concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:subaccountDescription,,Demo Central Bank,1,1,,650-D,"[""20211006"",""900396""]",auxiliary-account
cor:subaccountId,,D01,1,1,,650-D,"[""20211006"",""900396""]",department
cor:subaccountId,,B001,1,1,,650-D,"[""20211006"",""900396""]",auxiliary-account
cor:type,,department,1,1,,650-D,"[""20211006"",""900396""]",department
cor:type,,auxiliary-account,1,1,,650-D,"[""20211006"",""900396""]",auxiliary-account
cor:detailDescription,,Synthetic demo combined customer receipt 900396,1,,,650-D,"[""20211006"",""900396""]",
cor:monetaryAmount,iso4217:JPY,268710,1,,,650-D,"[""20211006"",""900396""]",
cor:debitCreditIndicator,,D,1,,,650-D,"[""20211006"",""900396""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,650-C,"[""20211006"",""900396""]",
cor:taxCategory,,00,1,,1,650-C,"[""20211006"",""900396""]",
cor:accountNumber,,1200,1,1,,650-C,"[""20211006"",""900396""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,650-C,"[""20211006"",""900396""]",
cor:subaccountDescription,,Demo Sales,1,1,,650-C,"[""20211006"",""900396""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,650-C,"[""20211006"",""900396""]",auxiliary-account
cor:subaccountId,,D01,1,1,,650-C,"[""20211006"",""900396""]",department
cor:subaccountId,,C007,1,1,,650-C,"[""20211006"",""900396""]",auxiliary-account
cor:type,,department,1,1,,650-C,"[""20211006"",""900396""]",department
cor:type,,auxiliary-account,1,1,,650-C,"[""20211006"",""900396""]",auxiliary-account
cor:detailDescription,,Synthetic demo combined customer receipt 900396,1,,,650-C,"[""20211006"",""900396""]",
cor:monetaryAmount,iso4217:JPY,80610,1,,,650-C,"[""20211006"",""900396""]",
cor:debitCreditIndicator,,C,1,,,650-C,"[""20211006"",""900396""]",
cor:detailDescription,,Synthetic demo combined customer receipt 900396,1,,,651-D,"[""20211006"",""900396""]",
cor:debitCreditIndicator,,D,1,,,651-D,"[""20211006"",""900396""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,651-C,"[""20211006"",""900396""]",
cor:taxCategory,,00,1,,1,651-C,"[""20211006"",""900396""]",
cor:accountNumber,,1200,1,1,,651-C,"[""20211006"",""900396""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,651-C,"[""20211006"",""900396""]",
cor:subaccountDescription,,Demo Sales,1,1,,651-C,"[""20211006"",""900396""]",department
cor:subaccountDescription,,Demo Customer Halo,1,1,,651-C,"[""20211006"",""900396""]",auxiliary-account
cor:subaccountId,,D01,1,1,,651-C,"[""20211006"",""900396""]",department
cor:subaccountId,,C008,1,1,,651-C,"[""20211006"",""900396""]",auxiliary-account
cor:type,,department,1,1,,651-C,"[""20211006"",""900396""]",department
cor:type,,auxiliary-account,1,1,,651-C,"[""20211006"",""900396""]",auxiliary-account
cor:detailDescription,,Synthetic demo combined customer receipt 900396,1,,,651-C,"[""20211006"",""900396""]",
cor:monetaryAmount,iso4217:JPY,29550,1,,,651-C,"[""20211006"",""900396""]",
cor:debitCreditIndicator,,C,1,,,651-C,"[""20211006"",""900396""]",
cor:detailDescription,,Synthetic demo combined customer receipt 900396,1,,,652-D,"[""20211006"",""900396""]",
cor:debitCreditIndicator,,D,1,,,652-D,"[""20211006"",""900396""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,652-C,"[""20211006"",""900396""]",
cor:taxCategory,,00,1,,1,652-C,"[""20211006"",""900396""]",
cor:accountNumber,,1200,1,1,,652-C,"[""20211006"",""900396""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,652-C,"[""20211006"",""900396""]",
cor:subaccountDescription,,Demo Sales,1,1,,652-C,"[""20211006"",""900396""]",department
cor:subaccountDescription,,Demo Customer Indigo,1,1,,652-C,"[""20211006"",""900396""]",auxiliary-account
cor:subaccountId,,D01,1,1,,652-C,"[""20211006"",""900396""]",department
cor:subaccountId,,C009,1,1,,652-C,"[""20211006"",""900396""]",auxiliary-account
cor:type,,department,1,1,,652-C,"[""20211006"",""900396""]",department
cor:type,,auxiliary-account,1,1,,652-C,"[""20211006"",""900396""]",auxiliary-account
cor:detailDescription,,Synthetic demo combined customer receipt 900396,1,,,652-C,"[""20211006"",""900396""]",
cor:monetaryAmount,iso4217:JPY,158550,1,,,652-C,"[""20211006"",""900396""]",
cor:debitCreditIndicator,,C,1,,,652-C,"[""20211006"",""900396""]",
cor:entryDatePosted,,2021-10-06,1,,,,"[""20211006"",""900408""]",
cor:entryId,,900408,1,,,,"[""20211006"",""900408""]",
cor:amountOfTaxes,iso4217:JPY,5860,1,,1,653-D,"[""20211006"",""900408""]",
cor:taxCategory,,Q5,1,,1,653-D,"[""20211006"",""900408""]",
cor:accountNumber,,6140,1,1,,653-D,"[""20211006"",""900408""]",
cor:accountDescription,,Demo Vehicle Expense,1,1,,653-D,"[""20211006"",""900408""]",
cor:subaccountDescription,,Demo Administration,1,1,,653-D,"[""20211006"",""900408""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,653-D,"[""20211006"",""900408""]",auxiliary-account
cor:subaccountId,,D02,1,1,,653-D,"[""20211006"",""900408""]",department
cor:subaccountId,,V001,1,1,,653-D,"[""20211006"",""900408""]",auxiliary-account
cor:type,,department,1,1,,653-D,"[""20211006"",""900408""]",department
cor:type,,auxiliary-account,1,1,,653-D,"[""20211006"",""900408""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900408,1,,,653-D,"[""20211006"",""900408""]",
cor:monetaryAmount,iso4217:JPY,64460,1,,,653-D,"[""20211006"",""900408""]",
cor:debitCreditIndicator,,D,1,,,653-D,"[""20211006"",""900408""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,653-C,"[""20211006"",""900408""]",
cor:taxCategory,,00,1,,1,653-C,"[""20211006"",""900408""]",
cor:accountNumber,,1100,1,1,,653-C,"[""20211006"",""900408""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,653-C,"[""20211006"",""900408""]",
cor:subaccountDescription,,Demo Administration,1,1,,653-C,"[""20211006"",""900408""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,653-C,"[""20211006"",""900408""]",auxiliary-account
cor:subaccountId,,D02,1,1,,653-C,"[""20211006"",""900408""]",department
cor:subaccountId,,B001,1,1,,653-C,"[""20211006"",""900408""]",auxiliary-account
cor:type,,department,1,1,,653-C,"[""20211006"",""900408""]",department
cor:type,,auxiliary-account,1,1,,653-C,"[""20211006"",""900408""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900408,1,,,653-C,"[""20211006"",""900408""]",
cor:monetaryAmount,iso4217:JPY,64460,1,,,653-C,"[""20211006"",""900408""]",
cor:debitCreditIndicator,,C,1,,,653-C,"[""20211006"",""900408""]",
cor:entryDatePosted,,2021-10-07,1,,,,"[""20211007"",""900364""]",
cor:entryId,,900364,1,,,,"[""20211007"",""900364""]",
cor:amountOfTaxes,iso4217:JPY,30025,1,,1,654-D,"[""20211007"",""900364""]",
cor:taxCategory,,Q5,1,,1,654-D,"[""20211007"",""900364""]",
cor:accountNumber,,6030,1,1,,654-D,"[""20211007"",""900364""]",
cor:accountDescription,,Demo Utilities,1,1,,654-D,"[""20211007"",""900364""]",
cor:subaccountDescription,,Demo Operations,1,1,,654-D,"[""20211007"",""900364""]",department
cor:subaccountDescription,,Demo Energy Services,1,1,,654-D,"[""20211007"",""900364""]",auxiliary-account
cor:subaccountId,,D03,1,1,,654-D,"[""20211007"",""900364""]",department
cor:subaccountId,,S002,1,1,,654-D,"[""20211007"",""900364""]",auxiliary-account
cor:type,,department,1,1,,654-D,"[""20211007"",""900364""]",department
cor:type,,auxiliary-account,1,1,,654-D,"[""20211007"",""900364""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900364,1,,,654-D,"[""20211007"",""900364""]",
cor:monetaryAmount,iso4217:JPY,330270,1,,,654-D,"[""20211007"",""900364""]",
cor:debitCreditIndicator,,D,1,,,654-D,"[""20211007"",""900364""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,654-C,"[""20211007"",""900364""]",
cor:taxCategory,,00,1,,1,654-C,"[""20211007"",""900364""]",
cor:accountNumber,,1110,1,1,,654-C,"[""20211007"",""900364""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,654-C,"[""20211007"",""900364""]",
cor:subaccountDescription,,Demo Operations,1,1,,654-C,"[""20211007"",""900364""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,654-C,"[""20211007"",""900364""]",auxiliary-account
cor:subaccountId,,D03,1,1,,654-C,"[""20211007"",""900364""]",department
cor:subaccountId,,B002,1,1,,654-C,"[""20211007"",""900364""]",auxiliary-account
cor:type,,department,1,1,,654-C,"[""20211007"",""900364""]",department
cor:type,,auxiliary-account,1,1,,654-C,"[""20211007"",""900364""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900364,1,,,654-C,"[""20211007"",""900364""]",
cor:monetaryAmount,iso4217:JPY,524240,1,,,654-C,"[""20211007"",""900364""]",
cor:debitCreditIndicator,,C,1,,,654-C,"[""20211007"",""900364""]",
cor:amountOfTaxes,iso4217:JPY,7148,1,,1,655-D,"[""20211007"",""900364""]",
cor:taxCategory,,Q5,1,,1,655-D,"[""20211007"",""900364""]",
cor:accountNumber,,6040,1,1,,655-D,"[""20211007"",""900364""]",
cor:accountDescription,,Demo Communication,1,1,,655-D,"[""20211007"",""900364""]",
cor:subaccountDescription,,Demo Operations,1,1,,655-D,"[""20211007"",""900364""]",department
cor:subaccountDescription,,Demo Network Services,1,1,,655-D,"[""20211007"",""900364""]",auxiliary-account
cor:subaccountId,,D03,1,1,,655-D,"[""20211007"",""900364""]",department
cor:subaccountId,,S003,1,1,,655-D,"[""20211007"",""900364""]",auxiliary-account
cor:type,,department,1,1,,655-D,"[""20211007"",""900364""]",department
cor:type,,auxiliary-account,1,1,,655-D,"[""20211007"",""900364""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900364,1,,,655-D,"[""20211007"",""900364""]",
cor:monetaryAmount,iso4217:JPY,78630,1,,,655-D,"[""20211007"",""900364""]",
cor:debitCreditIndicator,,D,1,,,655-D,"[""20211007"",""900364""]",
cor:detailDescription,,Synthetic demo operating cost bundle 900364,1,,,655-C,"[""20211007"",""900364""]",
cor:debitCreditIndicator,,C,1,,,655-C,"[""20211007"",""900364""]",
cor:amountOfTaxes,iso4217:JPY,10485,1,,1,656-D,"[""20211007"",""900364""]",
cor:taxCategory,,Q5,1,,1,656-D,"[""20211007"",""900364""]",
cor:accountNumber,,6060,1,1,,656-D,"[""20211007"",""900364""]",
cor:accountDescription,,Demo Office Supplies,1,1,,656-D,"[""20211007"",""900364""]",
cor:subaccountDescription,,Demo Operations,1,1,,656-D,"[""20211007"",""900364""]",department
cor:subaccountDescription,,Demo Vendor Orchid,1,1,,656-D,"[""20211007"",""900364""]",auxiliary-account
cor:subaccountId,,D03,1,1,,656-D,"[""20211007"",""900364""]",department
cor:subaccountId,,V005,1,1,,656-D,"[""20211007"",""900364""]",auxiliary-account
cor:type,,department,1,1,,656-D,"[""20211007"",""900364""]",department
cor:type,,auxiliary-account,1,1,,656-D,"[""20211007"",""900364""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900364,1,,,656-D,"[""20211007"",""900364""]",
cor:monetaryAmount,iso4217:JPY,115340,1,,,656-D,"[""20211007"",""900364""]",
cor:debitCreditIndicator,,D,1,,,656-D,"[""20211007"",""900364""]",
cor:detailDescription,,Synthetic demo operating cost bundle 900364,1,,,656-C,"[""20211007"",""900364""]",
cor:debitCreditIndicator,,C,1,,,656-C,"[""20211007"",""900364""]",
cor:entryDatePosted,,2021-10-07,1,,,,"[""20211007"",""900380""]",
cor:entryId,,900380,1,,,,"[""20211007"",""900380""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,657-D,"[""20211007"",""900380""]",
cor:taxCategory,,00,1,,1,657-D,"[""20211007"",""900380""]",
cor:accountNumber,,1120,1,1,,657-D,"[""20211007"",""900380""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,657-D,"[""20211007"",""900380""]",
cor:subaccountDescription,,Demo Sales,1,1,,657-D,"[""20211007"",""900380""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,657-D,"[""20211007"",""900380""]",auxiliary-account
cor:subaccountId,,D01,1,1,,657-D,"[""20211007"",""900380""]",department
cor:subaccountId,,B003,1,1,,657-D,"[""20211007"",""900380""]",auxiliary-account
cor:type,,department,1,1,,657-D,"[""20211007"",""900380""]",department
cor:type,,auxiliary-account,1,1,,657-D,"[""20211007"",""900380""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900380,1,,,657-D,"[""20211007"",""900380""]",
cor:monetaryAmount,iso4217:JPY,146410,1,,,657-D,"[""20211007"",""900380""]",
cor:debitCreditIndicator,,D,1,,,657-D,"[""20211007"",""900380""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900380,1,,,657-C,"[""20211007"",""900380""]",
cor:debitCreditIndicator,,C,1,,,657-C,"[""20211007"",""900380""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,658-D,"[""20211007"",""900380""]",
cor:taxCategory,,00,1,,1,658-D,"[""20211007"",""900380""]",
cor:accountNumber,,1200,1,1,,658-D,"[""20211007"",""900380""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,658-D,"[""20211007"",""900380""]",
cor:subaccountDescription,,Demo Sales,1,1,,658-D,"[""20211007"",""900380""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,658-D,"[""20211007"",""900380""]",auxiliary-account
cor:subaccountId,,D01,1,1,,658-D,"[""20211007"",""900380""]",department
cor:subaccountId,,C001,1,1,,658-D,"[""20211007"",""900380""]",auxiliary-account
cor:type,,department,1,1,,658-D,"[""20211007"",""900380""]",department
cor:type,,auxiliary-account,1,1,,658-D,"[""20211007"",""900380""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900380,1,,,658-D,"[""20211007"",""900380""]",
cor:monetaryAmount,iso4217:JPY,78840,1,,,658-D,"[""20211007"",""900380""]",
cor:debitCreditIndicator,,D,1,,,658-D,"[""20211007"",""900380""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900380,1,,,658-C,"[""20211007"",""900380""]",
cor:debitCreditIndicator,,C,1,,,658-C,"[""20211007"",""900380""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900380,1,,,659-D,"[""20211007"",""900380""]",
cor:debitCreditIndicator,,D,1,,,659-D,"[""20211007"",""900380""]",
cor:amountOfTaxes,iso4217:JPY,11672,1,,1,659-C,"[""20211007"",""900380""]",
cor:taxCategory,,B5,1,,1,659-C,"[""20211007"",""900380""]",
cor:accountNumber,,4000,1,1,,659-C,"[""20211007"",""900380""]",
cor:accountDescription,,Demo Product Sales,1,1,,659-C,"[""20211007"",""900380""]",
cor:subaccountDescription,,Demo Sales,1,1,,659-C,"[""20211007"",""900380""]",department
cor:subaccountDescription,,Demo Customer Birch,1,1,,659-C,"[""20211007"",""900380""]",auxiliary-account
cor:subaccountId,,D01,1,1,,659-C,"[""20211007"",""900380""]",department
cor:subaccountId,,C002,1,1,,659-C,"[""20211007"",""900380""]",auxiliary-account
cor:type,,department,1,1,,659-C,"[""20211007"",""900380""]",department
cor:type,,auxiliary-account,1,1,,659-C,"[""20211007"",""900380""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900380,1,,,659-C,"[""20211007"",""900380""]",
cor:monetaryAmount,iso4217:JPY,128390,1,,,659-C,"[""20211007"",""900380""]",
cor:debitCreditIndicator,,C,1,,,659-C,"[""20211007"",""900380""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900380,1,,,660-D,"[""20211007"",""900380""]",
cor:debitCreditIndicator,,D,1,,,660-D,"[""20211007"",""900380""]",
cor:amountOfTaxes,iso4217:JPY,8805,1,,1,660-C,"[""20211007"",""900380""]",
cor:taxCategory,,B5,1,,1,660-C,"[""20211007"",""900380""]",
cor:accountNumber,,4010,1,1,,660-C,"[""20211007"",""900380""]",
cor:accountDescription,,Demo Service Revenue,1,1,,660-C,"[""20211007"",""900380""]",
cor:subaccountDescription,,Demo Sales,1,1,,660-C,"[""20211007"",""900380""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,660-C,"[""20211007"",""900380""]",auxiliary-account
cor:subaccountId,,D01,1,1,,660-C,"[""20211007"",""900380""]",department
cor:subaccountId,,C003,1,1,,660-C,"[""20211007"",""900380""]",auxiliary-account
cor:type,,department,1,1,,660-C,"[""20211007"",""900380""]",department
cor:type,,auxiliary-account,1,1,,660-C,"[""20211007"",""900380""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900380,1,,,660-C,"[""20211007"",""900380""]",
cor:monetaryAmount,iso4217:JPY,96860,1,,,660-C,"[""20211007"",""900380""]",
cor:debitCreditIndicator,,C,1,,,660-C,"[""20211007"",""900380""]",
cor:entryDatePosted,,2021-10-08,1,,,,"[""20211008"",""900382""]",
cor:entryId,,900382,1,,,,"[""20211008"",""900382""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,661-D,"[""20211008"",""900382""]",
cor:taxCategory,,00,1,,1,661-D,"[""20211008"",""900382""]",
cor:accountNumber,,1200,1,1,,661-D,"[""20211008"",""900382""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,661-D,"[""20211008"",""900382""]",
cor:subaccountDescription,,Demo Sales,1,1,,661-D,"[""20211008"",""900382""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,661-D,"[""20211008"",""900382""]",auxiliary-account
cor:subaccountId,,D01,1,1,,661-D,"[""20211008"",""900382""]",department
cor:subaccountId,,C007,1,1,,661-D,"[""20211008"",""900382""]",auxiliary-account
cor:type,,department,1,1,,661-D,"[""20211008"",""900382""]",department
cor:type,,auxiliary-account,1,1,,661-D,"[""20211008"",""900382""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900382,1,,,661-D,"[""20211008"",""900382""]",
cor:monetaryAmount,iso4217:JPY,100740,1,,,661-D,"[""20211008"",""900382""]",
cor:debitCreditIndicator,,D,1,,,661-D,"[""20211008"",""900382""]",
cor:amountOfTaxes,iso4217:JPY,9158,1,,1,661-C,"[""20211008"",""900382""]",
cor:taxCategory,,B5,1,,1,661-C,"[""20211008"",""900382""]",
cor:accountNumber,,4010,1,1,,661-C,"[""20211008"",""900382""]",
cor:accountDescription,,Demo Service Revenue,1,1,,661-C,"[""20211008"",""900382""]",
cor:subaccountDescription,,Demo Sales,1,1,,661-C,"[""20211008"",""900382""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,661-C,"[""20211008"",""900382""]",auxiliary-account
cor:subaccountId,,D01,1,1,,661-C,"[""20211008"",""900382""]",department
cor:subaccountId,,C007,1,1,,661-C,"[""20211008"",""900382""]",auxiliary-account
cor:type,,department,1,1,,661-C,"[""20211008"",""900382""]",department
cor:type,,auxiliary-account,1,1,,661-C,"[""20211008"",""900382""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900382,1,,,661-C,"[""20211008"",""900382""]",
cor:monetaryAmount,iso4217:JPY,100740,1,,,661-C,"[""20211008"",""900382""]",
cor:debitCreditIndicator,,C,1,,,661-C,"[""20211008"",""900382""]",
cor:entryDatePosted,,2021-10-08,1,,,,"[""20211008"",""900392""]",
cor:entryId,,900392,1,,,,"[""20211008"",""900392""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,662-D,"[""20211008"",""900392""]",
cor:taxCategory,,00,1,,1,662-D,"[""20211008"",""900392""]",
cor:accountNumber,,1120,1,1,,662-D,"[""20211008"",""900392""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,662-D,"[""20211008"",""900392""]",
cor:subaccountDescription,,Demo Sales,1,1,,662-D,"[""20211008"",""900392""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,662-D,"[""20211008"",""900392""]",auxiliary-account
cor:subaccountId,,D01,1,1,,662-D,"[""20211008"",""900392""]",department
cor:subaccountId,,B003,1,1,,662-D,"[""20211008"",""900392""]",auxiliary-account
cor:type,,department,1,1,,662-D,"[""20211008"",""900392""]",department
cor:type,,auxiliary-account,1,1,,662-D,"[""20211008"",""900392""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900392,1,,,662-D,"[""20211008"",""900392""]",
cor:monetaryAmount,iso4217:JPY,110050,1,,,662-D,"[""20211008"",""900392""]",
cor:debitCreditIndicator,,D,1,,,662-D,"[""20211008"",""900392""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900392,1,,,662-C,"[""20211008"",""900392""]",
cor:debitCreditIndicator,,C,1,,,662-C,"[""20211008"",""900392""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,663-D,"[""20211008"",""900392""]",
cor:taxCategory,,00,1,,1,663-D,"[""20211008"",""900392""]",
cor:accountNumber,,1200,1,1,,663-D,"[""20211008"",""900392""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,663-D,"[""20211008"",""900392""]",
cor:subaccountDescription,,Demo Sales,1,1,,663-D,"[""20211008"",""900392""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,663-D,"[""20211008"",""900392""]",auxiliary-account
cor:subaccountId,,D01,1,1,,663-D,"[""20211008"",""900392""]",department
cor:subaccountId,,C003,1,1,,663-D,"[""20211008"",""900392""]",auxiliary-account
cor:type,,department,1,1,,663-D,"[""20211008"",""900392""]",department
cor:type,,auxiliary-account,1,1,,663-D,"[""20211008"",""900392""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900392,1,,,663-D,"[""20211008"",""900392""]",
cor:monetaryAmount,iso4217:JPY,368460,1,,,663-D,"[""20211008"",""900392""]",
cor:debitCreditIndicator,,D,1,,,663-D,"[""20211008"",""900392""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900392,1,,,663-C,"[""20211008"",""900392""]",
cor:debitCreditIndicator,,C,1,,,663-C,"[""20211008"",""900392""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900392,1,,,664-D,"[""20211008"",""900392""]",
cor:debitCreditIndicator,,D,1,,,664-D,"[""20211008"",""900392""]",
cor:amountOfTaxes,iso4217:JPY,26535,1,,1,664-C,"[""20211008"",""900392""]",
cor:taxCategory,,B5,1,,1,664-C,"[""20211008"",""900392""]",
cor:accountNumber,,4000,1,1,,664-C,"[""20211008"",""900392""]",
cor:accountDescription,,Demo Product Sales,1,1,,664-C,"[""20211008"",""900392""]",
cor:subaccountDescription,,Demo Sales,1,1,,664-C,"[""20211008"",""900392""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,664-C,"[""20211008"",""900392""]",auxiliary-account
cor:subaccountId,,D01,1,1,,664-C,"[""20211008"",""900392""]",department
cor:subaccountId,,C004,1,1,,664-C,"[""20211008"",""900392""]",auxiliary-account
cor:type,,department,1,1,,664-C,"[""20211008"",""900392""]",department
cor:type,,auxiliary-account,1,1,,664-C,"[""20211008"",""900392""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900392,1,,,664-C,"[""20211008"",""900392""]",
cor:monetaryAmount,iso4217:JPY,291890,1,,,664-C,"[""20211008"",""900392""]",
cor:debitCreditIndicator,,C,1,,,664-C,"[""20211008"",""900392""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900392,1,,,665-D,"[""20211008"",""900392""]",
cor:debitCreditIndicator,,D,1,,,665-D,"[""20211008"",""900392""]",
cor:amountOfTaxes,iso4217:JPY,16965,1,,1,665-C,"[""20211008"",""900392""]",
cor:taxCategory,,B5,1,,1,665-C,"[""20211008"",""900392""]",
cor:accountNumber,,4010,1,1,,665-C,"[""20211008"",""900392""]",
cor:accountDescription,,Demo Service Revenue,1,1,,665-C,"[""20211008"",""900392""]",
cor:subaccountDescription,,Demo Sales,1,1,,665-C,"[""20211008"",""900392""]",department
cor:subaccountDescription,,Demo Customer Elm,1,1,,665-C,"[""20211008"",""900392""]",auxiliary-account
cor:subaccountId,,D01,1,1,,665-C,"[""20211008"",""900392""]",department
cor:subaccountId,,C005,1,1,,665-C,"[""20211008"",""900392""]",auxiliary-account
cor:type,,department,1,1,,665-C,"[""20211008"",""900392""]",department
cor:type,,auxiliary-account,1,1,,665-C,"[""20211008"",""900392""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900392,1,,,665-C,"[""20211008"",""900392""]",
cor:monetaryAmount,iso4217:JPY,186620,1,,,665-C,"[""20211008"",""900392""]",
cor:debitCreditIndicator,,C,1,,,665-C,"[""20211008"",""900392""]",
cor:entryDatePosted,,2021-10-09,1,,,,"[""20211009"",""900354""]",
cor:entryId,,900354,1,,,,"[""20211009"",""900354""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,666-D,"[""20211009"",""900354""]",
cor:taxCategory,,00,1,,1,666-D,"[""20211009"",""900354""]",
cor:accountNumber,,1100,1,1,,666-D,"[""20211009"",""900354""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,666-D,"[""20211009"",""900354""]",
cor:subaccountDescription,,Demo Sales,1,1,,666-D,"[""20211009"",""900354""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,666-D,"[""20211009"",""900354""]",auxiliary-account
cor:subaccountId,,D01,1,1,,666-D,"[""20211009"",""900354""]",department
cor:subaccountId,,B001,1,1,,666-D,"[""20211009"",""900354""]",auxiliary-account
cor:type,,department,1,1,,666-D,"[""20211009"",""900354""]",department
cor:type,,auxiliary-account,1,1,,666-D,"[""20211009"",""900354""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900354,1,,,666-D,"[""20211009"",""900354""]",
cor:monetaryAmount,iso4217:JPY,451200,1,,,666-D,"[""20211009"",""900354""]",
cor:debitCreditIndicator,,D,1,,,666-D,"[""20211009"",""900354""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,666-C,"[""20211009"",""900354""]",
cor:taxCategory,,00,1,,1,666-C,"[""20211009"",""900354""]",
cor:accountNumber,,1200,1,1,,666-C,"[""20211009"",""900354""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,666-C,"[""20211009"",""900354""]",
cor:subaccountDescription,,Demo Sales,1,1,,666-C,"[""20211009"",""900354""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,666-C,"[""20211009"",""900354""]",auxiliary-account
cor:subaccountId,,D01,1,1,,666-C,"[""20211009"",""900354""]",department
cor:subaccountId,,C003,1,1,,666-C,"[""20211009"",""900354""]",auxiliary-account
cor:type,,department,1,1,,666-C,"[""20211009"",""900354""]",department
cor:type,,auxiliary-account,1,1,,666-C,"[""20211009"",""900354""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900354,1,,,666-C,"[""20211009"",""900354""]",
cor:monetaryAmount,iso4217:JPY,451200,1,,,666-C,"[""20211009"",""900354""]",
cor:debitCreditIndicator,,C,1,,,666-C,"[""20211009"",""900354""]",
cor:entryDatePosted,,2021-10-09,1,,,,"[""20211009"",""900356""]",
cor:entryId,,900356,1,,,,"[""20211009"",""900356""]",
cor:amountOfTaxes,iso4217:JPY,24364,1,,1,667-D,"[""20211009"",""900356""]",
cor:taxCategory,,Q5,1,,1,667-D,"[""20211009"",""900356""]",
cor:accountNumber,,5020,1,1,,667-D,"[""20211009"",""900356""]",
cor:accountDescription,,Demo Inventory Adjustment,1,1,,667-D,"[""20211009"",""900356""]",
cor:subaccountDescription,,Demo Logistics,1,1,,667-D,"[""20211009"",""900356""]",department
