concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:detailDescription,,Synthetic demo monthly payroll bundle 900225,1,,,335-D,"[""20210710"",""900225""]",
cor:monetaryAmount,iso4217:JPY,164770,1,,,335-D,"[""20210710"",""900225""]",
cor:debitCreditIndicator,,D,1,,,335-D,"[""20210710"",""900225""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,335-C,"[""20210710"",""900225""]",
cor:taxCategory,,00,1,,1,335-C,"[""20210710"",""900225""]",
cor:accountNumber,,1100,1,1,,335-C,"[""20210710"",""900225""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,335-C,"[""20210710"",""900225""]",
cor:subaccountDescription,,Demo Administration,1,1,,335-C,"[""20210710"",""900225""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,335-C,"[""20210710"",""900225""]",auxiliary-account
cor:subaccountId,,D02,1,1,,335-C,"[""20210710"",""900225""]",department
cor:subaccountId,,B001,1,1,,335-C,"[""20210710"",""900225""]",auxiliary-account
cor:type,,department,1,1,,335-C,"[""20210710"",""900225""]",department
cor:type,,auxiliary-account,1,1,,335-C,"[""20210710"",""900225""]",auxiliary-account
cor:detailDescription,,Synthetic demo monthly payroll bundle 900225,1,,,335-C,"[""20210710"",""900225""]",
cor:monetaryAmount,iso4217:JPY,531540,1,,,335-C,"[""20210710"",""900225""]",
cor:debitCreditIndicator,,C,1,,,335-C,"[""20210710"",""900225""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,336-D,"[""20210710"",""900225""]",
cor:taxCategory,,00,1,,1,336-D,"[""20210710"",""900225""]",
cor:accountNumber,,6010,1,1,,336-D,"[""20210710"",""900225""]",
cor:accountDescription,,Demo Statutory Welfare,1,1,,336-D,"[""20210710"",""900225""]",
cor:subaccountDescription,,Demo Administration,1,1,,336-D,"[""20210710"",""900225""]",department
cor:subaccountId,,D02,1,1,,336-D,"[""20210710"",""900225""]",department
cor:type,,department,1,1,,336-D,"[""20210710"",""900225""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900225,1,,,336-D,"[""20210710"",""900225""]",
cor:monetaryAmount,iso4217:JPY,191350,1,,,336-D,"[""20210710"",""900225""]",
cor:debitCreditIndicator,,D,1,,,336-D,"[""20210710"",""900225""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900225,1,,,336-C,"[""20210710"",""900225""]",
cor:debitCreditIndicator,,C,1,,,336-C,"[""20210710"",""900225""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,337-D,"[""20210710"",""900225""]",
cor:taxCategory,,00,1,,1,337-D,"[""20210710"",""900225""]",
cor:accountNumber,,2110,1,1,,337-D,"[""20210710"",""900225""]",
cor:accountDescription,,Demo Payroll Withholding,1,1,,337-D,"[""20210710"",""900225""]",
cor:subaccountDescription,,Demo Administration,1,1,,337-D,"[""20210710"",""900225""]",department
cor:subaccountId,,D02,1,1,,337-D,"[""20210710"",""900225""]",department
cor:type,,department,1,1,,337-D,"[""20210710"",""900225""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900225,1,,,337-D,"[""20210710"",""900225""]",
cor:monetaryAmount,iso4217:JPY,175420,1,,,337-D,"[""20210710"",""900225""]",
cor:debitCreditIndicator,,D,1,,,337-D,"[""20210710"",""900225""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900225,1,,,337-C,"[""20210710"",""900225""]",
cor:debitCreditIndicator,,C,1,,,337-C,"[""20210710"",""900225""]",
cor:entryDatePosted,,2021-07-10,1,,,,"[""20210710"",""900231""]",
cor:entryId,,900231,1,,,,"[""20210710"",""900231""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,338-D,"[""20210710"",""900231""]",
cor:taxCategory,,00,1,,1,338-D,"[""20210710"",""900231""]",
cor:accountNumber,,1200,1,1,,338-D,"[""20210710"",""900231""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,338-D,"[""20210710"",""900231""]",
cor:subaccountDescription,,Demo Sales,1,1,,338-D,"[""20210710"",""900231""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,338-D,"[""20210710"",""900231""]",auxiliary-account
cor:subaccountId,,D01,1,1,,338-D,"[""20210710"",""900231""]",department
cor:subaccountId,,C004,1,1,,338-D,"[""20210710"",""900231""]",auxiliary-account
cor:type,,department,1,1,,338-D,"[""20210710"",""900231""]",department
cor:type,,auxiliary-account,1,1,,338-D,"[""20210710"",""900231""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900231,1,,,338-D,"[""20210710"",""900231""]",
cor:monetaryAmount,iso4217:JPY,292430,1,,,338-D,"[""20210710"",""900231""]",
cor:debitCreditIndicator,,D,1,,,338-D,"[""20210710"",""900231""]",
cor:amountOfTaxes,iso4217:JPY,26585,1,,1,338-C,"[""20210710"",""900231""]",
cor:taxCategory,,B5,1,,1,338-C,"[""20210710"",""900231""]",
cor:accountNumber,,4000,1,1,,338-C,"[""20210710"",""900231""]",
cor:accountDescription,,Demo Product Sales,1,1,,338-C,"[""20210710"",""900231""]",
cor:subaccountDescription,,Demo Sales,1,1,,338-C,"[""20210710"",""900231""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,338-C,"[""20210710"",""900231""]",auxiliary-account
cor:subaccountId,,D01,1,1,,338-C,"[""20210710"",""900231""]",department
cor:subaccountId,,C004,1,1,,338-C,"[""20210710"",""900231""]",auxiliary-account
cor:type,,department,1,1,,338-C,"[""20210710"",""900231""]",department
cor:type,,auxiliary-account,1,1,,338-C,"[""20210710"",""900231""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900231,1,,,338-C,"[""20210710"",""900231""]",
cor:monetaryAmount,iso4217:JPY,292430,1,,,338-C,"[""20210710"",""900231""]",
cor:debitCreditIndicator,,C,1,,,338-C,"[""20210710"",""900231""]",
cor:entryDatePosted,,2021-07-11,1,,,,"[""20210711"",""900199""]",
cor:entryId,,900199,1,,,,"[""20210711"",""900199""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,339-D,"[""20210711"",""900199""]",
cor:taxCategory,,00,1,,1,339-D,"[""20210711"",""900199""]",
cor:accountNumber,,2000,1,1,,339-D,"[""20210711"",""900199""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,339-D,"[""20210711"",""900199""]",
cor:subaccountDescription,,Demo Sales,1,1,,339-D,"[""20210711"",""900199""]",department
cor:subaccountDescription,,Demo Vendor Tandem,1,1,,339-D,"[""20210711"",""900199""]",auxiliary-account
cor:subaccountId,,D01,1,1,,339-D,"[""20210711"",""900199""]",department
cor:subaccountId,,V010,1,1,,339-D,"[""20210711"",""900199""]",auxiliary-account
cor:type,,department,1,1,,339-D,"[""20210711"",""900199""]",department
cor:type,,auxiliary-account,1,1,,339-D,"[""20210711"",""900199""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900199,1,,,339-D,"[""20210711"",""900199""]",
cor:monetaryAmount,iso4217:JPY,72970,1,,,339-D,"[""20210711"",""900199""]",
cor:debitCreditIndicator,,D,1,,,339-D,"[""20210711"",""900199""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900199,1,,,339-C,"[""20210711"",""900199""]",
cor:debitCreditIndicator,,C,1,,,339-C,"[""20210711"",""900199""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,340-D,"[""20210711"",""900199""]",
cor:taxCategory,,00,1,,1,340-D,"[""20210711"",""900199""]",
cor:accountNumber,,2100,1,1,,340-D,"[""20210711"",""900199""]",
cor:accountDescription,,Demo Accrued Payables,1,1,,340-D,"[""20210711"",""900199""]",
cor:subaccountDescription,,Demo Sales,1,1,,340-D,"[""20210711"",""900199""]",department
cor:subaccountDescription,,Demo Vendor Mosaic,1,1,,340-D,"[""20210711"",""900199""]",auxiliary-account
cor:subaccountId,,D01,1,1,,340-D,"[""20210711"",""900199""]",department
cor:subaccountId,,V003,1,1,,340-D,"[""20210711"",""900199""]",auxiliary-account
cor:type,,department,1,1,,340-D,"[""20210711"",""900199""]",department
cor:type,,auxiliary-account,1,1,,340-D,"[""20210711"",""900199""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900199,1,,,340-D,"[""20210711"",""900199""]",
cor:monetaryAmount,iso4217:JPY,311120,1,,,340-D,"[""20210711"",""900199""]",
cor:debitCreditIndicator,,D,1,,,340-D,"[""20210711"",""900199""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900199,1,,,340-C,"[""20210711"",""900199""]",
cor:debitCreditIndicator,,C,1,,,340-C,"[""20210711"",""900199""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900199,1,,,341-D,"[""20210711"",""900199""]",
cor:debitCreditIndicator,,D,1,,,341-D,"[""20210711"",""900199""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,341-C,"[""20210711"",""900199""]",
cor:taxCategory,,00,1,,1,341-C,"[""20210711"",""900199""]",
cor:accountNumber,,1110,1,1,,341-C,"[""20210711"",""900199""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,341-C,"[""20210711"",""900199""]",
cor:subaccountDescription,,Demo Sales,1,1,,341-C,"[""20210711"",""900199""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,341-C,"[""20210711"",""900199""]",auxiliary-account
cor:subaccountId,,D01,1,1,,341-C,"[""20210711"",""900199""]",department
cor:subaccountId,,B002,1,1,,341-C,"[""20210711"",""900199""]",auxiliary-account
cor:type,,department,1,1,,341-C,"[""20210711"",""900199""]",department
cor:type,,auxiliary-account,1,1,,341-C,"[""20210711"",""900199""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900199,1,,,341-C,"[""20210711"",""900199""]",
cor:monetaryAmount,iso4217:JPY,238130,1,,,341-C,"[""20210711"",""900199""]",
cor:debitCreditIndicator,,C,1,,,341-C,"[""20210711"",""900199""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900199,1,,,342-D,"[""20210711"",""900199""]",
cor:debitCreditIndicator,,D,1,,,342-D,"[""20210711"",""900199""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,342-C,"[""20210711"",""900199""]",
cor:taxCategory,,00,1,,1,342-C,"[""20210711"",""900199""]",
cor:accountNumber,,1120,1,1,,342-C,"[""20210711"",""900199""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,342-C,"[""20210711"",""900199""]",
cor:subaccountDescription,,Demo Sales,1,1,,342-C,"[""20210711"",""900199""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,342-C,"[""20210711"",""900199""]",auxiliary-account
cor:subaccountId,,D01,1,1,,342-C,"[""20210711"",""900199""]",department
cor:subaccountId,,B003,1,1,,342-C,"[""20210711"",""900199""]",auxiliary-account
cor:type,,department,1,1,,342-C,"[""20210711"",""900199""]",department
cor:type,,auxiliary-account,1,1,,342-C,"[""20210711"",""900199""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900199,1,,,342-C,"[""20210711"",""900199""]",
cor:monetaryAmount,iso4217:JPY,145960,1,,,342-C,"[""20210711"",""900199""]",
cor:debitCreditIndicator,,C,1,,,342-C,"[""20210711"",""900199""]",
cor:entryDatePosted,,2021-07-12,1,,,,"[""20210712"",""900181""]",
cor:entryId,,900181,1,,,,"[""20210712"",""900181""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,343-D,"[""20210712"",""900181""]",
cor:taxCategory,,00,1,,1,343-D,"[""20210712"",""900181""]",
cor:accountNumber,,2000,1,1,,343-D,"[""20210712"",""900181""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,343-D,"[""20210712"",""900181""]",
cor:subaccountDescription,,Demo Sales,1,1,,343-D,"[""20210712"",""900181""]",department
cor:subaccountDescription,,Demo Vendor Lattice,1,1,,343-D,"[""20210712"",""900181""]",auxiliary-account
cor:subaccountId,,D01,1,1,,343-D,"[""20210712"",""900181""]",department
cor:subaccountId,,V002,1,1,,343-D,"[""20210712"",""900181""]",auxiliary-account
cor:type,,department,1,1,,343-D,"[""20210712"",""900181""]",department
cor:type,,auxiliary-account,1,1,,343-D,"[""20210712"",""900181""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900181,1,,,343-D,"[""20210712"",""900181""]",
cor:monetaryAmount,iso4217:JPY,248190,1,,,343-D,"[""20210712"",""900181""]",
cor:debitCreditIndicator,,D,1,,,343-D,"[""20210712"",""900181""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900181,1,,,343-C,"[""20210712"",""900181""]",
cor:debitCreditIndicator,,C,1,,,343-C,"[""20210712"",""900181""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,344-D,"[""20210712"",""900181""]",
cor:taxCategory,,00,1,,1,344-D,"[""20210712"",""900181""]",
cor:accountNumber,,2100,1,1,,344-D,"[""20210712"",""900181""]",
cor:accountDescription,,Demo Accrued Payables,1,1,,344-D,"[""20210712"",""900181""]",
cor:subaccountDescription,,Demo Sales,1,1,,344-D,"[""20210712"",""900181""]",department
cor:subaccountDescription,,Demo Vendor Orchid,1,1,,344-D,"[""20210712"",""900181""]",auxiliary-account
cor:subaccountId,,D01,1,1,,344-D,"[""20210712"",""900181""]",department
cor:subaccountId,,V005,1,1,,344-D,"[""20210712"",""900181""]",auxiliary-account
cor:type,,department,1,1,,344-D,"[""20210712"",""900181""]",department
cor:type,,auxiliary-account,1,1,,344-D,"[""20210712"",""900181""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900181,1,,,344-D,"[""20210712"",""900181""]",
cor:monetaryAmount,iso4217:JPY,82730,1,,,344-D,"[""20210712"",""900181""]",
cor:debitCreditIndicator,,D,1,,,344-D,"[""20210712"",""900181""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900181,1,,,344-C,"[""20210712"",""900181""]",
cor:debitCreditIndicator,,C,1,,,344-C,"[""20210712"",""900181""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900181,1,,,345-D,"[""20210712"",""900181""]",
cor:debitCreditIndicator,,D,1,,,345-D,"[""20210712"",""900181""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,345-C,"[""20210712"",""900181""]",
cor:taxCategory,,00,1,,1,345-C,"[""20210712"",""900181""]",
cor:accountNumber,,1110,1,1,,345-C,"[""20210712"",""900181""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,345-C,"[""20210712"",""900181""]",
cor:subaccountDescription,,Demo Sales,1,1,,345-C,"[""20210712"",""900181""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,345-C,"[""20210712"",""900181""]",auxiliary-account
cor:subaccountId,,D01,1,1,,345-C,"[""20210712"",""900181""]",department
cor:subaccountId,,B002,1,1,,345-C,"[""20210712"",""900181""]",auxiliary-account
cor:type,,department,1,1,,345-C,"[""20210712"",""900181""]",department
cor:type,,auxiliary-account,1,1,,345-C,"[""20210712"",""900181""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900181,1,,,345-C,"[""20210712"",""900181""]",
cor:monetaryAmount,iso4217:JPY,86030,1,,,345-C,"[""20210712"",""900181""]",
cor:debitCreditIndicator,,C,1,,,345-C,"[""20210712"",""900181""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900181,1,,,346-D,"[""20210712"",""900181""]",
cor:debitCreditIndicator,,D,1,,,346-D,"[""20210712"",""900181""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,346-C,"[""20210712"",""900181""]",
cor:taxCategory,,00,1,,1,346-C,"[""20210712"",""900181""]",
cor:accountNumber,,1120,1,1,,346-C,"[""20210712"",""900181""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,346-C,"[""20210712"",""900181""]",
cor:subaccountDescription,,Demo Sales,1,1,,346-C,"[""20210712"",""900181""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,346-C,"[""20210712"",""900181""]",auxiliary-account
cor:subaccountId,,D01,1,1,,346-C,"[""20210712"",""900181""]",department
cor:subaccountId,,B003,1,1,,346-C,"[""20210712"",""900181""]",auxiliary-account
cor:type,,department,1,1,,346-C,"[""20210712"",""900181""]",department
cor:type,,auxiliary-account,1,1,,346-C,"[""20210712"",""900181""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900181,1,,,346-C,"[""20210712"",""900181""]",
cor:monetaryAmount,iso4217:JPY,244890,1,,,346-C,"[""20210712"",""900181""]",
cor:debitCreditIndicator,,C,1,,,346-C,"[""20210712"",""900181""]",
cor:entryDatePosted,,2021-07-12,1,,,,"[""20210712"",""900192""]",
cor:entryId,,900192,1,,,,"[""20210712"",""900192""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,347-D,"[""20210712"",""900192""]",
cor:taxCategory,,00,1,,1,347-D,"[""20210712"",""900192""]",
cor:accountNumber,,1200,1,1,,347-D,"[""20210712"",""900192""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,347-D,"[""20210712"",""900192""]",
cor:subaccountDescription,,Demo Sales,1,1,,347-D,"[""20210712"",""900192""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,347-D,"[""20210712"",""900192""]",auxiliary-account
cor:subaccountId,,D01,1,1,,347-D,"[""20210712"",""900192""]",department
cor:subaccountId,,C007,1,1,,347-D,"[""20210712"",""900192""]",auxiliary-account
cor:type,,department,1,1,,347-D,"[""20210712"",""900192""]",department
cor:type,,auxiliary-account,1,1,,347-D,"[""20210712"",""900192""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900192,1,,,347-D,"[""20210712"",""900192""]",
cor:monetaryAmount,iso4217:JPY,264960,1,,,347-D,"[""20210712"",""900192""]",
cor:debitCreditIndicator,,D,1,,,347-D,"[""20210712"",""900192""]",
cor:amountOfTaxes,iso4217:JPY,24087,1,,1,347-C,"[""20210712"",""900192""]",
cor:taxCategory,,B5,1,,1,347-C,"[""20210712"",""900192""]",
cor:accountNumber,,4000,1,1,,347-C,"[""20210712"",""900192""]",
cor:accountDescription,,Demo Product Sales,1,1,,347-C,"[""20210712"",""900192""]",
cor:subaccountDescription,,Demo Sales,1,1,,347-C,"[""20210712"",""900192""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,347-C,"[""20210712"",""900192""]",auxiliary-account
cor:subaccountId,,D01,1,1,,347-C,"[""20210712"",""900192""]",department
cor:subaccountId,,C007,1,1,,347-C,"[""20210712"",""900192""]",auxiliary-account
cor:type,,department,1,1,,347-C,"[""20210712"",""900192""]",department
cor:type,,auxiliary-account,1,1,,347-C,"[""20210712"",""900192""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900192,1,,,347-C,"[""20210712"",""900192""]",
cor:monetaryAmount,iso4217:JPY,264960,1,,,347-C,"[""20210712"",""900192""]",
cor:debitCreditIndicator,,C,1,,,347-C,"[""20210712"",""900192""]",
cor:entryDatePosted,,2021-07-13,1,,,,"[""20210713"",""900186""]",
cor:entryId,,900186,1,,,,"[""20210713"",""900186""]",
cor:amountOfTaxes,iso4217:JPY,24740,1,,1,348-D,"[""20210713"",""900186""]",
cor:taxCategory,,Q5,1,,1,348-D,"[""20210713"",""900186""]",
cor:accountNumber,,5000,1,1,,348-D,"[""20210713"",""900186""]",
cor:accountDescription,,Demo Purchases,1,1,,348-D,"[""20210713"",""900186""]",
cor:subaccountDescription,,Demo Logistics,1,1,,348-D,"[""20210713"",""900186""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,348-D,"[""20210713"",""900186""]",auxiliary-account
cor:subaccountId,,D04,1,1,,348-D,"[""20210713"",""900186""]",department
cor:subaccountId,,V001,1,1,,348-D,"[""20210713"",""900186""]",auxiliary-account
cor:type,,department,1,1,,348-D,"[""20210713"",""900186""]",department
cor:type,,auxiliary-account,1,1,,348-D,"[""20210713"",""900186""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900186,1,,,348-D,"[""20210713"",""900186""]",
cor:monetaryAmount,iso4217:JPY,272140,1,,,348-D,"[""20210713"",""900186""]",
cor:debitCreditIndicator,,D,1,,,348-D,"[""20210713"",""900186""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,348-C,"[""20210713"",""900186""]",
cor:taxCategory,,00,1,,1,348-C,"[""20210713"",""900186""]",
cor:accountNumber,,2000,1,1,,348-C,"[""20210713"",""900186""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,348-C,"[""20210713"",""900186""]",
cor:subaccountDescription,,Demo Logistics,1,1,,348-C,"[""20210713"",""900186""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,348-C,"[""20210713"",""900186""]",auxiliary-account
cor:subaccountId,,D04,1,1,,348-C,"[""20210713"",""900186""]",department
cor:subaccountId,,V001,1,1,,348-C,"[""20210713"",""900186""]",auxiliary-account
cor:type,,department,1,1,,348-C,"[""20210713"",""900186""]",department
cor:type,,auxiliary-account,1,1,,348-C,"[""20210713"",""900186""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900186,1,,,348-C,"[""20210713"",""900186""]",
cor:monetaryAmount,iso4217:JPY,272140,1,,,348-C,"[""20210713"",""900186""]",
cor:debitCreditIndicator,,C,1,,,348-C,"[""20210713"",""900186""]",
cor:entryDatePosted,,2021-07-13,1,,,,"[""20210713"",""900189""]",
cor:entryId,,900189,1,,,,"[""20210713"",""900189""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,349-D,"[""20210713"",""900189""]",
cor:taxCategory,,00,1,,1,349-D,"[""20210713"",""900189""]",
cor:accountNumber,,1400,1,1,,349-D,"[""20210713"",""900189""]",
cor:accountDescription,,Demo Prepaid Expenses,1,1,,349-D,"[""20210713"",""900189""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,349-D,"[""20210713"",""900189""]",department
cor:subaccountDescription,,Demo Logistics Services,1,1,,349-D,"[""20210713"",""900189""]",auxiliary-account
cor:subaccountId,,D05,1,1,,349-D,"[""20210713"",""900189""]",department
cor:subaccountId,,S004,1,1,,349-D,"[""20210713"",""900189""]",auxiliary-account
cor:type,,department,1,1,,349-D,"[""20210713"",""900189""]",department
cor:type,,auxiliary-account,1,1,,349-D,"[""20210713"",""900189""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900189,1,,,349-D,"[""20210713"",""900189""]",
cor:monetaryAmount,iso4217:JPY,136230,1,,,349-D,"[""20210713"",""900189""]",
cor:debitCreditIndicator,,D,1,,,349-D,"[""20210713"",""900189""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,349-C,"[""20210713"",""900189""]",
cor:taxCategory,,00,1,,1,349-C,"[""20210713"",""900189""]",
cor:accountNumber,,1100,1,1,,349-C,"[""20210713"",""900189""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,349-C,"[""20210713"",""900189""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,349-C,"[""20210713"",""900189""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,349-C,"[""20210713"",""900189""]",auxiliary-account
cor:subaccountId,,D05,1,1,,349-C,"[""20210713"",""900189""]",department
cor:subaccountId,,B001,1,1,,349-C,"[""20210713"",""900189""]",auxiliary-account
cor:type,,department,1,1,,349-C,"[""20210713"",""900189""]",department
cor:type,,auxiliary-account,1,1,,349-C,"[""20210713"",""900189""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900189,1,,,349-C,"[""20210713"",""900189""]",
cor:monetaryAmount,iso4217:JPY,136230,1,,,349-C,"[""20210713"",""900189""]",
cor:debitCreditIndicator,,C,1,,,349-C,"[""20210713"",""900189""]",
cor:entryDatePosted,,2021-07-13,1,,,,"[""20210713"",""900234""]",
cor:entryId,,900234,1,,,,"[""20210713"",""900234""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,350-D,"[""20210713"",""900234""]",
cor:taxCategory,,00,1,,1,350-D,"[""20210713"",""900234""]",
cor:accountNumber,,1100,1,1,,350-D,"[""20210713"",""900234""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,350-D,"[""20210713"",""900234""]",
cor:subaccountDescription,,Demo Sales,1,1,,350-D,"[""20210713"",""900234""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,350-D,"[""20210713"",""900234""]",auxiliary-account
cor:subaccountId,,D01,1,1,,350-D,"[""20210713"",""900234""]",department
cor:subaccountId,,B001,1,1,,350-D,"[""20210713"",""900234""]",auxiliary-account
cor:type,,department,1,1,,350-D,"[""20210713"",""900234""]",department
cor:type,,auxiliary-account,1,1,,350-D,"[""20210713"",""900234""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900234,1,,,350-D,"[""20210713"",""900234""]",
cor:monetaryAmount,iso4217:JPY,398450,1,,,350-D,"[""20210713"",""900234""]",
cor:debitCreditIndicator,,D,1,,,350-D,"[""20210713"",""900234""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,350-C,"[""20210713"",""900234""]",
cor:taxCategory,,00,1,,1,350-C,"[""20210713"",""900234""]",
cor:accountNumber,,1200,1,1,,350-C,"[""20210713"",""900234""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,350-C,"[""20210713"",""900234""]",
cor:subaccountDescription,,Demo Sales,1,1,,350-C,"[""20210713"",""900234""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,350-C,"[""20210713"",""900234""]",auxiliary-account
cor:subaccountId,,D01,1,1,,350-C,"[""20210713"",""900234""]",department
cor:subaccountId,,C003,1,1,,350-C,"[""20210713"",""900234""]",auxiliary-account
cor:type,,department,1,1,,350-C,"[""20210713"",""900234""]",department
cor:type,,auxiliary-account,1,1,,350-C,"[""20210713"",""900234""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900234,1,,,350-C,"[""20210713"",""900234""]",
cor:monetaryAmount,iso4217:JPY,398450,1,,,350-C,"[""20210713"",""900234""]",
cor:debitCreditIndicator,,C,1,,,350-C,"[""20210713"",""900234""]",
cor:entryDatePosted,,2021-07-14,1,,,,"[""20210714"",""900212""]",
cor:entryId,,900212,1,,,,"[""20210714"",""900212""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,351-D,"[""20210714"",""900212""]",
cor:taxCategory,,00,1,,1,351-D,"[""20210714"",""900212""]",
cor:accountNumber,,2200,1,1,,351-D,"[""20210714"",""900212""]",
cor:accountDescription,,Demo Short-term Loans,1,1,,351-D,"[""20210714"",""900212""]",
cor:subaccountDescription,,Demo Management,1,1,,351-D,"[""20210714"",""900212""]",department
cor:subaccountId,,D06,1,1,,351-D,"[""20210714"",""900212""]",department
cor:type,,department,1,1,,351-D,"[""20210714"",""900212""]",department
cor:detailDescription,,Synthetic demo financing settlement 900212,1,,,351-D,"[""20210714"",""900212""]",
cor:monetaryAmount,iso4217:JPY,82420,1,,,351-D,"[""20210714"",""900212""]",
cor:debitCreditIndicator,,D,1,,,351-D,"[""20210714"",""900212""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,351-C,"[""20210714"",""900212""]",
cor:taxCategory,,00,1,,1,351-C,"[""20210714"",""900212""]",
cor:accountNumber,,1120,1,1,,351-C,"[""20210714"",""900212""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,351-C,"[""20210714"",""900212""]",
cor:subaccountDescription,,Demo Management,1,1,,351-C,"[""20210714"",""900212""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,351-C,"[""20210714"",""900212""]",auxiliary-account
cor:subaccountId,,D06,1,1,,351-C,"[""20210714"",""900212""]",department
cor:subaccountId,,B003,1,1,,351-C,"[""20210714"",""900212""]",auxiliary-account
cor:type,,department,1,1,,351-C,"[""20210714"",""900212""]",department
