concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:subaccountDescription,,Demo Operations,1,1,,27-C,"[""20210412"",""900043""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,27-C,"[""20210412"",""900043""]",auxiliary-account
cor:subaccountId,,D03,1,1,,27-C,"[""20210412"",""900043""]",department
cor:subaccountId,,B002,1,1,,27-C,"[""20210412"",""900043""]",auxiliary-account
cor:type,,department,1,1,,27-C,"[""20210412"",""900043""]",department
cor:type,,auxiliary-account,1,1,,27-C,"[""20210412"",""900043""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900043,1,,,27-C,"[""20210412"",""900043""]",
cor:monetaryAmount,iso4217:JPY,402120,1,,,27-C,"[""20210412"",""900043""]",
cor:debitCreditIndicator,,C,1,,,27-C,"[""20210412"",""900043""]",
cor:amountOfTaxes,iso4217:JPY,7311,1,,1,28-D,"[""20210412"",""900043""]",
cor:taxCategory,,Q5,1,,1,28-D,"[""20210412"",""900043""]",
cor:accountNumber,,6040,1,1,,28-D,"[""20210412"",""900043""]",
cor:accountDescription,,Demo Communication,1,1,,28-D,"[""20210412"",""900043""]",
cor:subaccountDescription,,Demo Operations,1,1,,28-D,"[""20210412"",""900043""]",department
cor:subaccountDescription,,Demo Network Services,1,1,,28-D,"[""20210412"",""900043""]",auxiliary-account
cor:subaccountId,,D03,1,1,,28-D,"[""20210412"",""900043""]",department
cor:subaccountId,,S003,1,1,,28-D,"[""20210412"",""900043""]",auxiliary-account
cor:type,,department,1,1,,28-D,"[""20210412"",""900043""]",department
cor:type,,auxiliary-account,1,1,,28-D,"[""20210412"",""900043""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900043,1,,,28-D,"[""20210412"",""900043""]",
cor:monetaryAmount,iso4217:JPY,80420,1,,,28-D,"[""20210412"",""900043""]",
cor:debitCreditIndicator,,D,1,,,28-D,"[""20210412"",""900043""]",
cor:detailDescription,,Synthetic demo operating cost bundle 900043,1,,,28-C,"[""20210412"",""900043""]",
cor:debitCreditIndicator,,C,1,,,28-C,"[""20210412"",""900043""]",
cor:amountOfTaxes,iso4217:JPY,19375,1,,1,29-D,"[""20210412"",""900043""]",
cor:taxCategory,,Q5,1,,1,29-D,"[""20210412"",""900043""]",
cor:accountNumber,,6060,1,1,,29-D,"[""20210412"",""900043""]",
cor:accountDescription,,Demo Office Supplies,1,1,,29-D,"[""20210412"",""900043""]",
cor:subaccountDescription,,Demo Operations,1,1,,29-D,"[""20210412"",""900043""]",department
cor:subaccountDescription,,Demo Vendor Nimbus,1,1,,29-D,"[""20210412"",""900043""]",auxiliary-account
cor:subaccountId,,D03,1,1,,29-D,"[""20210412"",""900043""]",department
cor:subaccountId,,V004,1,1,,29-D,"[""20210412"",""900043""]",auxiliary-account
cor:type,,department,1,1,,29-D,"[""20210412"",""900043""]",department
cor:type,,auxiliary-account,1,1,,29-D,"[""20210412"",""900043""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900043,1,,,29-D,"[""20210412"",""900043""]",
cor:monetaryAmount,iso4217:JPY,213130,1,,,29-D,"[""20210412"",""900043""]",
cor:debitCreditIndicator,,D,1,,,29-D,"[""20210412"",""900043""]",
cor:detailDescription,,Synthetic demo operating cost bundle 900043,1,,,29-C,"[""20210412"",""900043""]",
cor:debitCreditIndicator,,C,1,,,29-C,"[""20210412"",""900043""]",
cor:entryDatePosted,,2021-04-12,1,,,,"[""20210412"",""900060""]",
cor:entryId,,900060,1,,,,"[""20210412"",""900060""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,30-D,"[""20210412"",""900060""]",
cor:taxCategory,,00,1,,1,30-D,"[""20210412"",""900060""]",
cor:accountNumber,,1200,1,1,,30-D,"[""20210412"",""900060""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,30-D,"[""20210412"",""900060""]",
cor:subaccountDescription,,Demo Sales,1,1,,30-D,"[""20210412"",""900060""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,30-D,"[""20210412"",""900060""]",auxiliary-account
cor:subaccountId,,D01,1,1,,30-D,"[""20210412"",""900060""]",department
cor:subaccountId,,C001,1,1,,30-D,"[""20210412"",""900060""]",auxiliary-account
cor:type,,department,1,1,,30-D,"[""20210412"",""900060""]",department
cor:type,,auxiliary-account,1,1,,30-D,"[""20210412"",""900060""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900060,1,,,30-D,"[""20210412"",""900060""]",
cor:monetaryAmount,iso4217:JPY,227480,1,,,30-D,"[""20210412"",""900060""]",
cor:debitCreditIndicator,,D,1,,,30-D,"[""20210412"",""900060""]",
cor:amountOfTaxes,iso4217:JPY,20680,1,,1,30-C,"[""20210412"",""900060""]",
cor:taxCategory,,B5,1,,1,30-C,"[""20210412"",""900060""]",
cor:accountNumber,,4000,1,1,,30-C,"[""20210412"",""900060""]",
cor:accountDescription,,Demo Product Sales,1,1,,30-C,"[""20210412"",""900060""]",
cor:subaccountDescription,,Demo Sales,1,1,,30-C,"[""20210412"",""900060""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,30-C,"[""20210412"",""900060""]",auxiliary-account
cor:subaccountId,,D01,1,1,,30-C,"[""20210412"",""900060""]",department
cor:subaccountId,,C001,1,1,,30-C,"[""20210412"",""900060""]",auxiliary-account
cor:type,,department,1,1,,30-C,"[""20210412"",""900060""]",department
cor:type,,auxiliary-account,1,1,,30-C,"[""20210412"",""900060""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900060,1,,,30-C,"[""20210412"",""900060""]",
cor:monetaryAmount,iso4217:JPY,227480,1,,,30-C,"[""20210412"",""900060""]",
cor:debitCreditIndicator,,C,1,,,30-C,"[""20210412"",""900060""]",
cor:entryDatePosted,,2021-04-14,1,,,,"[""20210414"",""900026""]",
cor:entryId,,900026,1,,,,"[""20210414"",""900026""]",
cor:amountOfTaxes,iso4217:JPY,7124,1,,1,31-D,"[""20210414"",""900026""]",
cor:taxCategory,,Q5,1,,1,31-D,"[""20210414"",""900026""]",
cor:accountNumber,,5020,1,1,,31-D,"[""20210414"",""900026""]",
cor:accountDescription,,Demo Inventory Adjustment,1,1,,31-D,"[""20210414"",""900026""]",
cor:subaccountDescription,,Demo Logistics,1,1,,31-D,"[""20210414"",""900026""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,31-D,"[""20210414"",""900026""]",auxiliary-account
cor:subaccountId,,D04,1,1,,31-D,"[""20210414"",""900026""]",department
cor:subaccountId,,V001,1,1,,31-D,"[""20210414"",""900026""]",auxiliary-account
cor:type,,department,1,1,,31-D,"[""20210414"",""900026""]",department
cor:type,,auxiliary-account,1,1,,31-D,"[""20210414"",""900026""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900026,1,,,31-D,"[""20210414"",""900026""]",
cor:monetaryAmount,iso4217:JPY,78360,1,,,31-D,"[""20210414"",""900026""]",
cor:debitCreditIndicator,,D,1,,,31-D,"[""20210414"",""900026""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,31-C,"[""20210414"",""900026""]",
cor:taxCategory,,00,1,,1,31-C,"[""20210414"",""900026""]",
cor:accountNumber,,2000,1,1,,31-C,"[""20210414"",""900026""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,31-C,"[""20210414"",""900026""]",
cor:subaccountDescription,,Demo Logistics,1,1,,31-C,"[""20210414"",""900026""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,31-C,"[""20210414"",""900026""]",auxiliary-account
cor:subaccountId,,D04,1,1,,31-C,"[""20210414"",""900026""]",department
cor:subaccountId,,V001,1,1,,31-C,"[""20210414"",""900026""]",auxiliary-account
cor:type,,department,1,1,,31-C,"[""20210414"",""900026""]",department
cor:type,,auxiliary-account,1,1,,31-C,"[""20210414"",""900026""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900026,1,,,31-C,"[""20210414"",""900026""]",
cor:monetaryAmount,iso4217:JPY,78360,1,,,31-C,"[""20210414"",""900026""]",
cor:debitCreditIndicator,,C,1,,,31-C,"[""20210414"",""900026""]",
cor:entryDatePosted,,2021-04-14,1,,,,"[""20210414"",""900044""]",
cor:entryId,,900044,1,,,,"[""20210414"",""900044""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,32-D,"[""20210414"",""900044""]",
cor:taxCategory,,00,1,,1,32-D,"[""20210414"",""900044""]",
cor:accountNumber,,1120,1,1,,32-D,"[""20210414"",""900044""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,32-D,"[""20210414"",""900044""]",
cor:subaccountDescription,,Demo Sales,1,1,,32-D,"[""20210414"",""900044""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,32-D,"[""20210414"",""900044""]",auxiliary-account
cor:subaccountId,,D01,1,1,,32-D,"[""20210414"",""900044""]",department
cor:subaccountId,,B003,1,1,,32-D,"[""20210414"",""900044""]",auxiliary-account
cor:type,,department,1,1,,32-D,"[""20210414"",""900044""]",department
cor:type,,auxiliary-account,1,1,,32-D,"[""20210414"",""900044""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900044,1,,,32-D,"[""20210414"",""900044""]",
cor:monetaryAmount,iso4217:JPY,489180,1,,,32-D,"[""20210414"",""900044""]",
cor:debitCreditIndicator,,D,1,,,32-D,"[""20210414"",""900044""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,32-C,"[""20210414"",""900044""]",
cor:taxCategory,,00,1,,1,32-C,"[""20210414"",""900044""]",
cor:accountNumber,,1200,1,1,,32-C,"[""20210414"",""900044""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,32-C,"[""20210414"",""900044""]",
cor:subaccountDescription,,Demo Sales,1,1,,32-C,"[""20210414"",""900044""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,32-C,"[""20210414"",""900044""]",auxiliary-account
cor:subaccountId,,D01,1,1,,32-C,"[""20210414"",""900044""]",department
cor:subaccountId,,C003,1,1,,32-C,"[""20210414"",""900044""]",auxiliary-account
cor:type,,department,1,1,,32-C,"[""20210414"",""900044""]",department
cor:type,,auxiliary-account,1,1,,32-C,"[""20210414"",""900044""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900044,1,,,32-C,"[""20210414"",""900044""]",
cor:monetaryAmount,iso4217:JPY,489180,1,,,32-C,"[""20210414"",""900044""]",
cor:debitCreditIndicator,,C,1,,,32-C,"[""20210414"",""900044""]",
cor:entryDatePosted,,2021-04-15,1,,,,"[""20210415"",""900031""]",
cor:entryId,,900031,1,,,,"[""20210415"",""900031""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,33-D,"[""20210415"",""900031""]",
cor:taxCategory,,00,1,,1,33-D,"[""20210415"",""900031""]",
cor:accountNumber,,1200,1,1,,33-D,"[""20210415"",""900031""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,33-D,"[""20210415"",""900031""]",
cor:subaccountDescription,,Demo Sales,1,1,,33-D,"[""20210415"",""900031""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,33-D,"[""20210415"",""900031""]",auxiliary-account
cor:subaccountId,,D01,1,1,,33-D,"[""20210415"",""900031""]",department
cor:subaccountId,,C004,1,1,,33-D,"[""20210415"",""900031""]",auxiliary-account
cor:type,,department,1,1,,33-D,"[""20210415"",""900031""]",department
cor:type,,auxiliary-account,1,1,,33-D,"[""20210415"",""900031""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900031,1,,,33-D,"[""20210415"",""900031""]",
cor:monetaryAmount,iso4217:JPY,372520,1,,,33-D,"[""20210415"",""900031""]",
cor:debitCreditIndicator,,D,1,,,33-D,"[""20210415"",""900031""]",
cor:amountOfTaxes,iso4217:JPY,33865,1,,1,33-C,"[""20210415"",""900031""]",
cor:taxCategory,,B5,1,,1,33-C,"[""20210415"",""900031""]",
cor:accountNumber,,4010,1,1,,33-C,"[""20210415"",""900031""]",
cor:accountDescription,,Demo Service Revenue,1,1,,33-C,"[""20210415"",""900031""]",
cor:subaccountDescription,,Demo Sales,1,1,,33-C,"[""20210415"",""900031""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,33-C,"[""20210415"",""900031""]",auxiliary-account
cor:subaccountId,,D01,1,1,,33-C,"[""20210415"",""900031""]",department
cor:subaccountId,,C004,1,1,,33-C,"[""20210415"",""900031""]",auxiliary-account
cor:type,,department,1,1,,33-C,"[""20210415"",""900031""]",department
cor:type,,auxiliary-account,1,1,,33-C,"[""20210415"",""900031""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900031,1,,,33-C,"[""20210415"",""900031""]",
cor:monetaryAmount,iso4217:JPY,372520,1,,,33-C,"[""20210415"",""900031""]",
cor:debitCreditIndicator,,C,1,,,33-C,"[""20210415"",""900031""]",
cor:entryDatePosted,,2021-04-15,1,,,,"[""20210415"",""900033""]",
cor:entryId,,900033,1,,,,"[""20210415"",""900033""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,34-D,"[""20210415"",""900033""]",
cor:taxCategory,,00,1,,1,34-D,"[""20210415"",""900033""]",
cor:accountNumber,,1100,1,1,,34-D,"[""20210415"",""900033""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,34-D,"[""20210415"",""900033""]",
cor:subaccountDescription,,Demo Sales,1,1,,34-D,"[""20210415"",""900033""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,34-D,"[""20210415"",""900033""]",auxiliary-account
cor:subaccountId,,D01,1,1,,34-D,"[""20210415"",""900033""]",department
cor:subaccountId,,B001,1,1,,34-D,"[""20210415"",""900033""]",auxiliary-account
cor:type,,department,1,1,,34-D,"[""20210415"",""900033""]",department
cor:type,,auxiliary-account,1,1,,34-D,"[""20210415"",""900033""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900033,1,,,34-D,"[""20210415"",""900033""]",
cor:monetaryAmount,iso4217:JPY,341050,1,,,34-D,"[""20210415"",""900033""]",
cor:debitCreditIndicator,,D,1,,,34-D,"[""20210415"",""900033""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,34-C,"[""20210415"",""900033""]",
cor:taxCategory,,00,1,,1,34-C,"[""20210415"",""900033""]",
cor:accountNumber,,1200,1,1,,34-C,"[""20210415"",""900033""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,34-C,"[""20210415"",""900033""]",
cor:subaccountDescription,,Demo Sales,1,1,,34-C,"[""20210415"",""900033""]",department
cor:subaccountDescription,,Demo Customer Juniper,1,1,,34-C,"[""20210415"",""900033""]",auxiliary-account
cor:subaccountId,,D01,1,1,,34-C,"[""20210415"",""900033""]",department
cor:subaccountId,,C010,1,1,,34-C,"[""20210415"",""900033""]",auxiliary-account
cor:type,,department,1,1,,34-C,"[""20210415"",""900033""]",department
cor:type,,auxiliary-account,1,1,,34-C,"[""20210415"",""900033""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900033,1,,,34-C,"[""20210415"",""900033""]",
cor:monetaryAmount,iso4217:JPY,341050,1,,,34-C,"[""20210415"",""900033""]",
cor:debitCreditIndicator,,C,1,,,34-C,"[""20210415"",""900033""]",
cor:entryDatePosted,,2021-04-15,1,,,,"[""20210415"",""900048""]",
cor:entryId,,900048,1,,,,"[""20210415"",""900048""]",
cor:amountOfTaxes,iso4217:JPY,12052,1,,1,35-D,"[""20210415"",""900048""]",
cor:taxCategory,,Q5,1,,1,35-D,"[""20210415"",""900048""]",
cor:accountNumber,,6140,1,1,,35-D,"[""20210415"",""900048""]",
cor:accountDescription,,Demo Vehicle Expense,1,1,,35-D,"[""20210415"",""900048""]",
cor:subaccountDescription,,Demo Administration,1,1,,35-D,"[""20210415"",""900048""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,35-D,"[""20210415"",""900048""]",auxiliary-account
cor:subaccountId,,D02,1,1,,35-D,"[""20210415"",""900048""]",department
cor:subaccountId,,V001,1,1,,35-D,"[""20210415"",""900048""]",auxiliary-account
cor:type,,department,1,1,,35-D,"[""20210415"",""900048""]",department
cor:type,,auxiliary-account,1,1,,35-D,"[""20210415"",""900048""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900048,1,,,35-D,"[""20210415"",""900048""]",
cor:monetaryAmount,iso4217:JPY,132570,1,,,35-D,"[""20210415"",""900048""]",
cor:debitCreditIndicator,,D,1,,,35-D,"[""20210415"",""900048""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,35-C,"[""20210415"",""900048""]",
cor:taxCategory,,00,1,,1,35-C,"[""20210415"",""900048""]",
cor:accountNumber,,1100,1,1,,35-C,"[""20210415"",""900048""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,35-C,"[""20210415"",""900048""]",
cor:subaccountDescription,,Demo Administration,1,1,,35-C,"[""20210415"",""900048""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,35-C,"[""20210415"",""900048""]",auxiliary-account
cor:subaccountId,,D02,1,1,,35-C,"[""20210415"",""900048""]",department
cor:subaccountId,,B001,1,1,,35-C,"[""20210415"",""900048""]",auxiliary-account
cor:type,,department,1,1,,35-C,"[""20210415"",""900048""]",department
cor:type,,auxiliary-account,1,1,,35-C,"[""20210415"",""900048""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900048,1,,,35-C,"[""20210415"",""900048""]",
cor:monetaryAmount,iso4217:JPY,132570,1,,,35-C,"[""20210415"",""900048""]",
cor:debitCreditIndicator,,C,1,,,35-C,"[""20210415"",""900048""]",
cor:entryDatePosted,,2021-04-15,1,,,,"[""20210415"",""900049""]",
cor:entryId,,900049,1,,,,"[""20210415"",""900049""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,36-D,"[""20210415"",""900049""]",
cor:taxCategory,,00,1,,1,36-D,"[""20210415"",""900049""]",
cor:accountNumber,,2000,1,1,,36-D,"[""20210415"",""900049""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,36-D,"[""20210415"",""900049""]",
cor:subaccountDescription,,Demo Sales,1,1,,36-D,"[""20210415"",""900049""]",department
cor:subaccountDescription,,Demo Vendor Tandem,1,1,,36-D,"[""20210415"",""900049""]",auxiliary-account
cor:subaccountId,,D01,1,1,,36-D,"[""20210415"",""900049""]",department
cor:subaccountId,,V010,1,1,,36-D,"[""20210415"",""900049""]",auxiliary-account
cor:type,,department,1,1,,36-D,"[""20210415"",""900049""]",department
cor:type,,auxiliary-account,1,1,,36-D,"[""20210415"",""900049""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900049,1,,,36-D,"[""20210415"",""900049""]",
cor:monetaryAmount,iso4217:JPY,146320,1,,,36-D,"[""20210415"",""900049""]",
cor:debitCreditIndicator,,D,1,,,36-D,"[""20210415"",""900049""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900049,1,,,36-C,"[""20210415"",""900049""]",
cor:debitCreditIndicator,,C,1,,,36-C,"[""20210415"",""900049""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,37-D,"[""20210415"",""900049""]",
cor:taxCategory,,00,1,,1,37-D,"[""20210415"",""900049""]",
cor:accountNumber,,2100,1,1,,37-D,"[""20210415"",""900049""]",
cor:accountDescription,,Demo Accrued Payables,1,1,,37-D,"[""20210415"",""900049""]",
cor:subaccountDescription,,Demo Sales,1,1,,37-D,"[""20210415"",""900049""]",department
cor:subaccountDescription,,Demo Vendor Mosaic,1,1,,37-D,"[""20210415"",""900049""]",auxiliary-account
cor:subaccountId,,D01,1,1,,37-D,"[""20210415"",""900049""]",department
cor:subaccountId,,V003,1,1,,37-D,"[""20210415"",""900049""]",auxiliary-account
cor:type,,department,1,1,,37-D,"[""20210415"",""900049""]",department
cor:type,,auxiliary-account,1,1,,37-D,"[""20210415"",""900049""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900049,1,,,37-D,"[""20210415"",""900049""]",
cor:monetaryAmount,iso4217:JPY,54120,1,,,37-D,"[""20210415"",""900049""]",
cor:debitCreditIndicator,,D,1,,,37-D,"[""20210415"",""900049""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900049,1,,,37-C,"[""20210415"",""900049""]",
cor:debitCreditIndicator,,C,1,,,37-C,"[""20210415"",""900049""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900049,1,,,38-D,"[""20210415"",""900049""]",
cor:debitCreditIndicator,,D,1,,,38-D,"[""20210415"",""900049""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,38-C,"[""20210415"",""900049""]",
cor:taxCategory,,00,1,,1,38-C,"[""20210415"",""900049""]",
cor:accountNumber,,1110,1,1,,38-C,"[""20210415"",""900049""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,38-C,"[""20210415"",""900049""]",
cor:subaccountDescription,,Demo Sales,1,1,,38-C,"[""20210415"",""900049""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,38-C,"[""20210415"",""900049""]",auxiliary-account
cor:subaccountId,,D01,1,1,,38-C,"[""20210415"",""900049""]",department
cor:subaccountId,,B002,1,1,,38-C,"[""20210415"",""900049""]",auxiliary-account
cor:type,,department,1,1,,38-C,"[""20210415"",""900049""]",department
cor:type,,auxiliary-account,1,1,,38-C,"[""20210415"",""900049""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900049,1,,,38-C,"[""20210415"",""900049""]",
cor:monetaryAmount,iso4217:JPY,156340,1,,,38-C,"[""20210415"",""900049""]",
cor:debitCreditIndicator,,C,1,,,38-C,"[""20210415"",""900049""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900049,1,,,39-D,"[""20210415"",""900049""]",
cor:debitCreditIndicator,,D,1,,,39-D,"[""20210415"",""900049""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,39-C,"[""20210415"",""900049""]",
cor:taxCategory,,00,1,,1,39-C,"[""20210415"",""900049""]",
cor:accountNumber,,1120,1,1,,39-C,"[""20210415"",""900049""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,39-C,"[""20210415"",""900049""]",
cor:subaccountDescription,,Demo Sales,1,1,,39-C,"[""20210415"",""900049""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,39-C,"[""20210415"",""900049""]",auxiliary-account
cor:subaccountId,,D01,1,1,,39-C,"[""20210415"",""900049""]",department
cor:subaccountId,,B003,1,1,,39-C,"[""20210415"",""900049""]",auxiliary-account
cor:type,,department,1,1,,39-C,"[""20210415"",""900049""]",department
cor:type,,auxiliary-account,1,1,,39-C,"[""20210415"",""900049""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900049,1,,,39-C,"[""20210415"",""900049""]",
cor:monetaryAmount,iso4217:JPY,44100,1,,,39-C,"[""20210415"",""900049""]",
cor:debitCreditIndicator,,C,1,,,39-C,"[""20210415"",""900049""]",
cor:entryDatePosted,,2021-04-16,1,,,,"[""20210416"",""900014""]",
cor:entryId,,900014,1,,,,"[""20210416"",""900014""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,40-D,"[""20210416"",""900014""]",
cor:taxCategory,,00,1,,1,40-D,"[""20210416"",""900014""]",
cor:accountNumber,,1120,1,1,,40-D,"[""20210416"",""900014""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,40-D,"[""20210416"",""900014""]",
cor:subaccountDescription,,Demo Sales,1,1,,40-D,"[""20210416"",""900014""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,40-D,"[""20210416"",""900014""]",auxiliary-account
cor:subaccountId,,D01,1,1,,40-D,"[""20210416"",""900014""]",department
cor:subaccountId,,B003,1,1,,40-D,"[""20210416"",""900014""]",auxiliary-account
cor:type,,department,1,1,,40-D,"[""20210416"",""900014""]",department
cor:type,,auxiliary-account,1,1,,40-D,"[""20210416"",""900014""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900014,1,,,40-D,"[""20210416"",""900014""]",
cor:monetaryAmount,iso4217:JPY,270050,1,,,40-D,"[""20210416"",""900014""]",
cor:debitCreditIndicator,,D,1,,,40-D,"[""20210416"",""900014""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,40-C,"[""20210416"",""900014""]",
cor:taxCategory,,00,1,,1,40-C,"[""20210416"",""900014""]",
cor:accountNumber,,1200,1,1,,40-C,"[""20210416"",""900014""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,40-C,"[""20210416"",""900014""]",
cor:subaccountDescription,,Demo Sales,1,1,,40-C,"[""20210416"",""900014""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,40-C,"[""20210416"",""900014""]",auxiliary-account
cor:subaccountId,,D01,1,1,,40-C,"[""20210416"",""900014""]",department
cor:subaccountId,,C003,1,1,,40-C,"[""20210416"",""900014""]",auxiliary-account
cor:type,,department,1,1,,40-C,"[""20210416"",""900014""]",department
cor:type,,auxiliary-account,1,1,,40-C,"[""20210416"",""900014""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900014,1,,,40-C,"[""20210416"",""900014""]",
cor:monetaryAmount,iso4217:JPY,270050,1,,,40-C,"[""20210416"",""900014""]",
cor:debitCreditIndicator,,C,1,,,40-C,"[""20210416"",""900014""]",
cor:entryDatePosted,,2021-04-16,1,,,,"[""20210416"",""900034""]",
cor:entryId,,900034,1,,,,"[""20210416"",""900034""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,41-D,"[""20210416"",""900034""]",
cor:taxCategory,,00,1,,1,41-D,"[""20210416"",""900034""]",
cor:accountNumber,,1110,1,1,,41-D,"[""20210416"",""900034""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,41-D,"[""20210416"",""900034""]",
cor:subaccountDescription,,Demo Sales,1,1,,41-D,"[""20210416"",""900034""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,41-D,"[""20210416"",""900034""]",auxiliary-account
cor:subaccountId,,D01,1,1,,41-D,"[""20210416"",""900034""]",department
cor:subaccountId,,B002,1,1,,41-D,"[""20210416"",""900034""]",auxiliary-account
cor:type,,department,1,1,,41-D,"[""20210416"",""900034""]",department
cor:type,,auxiliary-account,1,1,,41-D,"[""20210416"",""900034""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900034,1,,,41-D,"[""20210416"",""900034""]",
cor:monetaryAmount,iso4217:JPY,388000,1,,,41-D,"[""20210416"",""900034""]",
cor:debitCreditIndicator,,D,1,,,41-D,"[""20210416"",""900034""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900034,1,,,41-C,"[""20210416"",""900034""]",
cor:debitCreditIndicator,,C,1,,,41-C,"[""20210416"",""900034""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,42-D,"[""20210416"",""900034""]",
cor:taxCategory,,00,1,,1,42-D,"[""20210416"",""900034""]",
cor:accountNumber,,1200,1,1,,42-D,"[""20210416"",""900034""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,42-D,"[""20210416"",""900034""]",
cor:subaccountDescription,,Demo Sales,1,1,,42-D,"[""20210416"",""900034""]",department
cor:subaccountDescription,,Demo Customer Elm,1,1,,42-D,"[""20210416"",""900034""]",auxiliary-account
cor:subaccountId,,D01,1,1,,42-D,"[""20210416"",""900034""]",department
cor:subaccountId,,C005,1,1,,42-D,"[""20210416"",""900034""]",auxiliary-account
cor:type,,department,1,1,,42-D,"[""20210416"",""900034""]",department
cor:type,,auxiliary-account,1,1,,42-D,"[""20210416"",""900034""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900034,1,,,42-D,"[""20210416"",""900034""]",
