concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:detailDescription,,Synthetic demo multi-vendor settlement 900273,1,,,440-C,"[""20210805"",""900273""]",
cor:debitCreditIndicator,,C,1,,,440-C,"[""20210805"",""900273""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,441-D,"[""20210805"",""900273""]",
cor:taxCategory,,00,1,,1,441-D,"[""20210805"",""900273""]",
cor:accountNumber,,2100,1,1,,441-D,"[""20210805"",""900273""]",
cor:accountDescription,,Demo Accrued Payables,1,1,,441-D,"[""20210805"",""900273""]",
cor:subaccountDescription,,Demo Sales,1,1,,441-D,"[""20210805"",""900273""]",department
cor:subaccountDescription,,Demo Vendor Quartz,1,1,,441-D,"[""20210805"",""900273""]",auxiliary-account
cor:subaccountId,,D01,1,1,,441-D,"[""20210805"",""900273""]",department
cor:subaccountId,,V007,1,1,,441-D,"[""20210805"",""900273""]",auxiliary-account
cor:type,,department,1,1,,441-D,"[""20210805"",""900273""]",department
cor:type,,auxiliary-account,1,1,,441-D,"[""20210805"",""900273""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900273,1,,,441-D,"[""20210805"",""900273""]",
cor:monetaryAmount,iso4217:JPY,40400,1,,,441-D,"[""20210805"",""900273""]",
cor:debitCreditIndicator,,D,1,,,441-D,"[""20210805"",""900273""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900273,1,,,441-C,"[""20210805"",""900273""]",
cor:debitCreditIndicator,,C,1,,,441-C,"[""20210805"",""900273""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900273,1,,,442-D,"[""20210805"",""900273""]",
cor:debitCreditIndicator,,D,1,,,442-D,"[""20210805"",""900273""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,442-C,"[""20210805"",""900273""]",
cor:taxCategory,,00,1,,1,442-C,"[""20210805"",""900273""]",
cor:accountNumber,,1100,1,1,,442-C,"[""20210805"",""900273""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,442-C,"[""20210805"",""900273""]",
cor:subaccountDescription,,Demo Sales,1,1,,442-C,"[""20210805"",""900273""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,442-C,"[""20210805"",""900273""]",auxiliary-account
cor:subaccountId,,D01,1,1,,442-C,"[""20210805"",""900273""]",department
cor:subaccountId,,B001,1,1,,442-C,"[""20210805"",""900273""]",auxiliary-account
cor:type,,department,1,1,,442-C,"[""20210805"",""900273""]",department
cor:type,,auxiliary-account,1,1,,442-C,"[""20210805"",""900273""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900273,1,,,442-C,"[""20210805"",""900273""]",
cor:monetaryAmount,iso4217:JPY,141390,1,,,442-C,"[""20210805"",""900273""]",
cor:debitCreditIndicator,,C,1,,,442-C,"[""20210805"",""900273""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900273,1,,,443-D,"[""20210805"",""900273""]",
cor:debitCreditIndicator,,D,1,,,443-D,"[""20210805"",""900273""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,443-C,"[""20210805"",""900273""]",
cor:taxCategory,,00,1,,1,443-C,"[""20210805"",""900273""]",
cor:accountNumber,,1110,1,1,,443-C,"[""20210805"",""900273""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,443-C,"[""20210805"",""900273""]",
cor:subaccountDescription,,Demo Sales,1,1,,443-C,"[""20210805"",""900273""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,443-C,"[""20210805"",""900273""]",auxiliary-account
cor:subaccountId,,D01,1,1,,443-C,"[""20210805"",""900273""]",department
cor:subaccountId,,B002,1,1,,443-C,"[""20210805"",""900273""]",auxiliary-account
cor:type,,department,1,1,,443-C,"[""20210805"",""900273""]",department
cor:type,,auxiliary-account,1,1,,443-C,"[""20210805"",""900273""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900273,1,,,443-C,"[""20210805"",""900273""]",
cor:monetaryAmount,iso4217:JPY,83050,1,,,443-C,"[""20210805"",""900273""]",
cor:debitCreditIndicator,,C,1,,,443-C,"[""20210805"",""900273""]",
cor:entryDatePosted,,2021-08-06,1,,,,"[""20210806"",""900255""]",
cor:entryId,,900255,1,,,,"[""20210806"",""900255""]",
cor:amountOfTaxes,iso4217:JPY,13605,1,,1,444-D,"[""20210806"",""900255""]",
cor:taxCategory,,Q5,1,,1,444-D,"[""20210806"",""900255""]",
cor:accountNumber,,5000,1,1,,444-D,"[""20210806"",""900255""]",
cor:accountDescription,,Demo Purchases,1,1,,444-D,"[""20210806"",""900255""]",
cor:subaccountDescription,,Demo Logistics,1,1,,444-D,"[""20210806"",""900255""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,444-D,"[""20210806"",""900255""]",auxiliary-account
cor:subaccountId,,D04,1,1,,444-D,"[""20210806"",""900255""]",department
cor:subaccountId,,V006,1,1,,444-D,"[""20210806"",""900255""]",auxiliary-account
cor:type,,department,1,1,,444-D,"[""20210806"",""900255""]",department
cor:type,,auxiliary-account,1,1,,444-D,"[""20210806"",""900255""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900255,1,,,444-D,"[""20210806"",""900255""]",
cor:monetaryAmount,iso4217:JPY,149650,1,,,444-D,"[""20210806"",""900255""]",
cor:debitCreditIndicator,,D,1,,,444-D,"[""20210806"",""900255""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,444-C,"[""20210806"",""900255""]",
cor:taxCategory,,00,1,,1,444-C,"[""20210806"",""900255""]",
cor:accountNumber,,2000,1,1,,444-C,"[""20210806"",""900255""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,444-C,"[""20210806"",""900255""]",
cor:subaccountDescription,,Demo Logistics,1,1,,444-C,"[""20210806"",""900255""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,444-C,"[""20210806"",""900255""]",auxiliary-account
cor:subaccountId,,D04,1,1,,444-C,"[""20210806"",""900255""]",department
cor:subaccountId,,V006,1,1,,444-C,"[""20210806"",""900255""]",auxiliary-account
cor:type,,department,1,1,,444-C,"[""20210806"",""900255""]",department
cor:type,,auxiliary-account,1,1,,444-C,"[""20210806"",""900255""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900255,1,,,444-C,"[""20210806"",""900255""]",
cor:monetaryAmount,iso4217:JPY,149650,1,,,444-C,"[""20210806"",""900255""]",
cor:debitCreditIndicator,,C,1,,,444-C,"[""20210806"",""900255""]",
cor:entryDatePosted,,2021-08-06,1,,,,"[""20210806"",""900270""]",
cor:entryId,,900270,1,,,,"[""20210806"",""900270""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,445-D,"[""20210806"",""900270""]",
cor:taxCategory,,00,1,,1,445-D,"[""20210806"",""900270""]",
cor:accountNumber,,6000,1,1,,445-D,"[""20210806"",""900270""]",
cor:accountDescription,,Demo Salaries,1,1,,445-D,"[""20210806"",""900270""]",
cor:subaccountDescription,,Demo Administration,1,1,,445-D,"[""20210806"",""900270""]",department
cor:subaccountId,,D02,1,1,,445-D,"[""20210806"",""900270""]",department
cor:type,,department,1,1,,445-D,"[""20210806"",""900270""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900270,1,,,445-D,"[""20210806"",""900270""]",
cor:monetaryAmount,iso4217:JPY,244920,1,,,445-D,"[""20210806"",""900270""]",
cor:debitCreditIndicator,,D,1,,,445-D,"[""20210806"",""900270""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,445-C,"[""20210806"",""900270""]",
cor:taxCategory,,00,1,,1,445-C,"[""20210806"",""900270""]",
cor:accountNumber,,1100,1,1,,445-C,"[""20210806"",""900270""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,445-C,"[""20210806"",""900270""]",
cor:subaccountDescription,,Demo Administration,1,1,,445-C,"[""20210806"",""900270""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,445-C,"[""20210806"",""900270""]",auxiliary-account
cor:subaccountId,,D02,1,1,,445-C,"[""20210806"",""900270""]",department
cor:subaccountId,,B001,1,1,,445-C,"[""20210806"",""900270""]",auxiliary-account
cor:type,,department,1,1,,445-C,"[""20210806"",""900270""]",department
cor:type,,auxiliary-account,1,1,,445-C,"[""20210806"",""900270""]",auxiliary-account
cor:detailDescription,,Synthetic demo monthly payroll bundle 900270,1,,,445-C,"[""20210806"",""900270""]",
cor:monetaryAmount,iso4217:JPY,569590,1,,,445-C,"[""20210806"",""900270""]",
cor:debitCreditIndicator,,C,1,,,445-C,"[""20210806"",""900270""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,446-D,"[""20210806"",""900270""]",
cor:taxCategory,,00,1,,1,446-D,"[""20210806"",""900270""]",
cor:accountNumber,,6010,1,1,,446-D,"[""20210806"",""900270""]",
cor:accountDescription,,Demo Statutory Welfare,1,1,,446-D,"[""20210806"",""900270""]",
cor:subaccountDescription,,Demo Administration,1,1,,446-D,"[""20210806"",""900270""]",department
cor:subaccountId,,D02,1,1,,446-D,"[""20210806"",""900270""]",department
cor:type,,department,1,1,,446-D,"[""20210806"",""900270""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900270,1,,,446-D,"[""20210806"",""900270""]",
cor:monetaryAmount,iso4217:JPY,11390,1,,,446-D,"[""20210806"",""900270""]",
cor:debitCreditIndicator,,D,1,,,446-D,"[""20210806"",""900270""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900270,1,,,446-C,"[""20210806"",""900270""]",
cor:debitCreditIndicator,,C,1,,,446-C,"[""20210806"",""900270""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,447-D,"[""20210806"",""900270""]",
cor:taxCategory,,00,1,,1,447-D,"[""20210806"",""900270""]",
cor:accountNumber,,2110,1,1,,447-D,"[""20210806"",""900270""]",
cor:accountDescription,,Demo Payroll Withholding,1,1,,447-D,"[""20210806"",""900270""]",
cor:subaccountDescription,,Demo Administration,1,1,,447-D,"[""20210806"",""900270""]",department
cor:subaccountId,,D02,1,1,,447-D,"[""20210806"",""900270""]",department
cor:type,,department,1,1,,447-D,"[""20210806"",""900270""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900270,1,,,447-D,"[""20210806"",""900270""]",
cor:monetaryAmount,iso4217:JPY,313280,1,,,447-D,"[""20210806"",""900270""]",
cor:debitCreditIndicator,,D,1,,,447-D,"[""20210806"",""900270""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900270,1,,,447-C,"[""20210806"",""900270""]",
cor:debitCreditIndicator,,C,1,,,447-C,"[""20210806"",""900270""]",
cor:entryDatePosted,,2021-08-07,1,,,,"[""20210807"",""900279""]",
cor:entryId,,900279,1,,,,"[""20210807"",""900279""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,448-D,"[""20210807"",""900279""]",
cor:taxCategory,,00,1,,1,448-D,"[""20210807"",""900279""]",
cor:accountNumber,,6000,1,1,,448-D,"[""20210807"",""900279""]",
cor:accountDescription,,Demo Salaries,1,1,,448-D,"[""20210807"",""900279""]",
cor:subaccountDescription,,Demo Administration,1,1,,448-D,"[""20210807"",""900279""]",department
cor:subaccountId,,D02,1,1,,448-D,"[""20210807"",""900279""]",department
cor:type,,department,1,1,,448-D,"[""20210807"",""900279""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900279,1,,,448-D,"[""20210807"",""900279""]",
cor:monetaryAmount,iso4217:JPY,112090,1,,,448-D,"[""20210807"",""900279""]",
cor:debitCreditIndicator,,D,1,,,448-D,"[""20210807"",""900279""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,448-C,"[""20210807"",""900279""]",
cor:taxCategory,,00,1,,1,448-C,"[""20210807"",""900279""]",
cor:accountNumber,,1100,1,1,,448-C,"[""20210807"",""900279""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,448-C,"[""20210807"",""900279""]",
cor:subaccountDescription,,Demo Administration,1,1,,448-C,"[""20210807"",""900279""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,448-C,"[""20210807"",""900279""]",auxiliary-account
cor:subaccountId,,D02,1,1,,448-C,"[""20210807"",""900279""]",department
cor:subaccountId,,B001,1,1,,448-C,"[""20210807"",""900279""]",auxiliary-account
cor:type,,department,1,1,,448-C,"[""20210807"",""900279""]",department
cor:type,,auxiliary-account,1,1,,448-C,"[""20210807"",""900279""]",auxiliary-account
cor:detailDescription,,Synthetic demo monthly payroll bundle 900279,1,,,448-C,"[""20210807"",""900279""]",
cor:monetaryAmount,iso4217:JPY,700610,1,,,448-C,"[""20210807"",""900279""]",
cor:debitCreditIndicator,,C,1,,,448-C,"[""20210807"",""900279""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,449-D,"[""20210807"",""900279""]",
cor:taxCategory,,00,1,,1,449-D,"[""20210807"",""900279""]",
cor:accountNumber,,6010,1,1,,449-D,"[""20210807"",""900279""]",
cor:accountDescription,,Demo Statutory Welfare,1,1,,449-D,"[""20210807"",""900279""]",
cor:subaccountDescription,,Demo Administration,1,1,,449-D,"[""20210807"",""900279""]",department
cor:subaccountId,,D02,1,1,,449-D,"[""20210807"",""900279""]",department
cor:type,,department,1,1,,449-D,"[""20210807"",""900279""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900279,1,,,449-D,"[""20210807"",""900279""]",
cor:monetaryAmount,iso4217:JPY,245210,1,,,449-D,"[""20210807"",""900279""]",
cor:debitCreditIndicator,,D,1,,,449-D,"[""20210807"",""900279""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900279,1,,,449-C,"[""20210807"",""900279""]",
cor:debitCreditIndicator,,C,1,,,449-C,"[""20210807"",""900279""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,450-D,"[""20210807"",""900279""]",
cor:taxCategory,,00,1,,1,450-D,"[""20210807"",""900279""]",
cor:accountNumber,,2110,1,1,,450-D,"[""20210807"",""900279""]",
cor:accountDescription,,Demo Payroll Withholding,1,1,,450-D,"[""20210807"",""900279""]",
cor:subaccountDescription,,Demo Administration,1,1,,450-D,"[""20210807"",""900279""]",department
cor:subaccountId,,D02,1,1,,450-D,"[""20210807"",""900279""]",department
cor:type,,department,1,1,,450-D,"[""20210807"",""900279""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900279,1,,,450-D,"[""20210807"",""900279""]",
cor:monetaryAmount,iso4217:JPY,343310,1,,,450-D,"[""20210807"",""900279""]",
cor:debitCreditIndicator,,D,1,,,450-D,"[""20210807"",""900279""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900279,1,,,450-C,"[""20210807"",""900279""]",
cor:debitCreditIndicator,,C,1,,,450-C,"[""20210807"",""900279""]",
cor:entryDatePosted,,2021-08-08,1,,,,"[""20210808"",""900245""]",
cor:entryId,,900245,1,,,,"[""20210808"",""900245""]",
cor:amountOfTaxes,iso4217:JPY,17182,1,,1,451-D,"[""20210808"",""900245""]",
cor:taxCategory,,Q5,1,,1,451-D,"[""20210808"",""900245""]",
cor:accountNumber,,5020,1,1,,451-D,"[""20210808"",""900245""]",
cor:accountDescription,,Demo Inventory Adjustment,1,1,,451-D,"[""20210808"",""900245""]",
cor:subaccountDescription,,Demo Logistics,1,1,,451-D,"[""20210808"",""900245""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,451-D,"[""20210808"",""900245""]",auxiliary-account
cor:subaccountId,,D04,1,1,,451-D,"[""20210808"",""900245""]",department
cor:subaccountId,,V006,1,1,,451-D,"[""20210808"",""900245""]",auxiliary-account
cor:type,,department,1,1,,451-D,"[""20210808"",""900245""]",department
cor:type,,auxiliary-account,1,1,,451-D,"[""20210808"",""900245""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900245,1,,,451-D,"[""20210808"",""900245""]",
cor:monetaryAmount,iso4217:JPY,189000,1,,,451-D,"[""20210808"",""900245""]",
cor:debitCreditIndicator,,D,1,,,451-D,"[""20210808"",""900245""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,451-C,"[""20210808"",""900245""]",
cor:taxCategory,,00,1,,1,451-C,"[""20210808"",""900245""]",
cor:accountNumber,,2000,1,1,,451-C,"[""20210808"",""900245""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,451-C,"[""20210808"",""900245""]",
cor:subaccountDescription,,Demo Logistics,1,1,,451-C,"[""20210808"",""900245""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,451-C,"[""20210808"",""900245""]",auxiliary-account
cor:subaccountId,,D04,1,1,,451-C,"[""20210808"",""900245""]",department
cor:subaccountId,,V006,1,1,,451-C,"[""20210808"",""900245""]",auxiliary-account
cor:type,,department,1,1,,451-C,"[""20210808"",""900245""]",department
cor:type,,auxiliary-account,1,1,,451-C,"[""20210808"",""900245""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900245,1,,,451-C,"[""20210808"",""900245""]",
cor:monetaryAmount,iso4217:JPY,189000,1,,,451-C,"[""20210808"",""900245""]",
cor:debitCreditIndicator,,C,1,,,451-C,"[""20210808"",""900245""]",
cor:entryDatePosted,,2021-08-09,1,,,,"[""20210809"",""900264""]",
cor:entryId,,900264,1,,,,"[""20210809"",""900264""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,452-D,"[""20210809"",""900264""]",
cor:taxCategory,,00,1,,1,452-D,"[""20210809"",""900264""]",
cor:accountNumber,,6000,1,1,,452-D,"[""20210809"",""900264""]",
cor:accountDescription,,Demo Salaries,1,1,,452-D,"[""20210809"",""900264""]",
cor:subaccountDescription,,Demo Administration,1,1,,452-D,"[""20210809"",""900264""]",department
cor:subaccountId,,D02,1,1,,452-D,"[""20210809"",""900264""]",department
cor:type,,department,1,1,,452-D,"[""20210809"",""900264""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900264,1,,,452-D,"[""20210809"",""900264""]",
cor:monetaryAmount,iso4217:JPY,62710,1,,,452-D,"[""20210809"",""900264""]",
cor:debitCreditIndicator,,D,1,,,452-D,"[""20210809"",""900264""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,452-C,"[""20210809"",""900264""]",
cor:taxCategory,,00,1,,1,452-C,"[""20210809"",""900264""]",
cor:accountNumber,,1100,1,1,,452-C,"[""20210809"",""900264""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,452-C,"[""20210809"",""900264""]",
cor:subaccountDescription,,Demo Administration,1,1,,452-C,"[""20210809"",""900264""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,452-C,"[""20210809"",""900264""]",auxiliary-account
cor:subaccountId,,D02,1,1,,452-C,"[""20210809"",""900264""]",department
cor:subaccountId,,B001,1,1,,452-C,"[""20210809"",""900264""]",auxiliary-account
cor:type,,department,1,1,,452-C,"[""20210809"",""900264""]",department
cor:type,,auxiliary-account,1,1,,452-C,"[""20210809"",""900264""]",auxiliary-account
cor:detailDescription,,Synthetic demo monthly payroll bundle 900264,1,,,452-C,"[""20210809"",""900264""]",
cor:monetaryAmount,iso4217:JPY,418120,1,,,452-C,"[""20210809"",""900264""]",
cor:debitCreditIndicator,,C,1,,,452-C,"[""20210809"",""900264""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,453-D,"[""20210809"",""900264""]",
cor:taxCategory,,00,1,,1,453-D,"[""20210809"",""900264""]",
cor:accountNumber,,6010,1,1,,453-D,"[""20210809"",""900264""]",
cor:accountDescription,,Demo Statutory Welfare,1,1,,453-D,"[""20210809"",""900264""]",
cor:subaccountDescription,,Demo Administration,1,1,,453-D,"[""20210809"",""900264""]",department
cor:subaccountId,,D02,1,1,,453-D,"[""20210809"",""900264""]",department
cor:type,,department,1,1,,453-D,"[""20210809"",""900264""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900264,1,,,453-D,"[""20210809"",""900264""]",
cor:monetaryAmount,iso4217:JPY,121250,1,,,453-D,"[""20210809"",""900264""]",
cor:debitCreditIndicator,,D,1,,,453-D,"[""20210809"",""900264""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900264,1,,,453-C,"[""20210809"",""900264""]",
cor:debitCreditIndicator,,C,1,,,453-C,"[""20210809"",""900264""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,454-D,"[""20210809"",""900264""]",
cor:taxCategory,,00,1,,1,454-D,"[""20210809"",""900264""]",
cor:accountNumber,,2110,1,1,,454-D,"[""20210809"",""900264""]",
cor:accountDescription,,Demo Payroll Withholding,1,1,,454-D,"[""20210809"",""900264""]",
cor:subaccountDescription,,Demo Administration,1,1,,454-D,"[""20210809"",""900264""]",department
cor:subaccountId,,D02,1,1,,454-D,"[""20210809"",""900264""]",department
cor:type,,department,1,1,,454-D,"[""20210809"",""900264""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900264,1,,,454-D,"[""20210809"",""900264""]",
cor:monetaryAmount,iso4217:JPY,234160,1,,,454-D,"[""20210809"",""900264""]",
cor:debitCreditIndicator,,D,1,,,454-D,"[""20210809"",""900264""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900264,1,,,454-C,"[""20210809"",""900264""]",
cor:debitCreditIndicator,,C,1,,,454-C,"[""20210809"",""900264""]",
cor:entryDatePosted,,2021-08-09,1,,,,"[""20210809"",""900280""]",
cor:entryId,,900280,1,,,,"[""20210809"",""900280""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,455-D,"[""20210809"",""900280""]",
cor:taxCategory,,00,1,,1,455-D,"[""20210809"",""900280""]",
cor:accountNumber,,1200,1,1,,455-D,"[""20210809"",""900280""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,455-D,"[""20210809"",""900280""]",
cor:subaccountDescription,,Demo Sales,1,1,,455-D,"[""20210809"",""900280""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,455-D,"[""20210809"",""900280""]",auxiliary-account
cor:subaccountId,,D01,1,1,,455-D,"[""20210809"",""900280""]",department
cor:subaccountId,,C001,1,1,,455-D,"[""20210809"",""900280""]",auxiliary-account
cor:type,,department,1,1,,455-D,"[""20210809"",""900280""]",department
cor:type,,auxiliary-account,1,1,,455-D,"[""20210809"",""900280""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900280,1,,,455-D,"[""20210809"",""900280""]",
cor:monetaryAmount,iso4217:JPY,532330,1,,,455-D,"[""20210809"",""900280""]",
cor:debitCreditIndicator,,D,1,,,455-D,"[""20210809"",""900280""]",
cor:amountOfTaxes,iso4217:JPY,48394,1,,1,455-C,"[""20210809"",""900280""]",
cor:taxCategory,,B5,1,,1,455-C,"[""20210809"",""900280""]",
cor:accountNumber,,4010,1,1,,455-C,"[""20210809"",""900280""]",
cor:accountDescription,,Demo Service Revenue,1,1,,455-C,"[""20210809"",""900280""]",
cor:subaccountDescription,,Demo Sales,1,1,,455-C,"[""20210809"",""900280""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,455-C,"[""20210809"",""900280""]",auxiliary-account
cor:subaccountId,,D01,1,1,,455-C,"[""20210809"",""900280""]",department
cor:subaccountId,,C001,1,1,,455-C,"[""20210809"",""900280""]",auxiliary-account
cor:type,,department,1,1,,455-C,"[""20210809"",""900280""]",department
cor:type,,auxiliary-account,1,1,,455-C,"[""20210809"",""900280""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900280,1,,,455-C,"[""20210809"",""900280""]",
cor:monetaryAmount,iso4217:JPY,532330,1,,,455-C,"[""20210809"",""900280""]",
cor:debitCreditIndicator,,C,1,,,455-C,"[""20210809"",""900280""]",
cor:entryDatePosted,,2021-08-11,1,,,,"[""20210811"",""900291""]",
cor:entryId,,900291,1,,,,"[""20210811"",""900291""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,456-D,"[""20210811"",""900291""]",
cor:taxCategory,,00,1,,1,456-D,"[""20210811"",""900291""]",
cor:accountNumber,,6000,1,1,,456-D,"[""20210811"",""900291""]",
cor:accountDescription,,Demo Salaries,1,1,,456-D,"[""20210811"",""900291""]",
cor:subaccountDescription,,Demo Administration,1,1,,456-D,"[""20210811"",""900291""]",department
cor:subaccountId,,D02,1,1,,456-D,"[""20210811"",""900291""]",department
cor:type,,department,1,1,,456-D,"[""20210811"",""900291""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900291,1,,,456-D,"[""20210811"",""900291""]",
cor:monetaryAmount,iso4217:JPY,96710,1,,,456-D,"[""20210811"",""900291""]",
cor:debitCreditIndicator,,D,1,,,456-D,"[""20210811"",""900291""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,456-C,"[""20210811"",""900291""]",
cor:taxCategory,,00,1,,1,456-C,"[""20210811"",""900291""]",
cor:accountNumber,,1100,1,1,,456-C,"[""20210811"",""900291""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,456-C,"[""20210811"",""900291""]",
cor:subaccountDescription,,Demo Administration,1,1,,456-C,"[""20210811"",""900291""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,456-C,"[""20210811"",""900291""]",auxiliary-account
cor:subaccountId,,D02,1,1,,456-C,"[""20210811"",""900291""]",department
cor:subaccountId,,B001,1,1,,456-C,"[""20210811"",""900291""]",auxiliary-account
cor:type,,department,1,1,,456-C,"[""20210811"",""900291""]",department
cor:type,,auxiliary-account,1,1,,456-C,"[""20210811"",""900291""]",auxiliary-account
cor:detailDescription,,Synthetic demo monthly payroll bundle 900291,1,,,456-C,"[""20210811"",""900291""]",
cor:monetaryAmount,iso4217:JPY,197380,1,,,456-C,"[""20210811"",""900291""]",
cor:debitCreditIndicator,,C,1,,,456-C,"[""20210811"",""900291""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,457-D,"[""20210811"",""900291""]",
cor:taxCategory,,00,1,,1,457-D,"[""20210811"",""900291""]",
cor:accountNumber,,6010,1,1,,457-D,"[""20210811"",""900291""]",
cor:accountDescription,,Demo Statutory Welfare,1,1,,457-D,"[""20210811"",""900291""]",
cor:subaccountDescription,,Demo Administration,1,1,,457-D,"[""20210811"",""900291""]",department
cor:subaccountId,,D02,1,1,,457-D,"[""20210811"",""900291""]",department
cor:type,,department,1,1,,457-D,"[""20210811"",""900291""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900291,1,,,457-D,"[""20210811"",""900291""]",
cor:monetaryAmount,iso4217:JPY,59210,1,,,457-D,"[""20210811"",""900291""]",
cor:debitCreditIndicator,,D,1,,,457-D,"[""20210811"",""900291""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900291,1,,,457-C,"[""20210811"",""900291""]",
cor:debitCreditIndicator,,C,1,,,457-C,"[""20210811"",""900291""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,458-D,"[""20210811"",""900291""]",
cor:taxCategory,,00,1,,1,458-D,"[""20210811"",""900291""]",
cor:accountNumber,,2110,1,1,,458-D,"[""20210811"",""900291""]",
cor:accountDescription,,Demo Payroll Withholding,1,1,,458-D,"[""20210811"",""900291""]",
cor:subaccountDescription,,Demo Administration,1,1,,458-D,"[""20210811"",""900291""]",department
cor:subaccountId,,D02,1,1,,458-D,"[""20210811"",""900291""]",department
cor:type,,department,1,1,,458-D,"[""20210811"",""900291""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900291,1,,,458-D,"[""20210811"",""900291""]",
cor:monetaryAmount,iso4217:JPY,41460,1,,,458-D,"[""20210811"",""900291""]",
cor:debitCreditIndicator,,D,1,,,458-D,"[""20210811"",""900291""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900291,1,,,458-C,"[""20210811"",""900291""]",
cor:debitCreditIndicator,,C,1,,,458-C,"[""20210811"",""900291""]",
