concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:debitCreditIndicator,,C,1,,,968-C,"[""20220107"",""900538""]",
cor:entryDatePosted,,2022-01-07,1,,,,"[""20220107"",""900548""]",
cor:entryId,,900548,1,,,,"[""20220107"",""900548""]",
cor:amountOfTaxes,iso4217:JPY,2451,1,,1,969-D,"[""20220107"",""900548""]",
cor:taxCategory,,Q5,1,,1,969-D,"[""20220107"",""900548""]",
cor:accountNumber,,6100,1,1,,969-D,"[""20220107"",""900548""]",
cor:accountDescription,,Demo Repairs,1,1,,969-D,"[""20220107"",""900548""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,969-D,"[""20220107"",""900548""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,969-D,"[""20220107"",""900548""]",auxiliary-account
cor:subaccountId,,D05,1,1,,969-D,"[""20220107"",""900548""]",department
cor:subaccountId,,V001,1,1,,969-D,"[""20220107"",""900548""]",auxiliary-account
cor:type,,department,1,1,,969-D,"[""20220107"",""900548""]",department
cor:type,,auxiliary-account,1,1,,969-D,"[""20220107"",""900548""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900548,1,,,969-D,"[""20220107"",""900548""]",
cor:monetaryAmount,iso4217:JPY,26960,1,,,969-D,"[""20220107"",""900548""]",
cor:debitCreditIndicator,,D,1,,,969-D,"[""20220107"",""900548""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,969-C,"[""20220107"",""900548""]",
cor:taxCategory,,00,1,,1,969-C,"[""20220107"",""900548""]",
cor:accountNumber,,1120,1,1,,969-C,"[""20220107"",""900548""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,969-C,"[""20220107"",""900548""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,969-C,"[""20220107"",""900548""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,969-C,"[""20220107"",""900548""]",auxiliary-account
cor:subaccountId,,D05,1,1,,969-C,"[""20220107"",""900548""]",department
cor:subaccountId,,B003,1,1,,969-C,"[""20220107"",""900548""]",auxiliary-account
cor:type,,department,1,1,,969-C,"[""20220107"",""900548""]",department
cor:type,,auxiliary-account,1,1,,969-C,"[""20220107"",""900548""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900548,1,,,969-C,"[""20220107"",""900548""]",
cor:monetaryAmount,iso4217:JPY,26960,1,,,969-C,"[""20220107"",""900548""]",
cor:debitCreditIndicator,,C,1,,,969-C,"[""20220107"",""900548""]",
cor:entryDatePosted,,2022-01-07,1,,,,"[""20220107"",""900552""]",
cor:entryId,,900552,1,,,,"[""20220107"",""900552""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,970-D,"[""20220107"",""900552""]",
cor:taxCategory,,00,1,,1,970-D,"[""20220107"",""900552""]",
cor:accountNumber,,6000,1,1,,970-D,"[""20220107"",""900552""]",
cor:accountDescription,,Demo Salaries,1,1,,970-D,"[""20220107"",""900552""]",
cor:subaccountDescription,,Demo Administration,1,1,,970-D,"[""20220107"",""900552""]",department
cor:subaccountId,,D02,1,1,,970-D,"[""20220107"",""900552""]",department
cor:type,,department,1,1,,970-D,"[""20220107"",""900552""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900552,1,,,970-D,"[""20220107"",""900552""]",
cor:monetaryAmount,iso4217:JPY,88750,1,,,970-D,"[""20220107"",""900552""]",
cor:debitCreditIndicator,,D,1,,,970-D,"[""20220107"",""900552""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,970-C,"[""20220107"",""900552""]",
cor:taxCategory,,00,1,,1,970-C,"[""20220107"",""900552""]",
cor:accountNumber,,1100,1,1,,970-C,"[""20220107"",""900552""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,970-C,"[""20220107"",""900552""]",
cor:subaccountDescription,,Demo Administration,1,1,,970-C,"[""20220107"",""900552""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,970-C,"[""20220107"",""900552""]",auxiliary-account
cor:subaccountId,,D02,1,1,,970-C,"[""20220107"",""900552""]",department
cor:subaccountId,,B001,1,1,,970-C,"[""20220107"",""900552""]",auxiliary-account
cor:type,,department,1,1,,970-C,"[""20220107"",""900552""]",department
cor:type,,auxiliary-account,1,1,,970-C,"[""20220107"",""900552""]",auxiliary-account
cor:detailDescription,,Synthetic demo monthly payroll bundle 900552,1,,,970-C,"[""20220107"",""900552""]",
cor:monetaryAmount,iso4217:JPY,403430,1,,,970-C,"[""20220107"",""900552""]",
cor:debitCreditIndicator,,C,1,,,970-C,"[""20220107"",""900552""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,971-D,"[""20220107"",""900552""]",
cor:taxCategory,,00,1,,1,971-D,"[""20220107"",""900552""]",
cor:accountNumber,,6010,1,1,,971-D,"[""20220107"",""900552""]",
cor:accountDescription,,Demo Statutory Welfare,1,1,,971-D,"[""20220107"",""900552""]",
cor:subaccountDescription,,Demo Administration,1,1,,971-D,"[""20220107"",""900552""]",department
cor:subaccountId,,D02,1,1,,971-D,"[""20220107"",""900552""]",department
cor:type,,department,1,1,,971-D,"[""20220107"",""900552""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900552,1,,,971-D,"[""20220107"",""900552""]",
cor:monetaryAmount,iso4217:JPY,56480,1,,,971-D,"[""20220107"",""900552""]",
cor:debitCreditIndicator,,D,1,,,971-D,"[""20220107"",""900552""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900552,1,,,971-C,"[""20220107"",""900552""]",
cor:debitCreditIndicator,,C,1,,,971-C,"[""20220107"",""900552""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,972-D,"[""20220107"",""900552""]",
cor:taxCategory,,00,1,,1,972-D,"[""20220107"",""900552""]",
cor:accountNumber,,2110,1,1,,972-D,"[""20220107"",""900552""]",
cor:accountDescription,,Demo Payroll Withholding,1,1,,972-D,"[""20220107"",""900552""]",
cor:subaccountDescription,,Demo Administration,1,1,,972-D,"[""20220107"",""900552""]",department
cor:subaccountId,,D02,1,1,,972-D,"[""20220107"",""900552""]",department
cor:type,,department,1,1,,972-D,"[""20220107"",""900552""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900552,1,,,972-D,"[""20220107"",""900552""]",
cor:monetaryAmount,iso4217:JPY,258200,1,,,972-D,"[""20220107"",""900552""]",
cor:debitCreditIndicator,,D,1,,,972-D,"[""20220107"",""900552""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900552,1,,,972-C,"[""20220107"",""900552""]",
cor:debitCreditIndicator,,C,1,,,972-C,"[""20220107"",""900552""]",
cor:entryDatePosted,,2022-01-07,1,,,,"[""20220107"",""900566""]",
cor:entryId,,900566,1,,,,"[""20220107"",""900566""]",
cor:amountOfTaxes,iso4217:JPY,14042,1,,1,973-D,"[""20220107"",""900566""]",
cor:taxCategory,,Q5,1,,1,973-D,"[""20220107"",""900566""]",
cor:accountNumber,,5020,1,1,,973-D,"[""20220107"",""900566""]",
cor:accountDescription,,Demo Inventory Adjustment,1,1,,973-D,"[""20220107"",""900566""]",
cor:subaccountDescription,,Demo Logistics,1,1,,973-D,"[""20220107"",""900566""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,973-D,"[""20220107"",""900566""]",auxiliary-account
cor:subaccountId,,D04,1,1,,973-D,"[""20220107"",""900566""]",department
cor:subaccountId,,V001,1,1,,973-D,"[""20220107"",""900566""]",auxiliary-account
cor:type,,department,1,1,,973-D,"[""20220107"",""900566""]",department
cor:type,,auxiliary-account,1,1,,973-D,"[""20220107"",""900566""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900566,1,,,973-D,"[""20220107"",""900566""]",
cor:monetaryAmount,iso4217:JPY,154460,1,,,973-D,"[""20220107"",""900566""]",
cor:debitCreditIndicator,,D,1,,,973-D,"[""20220107"",""900566""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,973-C,"[""20220107"",""900566""]",
cor:taxCategory,,00,1,,1,973-C,"[""20220107"",""900566""]",
cor:accountNumber,,2000,1,1,,973-C,"[""20220107"",""900566""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,973-C,"[""20220107"",""900566""]",
cor:subaccountDescription,,Demo Logistics,1,1,,973-C,"[""20220107"",""900566""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,973-C,"[""20220107"",""900566""]",auxiliary-account
cor:subaccountId,,D04,1,1,,973-C,"[""20220107"",""900566""]",department
cor:subaccountId,,V001,1,1,,973-C,"[""20220107"",""900566""]",auxiliary-account
cor:type,,department,1,1,,973-C,"[""20220107"",""900566""]",department
cor:type,,auxiliary-account,1,1,,973-C,"[""20220107"",""900566""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900566,1,,,973-C,"[""20220107"",""900566""]",
cor:monetaryAmount,iso4217:JPY,154460,1,,,973-C,"[""20220107"",""900566""]",
cor:debitCreditIndicator,,C,1,,,973-C,"[""20220107"",""900566""]",
cor:entryDatePosted,,2022-01-07,1,,,,"[""20220107"",""900567""]",
cor:entryId,,900567,1,,,,"[""20220107"",""900567""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,974-D,"[""20220107"",""900567""]",
cor:taxCategory,,00,1,,1,974-D,"[""20220107"",""900567""]",
cor:accountNumber,,2000,1,1,,974-D,"[""20220107"",""900567""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,974-D,"[""20220107"",""900567""]",
cor:subaccountDescription,,Demo Logistics,1,1,,974-D,"[""20220107"",""900567""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,974-D,"[""20220107"",""900567""]",auxiliary-account
cor:subaccountId,,D04,1,1,,974-D,"[""20220107"",""900567""]",department
cor:subaccountId,,V006,1,1,,974-D,"[""20220107"",""900567""]",auxiliary-account
cor:type,,department,1,1,,974-D,"[""20220107"",""900567""]",department
cor:type,,auxiliary-account,1,1,,974-D,"[""20220107"",""900567""]",auxiliary-account
cor:detailDescription,,Synthetic demo vendor settlement 900567,1,,,974-D,"[""20220107"",""900567""]",
cor:monetaryAmount,iso4217:JPY,132130,1,,,974-D,"[""20220107"",""900567""]",
cor:debitCreditIndicator,,D,1,,,974-D,"[""20220107"",""900567""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,974-C,"[""20220107"",""900567""]",
cor:taxCategory,,00,1,,1,974-C,"[""20220107"",""900567""]",
cor:accountNumber,,1100,1,1,,974-C,"[""20220107"",""900567""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,974-C,"[""20220107"",""900567""]",
cor:subaccountDescription,,Demo Logistics,1,1,,974-C,"[""20220107"",""900567""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,974-C,"[""20220107"",""900567""]",auxiliary-account
cor:subaccountId,,D04,1,1,,974-C,"[""20220107"",""900567""]",department
cor:subaccountId,,B001,1,1,,974-C,"[""20220107"",""900567""]",auxiliary-account
cor:type,,department,1,1,,974-C,"[""20220107"",""900567""]",department
cor:type,,auxiliary-account,1,1,,974-C,"[""20220107"",""900567""]",auxiliary-account
cor:detailDescription,,Synthetic demo vendor settlement 900567,1,,,974-C,"[""20220107"",""900567""]",
cor:monetaryAmount,iso4217:JPY,132130,1,,,974-C,"[""20220107"",""900567""]",
cor:debitCreditIndicator,,C,1,,,974-C,"[""20220107"",""900567""]",
cor:entryDatePosted,,2022-01-07,1,,,,"[""20220107"",""900569""]",
cor:entryId,,900569,1,,,,"[""20220107"",""900569""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,975-D,"[""20220107"",""900569""]",
cor:taxCategory,,00,1,,1,975-D,"[""20220107"",""900569""]",
cor:accountNumber,,1400,1,1,,975-D,"[""20220107"",""900569""]",
cor:accountDescription,,Demo Prepaid Expenses,1,1,,975-D,"[""20220107"",""900569""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,975-D,"[""20220107"",""900569""]",department
cor:subaccountDescription,,Demo Insurance Services,1,1,,975-D,"[""20220107"",""900569""]",auxiliary-account
cor:subaccountId,,D05,1,1,,975-D,"[""20220107"",""900569""]",department
cor:subaccountId,,S006,1,1,,975-D,"[""20220107"",""900569""]",auxiliary-account
cor:type,,department,1,1,,975-D,"[""20220107"",""900569""]",department
cor:type,,auxiliary-account,1,1,,975-D,"[""20220107"",""900569""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900569,1,,,975-D,"[""20220107"",""900569""]",
cor:monetaryAmount,iso4217:JPY,64800,1,,,975-D,"[""20220107"",""900569""]",
cor:debitCreditIndicator,,D,1,,,975-D,"[""20220107"",""900569""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,975-C,"[""20220107"",""900569""]",
cor:taxCategory,,00,1,,1,975-C,"[""20220107"",""900569""]",
cor:accountNumber,,1120,1,1,,975-C,"[""20220107"",""900569""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,975-C,"[""20220107"",""900569""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,975-C,"[""20220107"",""900569""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,975-C,"[""20220107"",""900569""]",auxiliary-account
cor:subaccountId,,D05,1,1,,975-C,"[""20220107"",""900569""]",department
cor:subaccountId,,B003,1,1,,975-C,"[""20220107"",""900569""]",auxiliary-account
cor:type,,department,1,1,,975-C,"[""20220107"",""900569""]",department
cor:type,,auxiliary-account,1,1,,975-C,"[""20220107"",""900569""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900569,1,,,975-C,"[""20220107"",""900569""]",
cor:monetaryAmount,iso4217:JPY,64800,1,,,975-C,"[""20220107"",""900569""]",
cor:debitCreditIndicator,,C,1,,,975-C,"[""20220107"",""900569""]",
cor:entryDatePosted,,2022-01-07,1,,,,"[""20220107"",""900590""]",
cor:entryId,,900590,1,,,,"[""20220107"",""900590""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,976-D,"[""20220107"",""900590""]",
cor:taxCategory,,00,1,,1,976-D,"[""20220107"",""900590""]",
cor:accountNumber,,1200,1,1,,976-D,"[""20220107"",""900590""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,976-D,"[""20220107"",""900590""]",
cor:subaccountDescription,,Demo Sales,1,1,,976-D,"[""20220107"",""900590""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,976-D,"[""20220107"",""900590""]",auxiliary-account
cor:subaccountId,,D01,1,1,,976-D,"[""20220107"",""900590""]",department
cor:subaccountId,,C001,1,1,,976-D,"[""20220107"",""900590""]",auxiliary-account
cor:type,,department,1,1,,976-D,"[""20220107"",""900590""]",department
cor:type,,auxiliary-account,1,1,,976-D,"[""20220107"",""900590""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900590,1,,,976-D,"[""20220107"",""900590""]",
cor:monetaryAmount,iso4217:JPY,441180,1,,,976-D,"[""20220107"",""900590""]",
cor:debitCreditIndicator,,D,1,,,976-D,"[""20220107"",""900590""]",
cor:amountOfTaxes,iso4217:JPY,40107,1,,1,976-C,"[""20220107"",""900590""]",
cor:taxCategory,,B5,1,,1,976-C,"[""20220107"",""900590""]",
cor:accountNumber,,4020,1,1,,976-C,"[""20220107"",""900590""]",
cor:accountDescription,,Demo Other Operating Revenue,1,1,,976-C,"[""20220107"",""900590""]",
cor:subaccountDescription,,Demo Sales,1,1,,976-C,"[""20220107"",""900590""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,976-C,"[""20220107"",""900590""]",auxiliary-account
cor:subaccountId,,D01,1,1,,976-C,"[""20220107"",""900590""]",department
cor:subaccountId,,C001,1,1,,976-C,"[""20220107"",""900590""]",auxiliary-account
cor:type,,department,1,1,,976-C,"[""20220107"",""900590""]",department
cor:type,,auxiliary-account,1,1,,976-C,"[""20220107"",""900590""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900590,1,,,976-C,"[""20220107"",""900590""]",
cor:monetaryAmount,iso4217:JPY,441180,1,,,976-C,"[""20220107"",""900590""]",
cor:debitCreditIndicator,,C,1,,,976-C,"[""20220107"",""900590""]",
cor:entryDatePosted,,2022-01-08,1,,,,"[""20220108"",""900532""]",
cor:entryId,,900532,1,,,,"[""20220108"",""900532""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,977-D,"[""20220108"",""900532""]",
cor:taxCategory,,00,1,,1,977-D,"[""20220108"",""900532""]",
cor:accountNumber,,1200,1,1,,977-D,"[""20220108"",""900532""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,977-D,"[""20220108"",""900532""]",
cor:subaccountDescription,,Demo Sales,1,1,,977-D,"[""20220108"",""900532""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,977-D,"[""20220108"",""900532""]",auxiliary-account
cor:subaccountId,,D01,1,1,,977-D,"[""20220108"",""900532""]",department
cor:subaccountId,,C007,1,1,,977-D,"[""20220108"",""900532""]",auxiliary-account
cor:type,,department,1,1,,977-D,"[""20220108"",""900532""]",department
cor:type,,auxiliary-account,1,1,,977-D,"[""20220108"",""900532""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900532,1,,,977-D,"[""20220108"",""900532""]",
cor:monetaryAmount,iso4217:JPY,278710,1,,,977-D,"[""20220108"",""900532""]",
cor:debitCreditIndicator,,D,1,,,977-D,"[""20220108"",""900532""]",
cor:amountOfTaxes,iso4217:JPY,25337,1,,1,977-C,"[""20220108"",""900532""]",
cor:taxCategory,,B5,1,,1,977-C,"[""20220108"",""900532""]",
cor:accountNumber,,4010,1,1,,977-C,"[""20220108"",""900532""]",
cor:accountDescription,,Demo Service Revenue,1,1,,977-C,"[""20220108"",""900532""]",
cor:subaccountDescription,,Demo Sales,1,1,,977-C,"[""20220108"",""900532""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,977-C,"[""20220108"",""900532""]",auxiliary-account
cor:subaccountId,,D01,1,1,,977-C,"[""20220108"",""900532""]",department
cor:subaccountId,,C007,1,1,,977-C,"[""20220108"",""900532""]",auxiliary-account
cor:type,,department,1,1,,977-C,"[""20220108"",""900532""]",department
cor:type,,auxiliary-account,1,1,,977-C,"[""20220108"",""900532""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900532,1,,,977-C,"[""20220108"",""900532""]",
cor:monetaryAmount,iso4217:JPY,278710,1,,,977-C,"[""20220108"",""900532""]",
cor:debitCreditIndicator,,C,1,,,977-C,"[""20220108"",""900532""]",
cor:entryDatePosted,,2022-01-08,1,,,,"[""20220108"",""900539""]",
cor:entryId,,900539,1,,,,"[""20220108"",""900539""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,978-D,"[""20220108"",""900539""]",
cor:taxCategory,,00,1,,1,978-D,"[""20220108"",""900539""]",
cor:accountNumber,,1400,1,1,,978-D,"[""20220108"",""900539""]",
cor:accountDescription,,Demo Prepaid Expenses,1,1,,978-D,"[""20220108"",""900539""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,978-D,"[""20220108"",""900539""]",department
cor:subaccountDescription,,Demo Insurance Services,1,1,,978-D,"[""20220108"",""900539""]",auxiliary-account
cor:subaccountId,,D05,1,1,,978-D,"[""20220108"",""900539""]",department
cor:subaccountId,,S006,1,1,,978-D,"[""20220108"",""900539""]",auxiliary-account
cor:type,,department,1,1,,978-D,"[""20220108"",""900539""]",department
cor:type,,auxiliary-account,1,1,,978-D,"[""20220108"",""900539""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900539,1,,,978-D,"[""20220108"",""900539""]",
cor:monetaryAmount,iso4217:JPY,142580,1,,,978-D,"[""20220108"",""900539""]",
cor:debitCreditIndicator,,D,1,,,978-D,"[""20220108"",""900539""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,978-C,"[""20220108"",""900539""]",
cor:taxCategory,,00,1,,1,978-C,"[""20220108"",""900539""]",
cor:accountNumber,,1120,1,1,,978-C,"[""20220108"",""900539""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,978-C,"[""20220108"",""900539""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,978-C,"[""20220108"",""900539""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,978-C,"[""20220108"",""900539""]",auxiliary-account
cor:subaccountId,,D05,1,1,,978-C,"[""20220108"",""900539""]",department
cor:subaccountId,,B003,1,1,,978-C,"[""20220108"",""900539""]",auxiliary-account
cor:type,,department,1,1,,978-C,"[""20220108"",""900539""]",department
cor:type,,auxiliary-account,1,1,,978-C,"[""20220108"",""900539""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900539,1,,,978-C,"[""20220108"",""900539""]",
cor:monetaryAmount,iso4217:JPY,142580,1,,,978-C,"[""20220108"",""900539""]",
cor:debitCreditIndicator,,C,1,,,978-C,"[""20220108"",""900539""]",
cor:entryDatePosted,,2022-01-08,1,,,,"[""20220108"",""900545""]",
cor:entryId,,900545,1,,,,"[""20220108"",""900545""]",
cor:amountOfTaxes,iso4217:JPY,13255,1,,1,979-D,"[""20220108"",""900545""]",
cor:taxCategory,,Q5,1,,1,979-D,"[""20220108"",""900545""]",
cor:accountNumber,,5020,1,1,,979-D,"[""20220108"",""900545""]",
cor:accountDescription,,Demo Inventory Adjustment,1,1,,979-D,"[""20220108"",""900545""]",
cor:subaccountDescription,,Demo Logistics,1,1,,979-D,"[""20220108"",""900545""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,979-D,"[""20220108"",""900545""]",auxiliary-account
cor:subaccountId,,D04,1,1,,979-D,"[""20220108"",""900545""]",department
cor:subaccountId,,V006,1,1,,979-D,"[""20220108"",""900545""]",auxiliary-account
cor:type,,department,1,1,,979-D,"[""20220108"",""900545""]",department
cor:type,,auxiliary-account,1,1,,979-D,"[""20220108"",""900545""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900545,1,,,979-D,"[""20220108"",""900545""]",
cor:monetaryAmount,iso4217:JPY,145800,1,,,979-D,"[""20220108"",""900545""]",
cor:debitCreditIndicator,,D,1,,,979-D,"[""20220108"",""900545""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,979-C,"[""20220108"",""900545""]",
cor:taxCategory,,00,1,,1,979-C,"[""20220108"",""900545""]",
cor:accountNumber,,2000,1,1,,979-C,"[""20220108"",""900545""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,979-C,"[""20220108"",""900545""]",
cor:subaccountDescription,,Demo Logistics,1,1,,979-C,"[""20220108"",""900545""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,979-C,"[""20220108"",""900545""]",auxiliary-account
cor:subaccountId,,D04,1,1,,979-C,"[""20220108"",""900545""]",department
cor:subaccountId,,V006,1,1,,979-C,"[""20220108"",""900545""]",auxiliary-account
cor:type,,department,1,1,,979-C,"[""20220108"",""900545""]",department
cor:type,,auxiliary-account,1,1,,979-C,"[""20220108"",""900545""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900545,1,,,979-C,"[""20220108"",""900545""]",
cor:monetaryAmount,iso4217:JPY,145800,1,,,979-C,"[""20220108"",""900545""]",
cor:debitCreditIndicator,,C,1,,,979-C,"[""20220108"",""900545""]",
cor:entryDatePosted,,2022-01-08,1,,,,"[""20220108"",""900547""]",
cor:entryId,,900547,1,,,,"[""20220108"",""900547""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,980-D,"[""20220108"",""900547""]",
cor:taxCategory,,00,1,,1,980-D,"[""20220108"",""900547""]",
cor:accountNumber,,2000,1,1,,980-D,"[""20220108"",""900547""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,980-D,"[""20220108"",""900547""]",
cor:subaccountDescription,,Demo Logistics,1,1,,980-D,"[""20220108"",""900547""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,980-D,"[""20220108"",""900547""]",auxiliary-account
cor:subaccountId,,D04,1,1,,980-D,"[""20220108"",""900547""]",department
cor:subaccountId,,V006,1,1,,980-D,"[""20220108"",""900547""]",auxiliary-account
cor:type,,department,1,1,,980-D,"[""20220108"",""900547""]",department
cor:type,,auxiliary-account,1,1,,980-D,"[""20220108"",""900547""]",auxiliary-account
cor:detailDescription,,Synthetic demo vendor settlement 900547,1,,,980-D,"[""20220108"",""900547""]",
cor:monetaryAmount,iso4217:JPY,29050,1,,,980-D,"[""20220108"",""900547""]",
cor:debitCreditIndicator,,D,1,,,980-D,"[""20220108"",""900547""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,980-C,"[""20220108"",""900547""]",
cor:taxCategory,,00,1,,1,980-C,"[""20220108"",""900547""]",
cor:accountNumber,,1110,1,1,,980-C,"[""20220108"",""900547""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,980-C,"[""20220108"",""900547""]",
cor:subaccountDescription,,Demo Logistics,1,1,,980-C,"[""20220108"",""900547""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,980-C,"[""20220108"",""900547""]",auxiliary-account
cor:subaccountId,,D04,1,1,,980-C,"[""20220108"",""900547""]",department
cor:subaccountId,,B002,1,1,,980-C,"[""20220108"",""900547""]",auxiliary-account
cor:type,,department,1,1,,980-C,"[""20220108"",""900547""]",department
cor:type,,auxiliary-account,1,1,,980-C,"[""20220108"",""900547""]",auxiliary-account
cor:detailDescription,,Synthetic demo vendor settlement 900547,1,,,980-C,"[""20220108"",""900547""]",
cor:monetaryAmount,iso4217:JPY,29050,1,,,980-C,"[""20220108"",""900547""]",
cor:debitCreditIndicator,,C,1,,,980-C,"[""20220108"",""900547""]",
cor:entryDatePosted,,2022-01-08,1,,,,"[""20220108"",""900571""]",
cor:entryId,,900571,1,,,,"[""20220108"",""900571""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,981-D,"[""20220108"",""900571""]",
cor:taxCategory,,00,1,,1,981-D,"[""20220108"",""900571""]",
cor:accountNumber,,1200,1,1,,981-D,"[""20220108"",""900571""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,981-D,"[""20220108"",""900571""]",
cor:subaccountDescription,,Demo Sales,1,1,,981-D,"[""20220108"",""900571""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,981-D,"[""20220108"",""900571""]",auxiliary-account
cor:subaccountId,,D01,1,1,,981-D,"[""20220108"",""900571""]",department
cor:subaccountId,,C004,1,1,,981-D,"[""20220108"",""900571""]",auxiliary-account
cor:type,,department,1,1,,981-D,"[""20220108"",""900571""]",department
cor:type,,auxiliary-account,1,1,,981-D,"[""20220108"",""900571""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900571,1,,,981-D,"[""20220108"",""900571""]",
cor:monetaryAmount,iso4217:JPY,462720,1,,,981-D,"[""20220108"",""900571""]",
cor:debitCreditIndicator,,D,1,,,981-D,"[""20220108"",""900571""]",
cor:amountOfTaxes,iso4217:JPY,42065,1,,1,981-C,"[""20220108"",""900571""]",
cor:taxCategory,,B5,1,,1,981-C,"[""20220108"",""900571""]",
cor:accountNumber,,4010,1,1,,981-C,"[""20220108"",""900571""]",
cor:accountDescription,,Demo Service Revenue,1,1,,981-C,"[""20220108"",""900571""]",
cor:subaccountDescription,,Demo Sales,1,1,,981-C,"[""20220108"",""900571""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,981-C,"[""20220108"",""900571""]",auxiliary-account
cor:subaccountId,,D01,1,1,,981-C,"[""20220108"",""900571""]",department
cor:subaccountId,,C004,1,1,,981-C,"[""20220108"",""900571""]",auxiliary-account
cor:type,,department,1,1,,981-C,"[""20220108"",""900571""]",department
cor:type,,auxiliary-account,1,1,,981-C,"[""20220108"",""900571""]",auxiliary-account
