concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:subaccountId,,B003,1,1,,1176-D,"[""20220304"",""900659""]",auxiliary-account
cor:type,,department,1,1,,1176-D,"[""20220304"",""900659""]",department
cor:type,,auxiliary-account,1,1,,1176-D,"[""20220304"",""900659""]",auxiliary-account
cor:detailDescription,,Synthetic demo financing settlement 900659,1,,,1176-D,"[""20220304"",""900659""]",
cor:monetaryAmount,iso4217:JPY,38600,1,,,1176-D,"[""20220304"",""900659""]",
cor:debitCreditIndicator,,D,1,,,1176-D,"[""20220304"",""900659""]",
cor:detailDescription,,Synthetic demo financing settlement 900659,1,,,1176-C,"[""20220304"",""900659""]",
cor:debitCreditIndicator,,C,1,,,1176-C,"[""20220304"",""900659""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1177-D,"[""20220304"",""900659""]",
cor:taxCategory,,P0,1,,1,1177-D,"[""20220304"",""900659""]",
cor:accountNumber,,7000,1,1,,1177-D,"[""20220304"",""900659""]",
cor:accountDescription,,Demo Taxes and Dues,1,1,,1177-D,"[""20220304"",""900659""]",
cor:subaccountDescription,,Demo Management,1,1,,1177-D,"[""20220304"",""900659""]",department
cor:subaccountId,,D06,1,1,,1177-D,"[""20220304"",""900659""]",department
cor:type,,department,1,1,,1177-D,"[""20220304"",""900659""]",department
cor:detailDescription,,Synthetic demo financing settlement 900659,1,,,1177-D,"[""20220304"",""900659""]",
cor:monetaryAmount,iso4217:JPY,200740,1,,,1177-D,"[""20220304"",""900659""]",
cor:debitCreditIndicator,,D,1,,,1177-D,"[""20220304"",""900659""]",
cor:detailDescription,,Synthetic demo financing settlement 900659,1,,,1177-C,"[""20220304"",""900659""]",
cor:debitCreditIndicator,,C,1,,,1177-C,"[""20220304"",""900659""]",
cor:entryDatePosted,,2022-03-05,1,,,,"[""20220305"",""900670""]",
cor:entryId,,900670,1,,,,"[""20220305"",""900670""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1178-D,"[""20220305"",""900670""]",
cor:taxCategory,,00,1,,1,1178-D,"[""20220305"",""900670""]",
cor:accountNumber,,1200,1,1,,1178-D,"[""20220305"",""900670""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,1178-D,"[""20220305"",""900670""]",
cor:subaccountDescription,,Demo Sales,1,1,,1178-D,"[""20220305"",""900670""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,1178-D,"[""20220305"",""900670""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1178-D,"[""20220305"",""900670""]",department
cor:subaccountId,,C001,1,1,,1178-D,"[""20220305"",""900670""]",auxiliary-account
cor:type,,department,1,1,,1178-D,"[""20220305"",""900670""]",department
cor:type,,auxiliary-account,1,1,,1178-D,"[""20220305"",""900670""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900670,1,,,1178-D,"[""20220305"",""900670""]",
cor:monetaryAmount,iso4217:JPY,554310,1,,,1178-D,"[""20220305"",""900670""]",
cor:debitCreditIndicator,,D,1,,,1178-D,"[""20220305"",""900670""]",
cor:amountOfTaxes,iso4217:JPY,50392,1,,1,1178-C,"[""20220305"",""900670""]",
cor:taxCategory,,B5,1,,1,1178-C,"[""20220305"",""900670""]",
cor:accountNumber,,4010,1,1,,1178-C,"[""20220305"",""900670""]",
cor:accountDescription,,Demo Service Revenue,1,1,,1178-C,"[""20220305"",""900670""]",
cor:subaccountDescription,,Demo Sales,1,1,,1178-C,"[""20220305"",""900670""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,1178-C,"[""20220305"",""900670""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1178-C,"[""20220305"",""900670""]",department
cor:subaccountId,,C001,1,1,,1178-C,"[""20220305"",""900670""]",auxiliary-account
cor:type,,department,1,1,,1178-C,"[""20220305"",""900670""]",department
cor:type,,auxiliary-account,1,1,,1178-C,"[""20220305"",""900670""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900670,1,,,1178-C,"[""20220305"",""900670""]",
cor:monetaryAmount,iso4217:JPY,554310,1,,,1178-C,"[""20220305"",""900670""]",
cor:debitCreditIndicator,,C,1,,,1178-C,"[""20220305"",""900670""]",
cor:entryDatePosted,,2022-03-05,1,,,,"[""20220305"",""900706""]",
cor:entryId,,900706,1,,,,"[""20220305"",""900706""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1179-D,"[""20220305"",""900706""]",
cor:taxCategory,,00,1,,1,1179-D,"[""20220305"",""900706""]",
cor:accountNumber,,1110,1,1,,1179-D,"[""20220305"",""900706""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,1179-D,"[""20220305"",""900706""]",
cor:subaccountDescription,,Demo Sales,1,1,,1179-D,"[""20220305"",""900706""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,1179-D,"[""20220305"",""900706""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1179-D,"[""20220305"",""900706""]",department
cor:subaccountId,,B002,1,1,,1179-D,"[""20220305"",""900706""]",auxiliary-account
cor:type,,department,1,1,,1179-D,"[""20220305"",""900706""]",department
cor:type,,auxiliary-account,1,1,,1179-D,"[""20220305"",""900706""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900706,1,,,1179-D,"[""20220305"",""900706""]",
cor:monetaryAmount,iso4217:JPY,132580,1,,,1179-D,"[""20220305"",""900706""]",
cor:debitCreditIndicator,,D,1,,,1179-D,"[""20220305"",""900706""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900706,1,,,1179-C,"[""20220305"",""900706""]",
cor:debitCreditIndicator,,C,1,,,1179-C,"[""20220305"",""900706""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1180-D,"[""20220305"",""900706""]",
cor:taxCategory,,00,1,,1,1180-D,"[""20220305"",""900706""]",
cor:accountNumber,,1200,1,1,,1180-D,"[""20220305"",""900706""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,1180-D,"[""20220305"",""900706""]",
cor:subaccountDescription,,Demo Sales,1,1,,1180-D,"[""20220305"",""900706""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,1180-D,"[""20220305"",""900706""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1180-D,"[""20220305"",""900706""]",department
cor:subaccountId,,C007,1,1,,1180-D,"[""20220305"",""900706""]",auxiliary-account
cor:type,,department,1,1,,1180-D,"[""20220305"",""900706""]",department
cor:type,,auxiliary-account,1,1,,1180-D,"[""20220305"",""900706""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900706,1,,,1180-D,"[""20220305"",""900706""]",
cor:monetaryAmount,iso4217:JPY,604030,1,,,1180-D,"[""20220305"",""900706""]",
cor:debitCreditIndicator,,D,1,,,1180-D,"[""20220305"",""900706""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900706,1,,,1180-C,"[""20220305"",""900706""]",
cor:debitCreditIndicator,,C,1,,,1180-C,"[""20220305"",""900706""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900706,1,,,1181-D,"[""20220305"",""900706""]",
cor:debitCreditIndicator,,D,1,,,1181-D,"[""20220305"",""900706""]",
cor:amountOfTaxes,iso4217:JPY,32812,1,,1,1181-C,"[""20220305"",""900706""]",
cor:taxCategory,,B5,1,,1,1181-C,"[""20220305"",""900706""]",
cor:accountNumber,,4000,1,1,,1181-C,"[""20220305"",""900706""]",
cor:accountDescription,,Demo Product Sales,1,1,,1181-C,"[""20220305"",""900706""]",
cor:subaccountDescription,,Demo Sales,1,1,,1181-C,"[""20220305"",""900706""]",department
cor:subaccountDescription,,Demo Customer Halo,1,1,,1181-C,"[""20220305"",""900706""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1181-C,"[""20220305"",""900706""]",department
cor:subaccountId,,C008,1,1,,1181-C,"[""20220305"",""900706""]",auxiliary-account
cor:type,,department,1,1,,1181-C,"[""20220305"",""900706""]",department
cor:type,,auxiliary-account,1,1,,1181-C,"[""20220305"",""900706""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900706,1,,,1181-C,"[""20220305"",""900706""]",
cor:monetaryAmount,iso4217:JPY,360930,1,,,1181-C,"[""20220305"",""900706""]",
cor:debitCreditIndicator,,C,1,,,1181-C,"[""20220305"",""900706""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900706,1,,,1182-D,"[""20220305"",""900706""]",
cor:debitCreditIndicator,,D,1,,,1182-D,"[""20220305"",""900706""]",
cor:amountOfTaxes,iso4217:JPY,34153,1,,1,1182-C,"[""20220305"",""900706""]",
cor:taxCategory,,B5,1,,1,1182-C,"[""20220305"",""900706""]",
cor:accountNumber,,4010,1,1,,1182-C,"[""20220305"",""900706""]",
cor:accountDescription,,Demo Service Revenue,1,1,,1182-C,"[""20220305"",""900706""]",
cor:subaccountDescription,,Demo Sales,1,1,,1182-C,"[""20220305"",""900706""]",department
cor:subaccountDescription,,Demo Customer Indigo,1,1,,1182-C,"[""20220305"",""900706""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1182-C,"[""20220305"",""900706""]",department
cor:subaccountId,,C009,1,1,,1182-C,"[""20220305"",""900706""]",auxiliary-account
cor:type,,department,1,1,,1182-C,"[""20220305"",""900706""]",department
cor:type,,auxiliary-account,1,1,,1182-C,"[""20220305"",""900706""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900706,1,,,1182-C,"[""20220305"",""900706""]",
cor:monetaryAmount,iso4217:JPY,375680,1,,,1182-C,"[""20220305"",""900706""]",
cor:debitCreditIndicator,,C,1,,,1182-C,"[""20220305"",""900706""]",
cor:entryDatePosted,,2022-03-06,1,,,,"[""20220306"",""900656""]",
cor:entryId,,900656,1,,,,"[""20220306"",""900656""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1183-D,"[""20220306"",""900656""]",
cor:taxCategory,,00,1,,1,1183-D,"[""20220306"",""900656""]",
cor:accountNumber,,1120,1,1,,1183-D,"[""20220306"",""900656""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,1183-D,"[""20220306"",""900656""]",
cor:subaccountDescription,,Demo Sales,1,1,,1183-D,"[""20220306"",""900656""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,1183-D,"[""20220306"",""900656""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1183-D,"[""20220306"",""900656""]",department
cor:subaccountId,,B003,1,1,,1183-D,"[""20220306"",""900656""]",auxiliary-account
cor:type,,department,1,1,,1183-D,"[""20220306"",""900656""]",department
cor:type,,auxiliary-account,1,1,,1183-D,"[""20220306"",""900656""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900656,1,,,1183-D,"[""20220306"",""900656""]",
cor:monetaryAmount,iso4217:JPY,304930,1,,,1183-D,"[""20220306"",""900656""]",
cor:debitCreditIndicator,,D,1,,,1183-D,"[""20220306"",""900656""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900656,1,,,1183-C,"[""20220306"",""900656""]",
cor:debitCreditIndicator,,C,1,,,1183-C,"[""20220306"",""900656""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1184-D,"[""20220306"",""900656""]",
cor:taxCategory,,00,1,,1,1184-D,"[""20220306"",""900656""]",
cor:accountNumber,,1200,1,1,,1184-D,"[""20220306"",""900656""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,1184-D,"[""20220306"",""900656""]",
cor:subaccountDescription,,Demo Sales,1,1,,1184-D,"[""20220306"",""900656""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,1184-D,"[""20220306"",""900656""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1184-D,"[""20220306"",""900656""]",department
cor:subaccountId,,C007,1,1,,1184-D,"[""20220306"",""900656""]",auxiliary-account
cor:type,,department,1,1,,1184-D,"[""20220306"",""900656""]",department
cor:type,,auxiliary-account,1,1,,1184-D,"[""20220306"",""900656""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900656,1,,,1184-D,"[""20220306"",""900656""]",
cor:monetaryAmount,iso4217:JPY,281490,1,,,1184-D,"[""20220306"",""900656""]",
cor:debitCreditIndicator,,D,1,,,1184-D,"[""20220306"",""900656""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900656,1,,,1184-C,"[""20220306"",""900656""]",
cor:debitCreditIndicator,,C,1,,,1184-C,"[""20220306"",""900656""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900656,1,,,1185-D,"[""20220306"",""900656""]",
cor:debitCreditIndicator,,D,1,,,1185-D,"[""20220306"",""900656""]",
cor:amountOfTaxes,iso4217:JPY,36784,1,,1,1185-C,"[""20220306"",""900656""]",
cor:taxCategory,,B5,1,,1,1185-C,"[""20220306"",""900656""]",
cor:accountNumber,,4000,1,1,,1185-C,"[""20220306"",""900656""]",
cor:accountDescription,,Demo Product Sales,1,1,,1185-C,"[""20220306"",""900656""]",
cor:subaccountDescription,,Demo Sales,1,1,,1185-C,"[""20220306"",""900656""]",department
cor:subaccountDescription,,Demo Customer Halo,1,1,,1185-C,"[""20220306"",""900656""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1185-C,"[""20220306"",""900656""]",department
cor:subaccountId,,C008,1,1,,1185-C,"[""20220306"",""900656""]",auxiliary-account
cor:type,,department,1,1,,1185-C,"[""20220306"",""900656""]",department
cor:type,,auxiliary-account,1,1,,1185-C,"[""20220306"",""900656""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900656,1,,,1185-C,"[""20220306"",""900656""]",
cor:monetaryAmount,iso4217:JPY,404620,1,,,1185-C,"[""20220306"",""900656""]",
cor:debitCreditIndicator,,C,1,,,1185-C,"[""20220306"",""900656""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900656,1,,,1186-D,"[""20220306"",""900656""]",
cor:debitCreditIndicator,,D,1,,,1186-D,"[""20220306"",""900656""]",
cor:amountOfTaxes,iso4217:JPY,16527,1,,1,1186-C,"[""20220306"",""900656""]",
cor:taxCategory,,B5,1,,1,1186-C,"[""20220306"",""900656""]",
cor:accountNumber,,4010,1,1,,1186-C,"[""20220306"",""900656""]",
cor:accountDescription,,Demo Service Revenue,1,1,,1186-C,"[""20220306"",""900656""]",
cor:subaccountDescription,,Demo Sales,1,1,,1186-C,"[""20220306"",""900656""]",department
cor:subaccountDescription,,Demo Customer Indigo,1,1,,1186-C,"[""20220306"",""900656""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1186-C,"[""20220306"",""900656""]",department
cor:subaccountId,,C009,1,1,,1186-C,"[""20220306"",""900656""]",auxiliary-account
cor:type,,department,1,1,,1186-C,"[""20220306"",""900656""]",department
cor:type,,auxiliary-account,1,1,,1186-C,"[""20220306"",""900656""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900656,1,,,1186-C,"[""20220306"",""900656""]",
cor:monetaryAmount,iso4217:JPY,181800,1,,,1186-C,"[""20220306"",""900656""]",
cor:debitCreditIndicator,,C,1,,,1186-C,"[""20220306"",""900656""]",
cor:entryDatePosted,,2022-03-06,1,,,,"[""20220306"",""900661""]",
cor:entryId,,900661,1,,,,"[""20220306"",""900661""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1187-D,"[""20220306"",""900661""]",
cor:taxCategory,,00,1,,1,1187-D,"[""20220306"",""900661""]",
cor:accountNumber,,1200,1,1,,1187-D,"[""20220306"",""900661""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,1187-D,"[""20220306"",""900661""]",
cor:subaccountDescription,,Demo Sales,1,1,,1187-D,"[""20220306"",""900661""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,1187-D,"[""20220306"",""900661""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1187-D,"[""20220306"",""900661""]",department
cor:subaccountId,,C004,1,1,,1187-D,"[""20220306"",""900661""]",auxiliary-account
cor:type,,department,1,1,,1187-D,"[""20220306"",""900661""]",department
cor:type,,auxiliary-account,1,1,,1187-D,"[""20220306"",""900661""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900661,1,,,1187-D,"[""20220306"",""900661""]",
cor:monetaryAmount,iso4217:JPY,328340,1,,,1187-D,"[""20220306"",""900661""]",
cor:debitCreditIndicator,,D,1,,,1187-D,"[""20220306"",""900661""]",
cor:amountOfTaxes,iso4217:JPY,29849,1,,1,1187-C,"[""20220306"",""900661""]",
cor:taxCategory,,B5,1,,1,1187-C,"[""20220306"",""900661""]",
cor:accountNumber,,4010,1,1,,1187-C,"[""20220306"",""900661""]",
cor:accountDescription,,Demo Service Revenue,1,1,,1187-C,"[""20220306"",""900661""]",
cor:subaccountDescription,,Demo Sales,1,1,,1187-C,"[""20220306"",""900661""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,1187-C,"[""20220306"",""900661""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1187-C,"[""20220306"",""900661""]",department
cor:subaccountId,,C004,1,1,,1187-C,"[""20220306"",""900661""]",auxiliary-account
cor:type,,department,1,1,,1187-C,"[""20220306"",""900661""]",department
cor:type,,auxiliary-account,1,1,,1187-C,"[""20220306"",""900661""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900661,1,,,1187-C,"[""20220306"",""900661""]",
cor:monetaryAmount,iso4217:JPY,328340,1,,,1187-C,"[""20220306"",""900661""]",
cor:debitCreditIndicator,,C,1,,,1187-C,"[""20220306"",""900661""]",
cor:entryDatePosted,,2022-03-06,1,,,,"[""20220306"",""900695""]",
cor:entryId,,900695,1,,,,"[""20220306"",""900695""]",
cor:amountOfTaxes,iso4217:JPY,3608,1,,1,1188-D,"[""20220306"",""900695""]",
cor:taxCategory,,Q5,1,,1,1188-D,"[""20220306"",""900695""]",
cor:accountNumber,,5020,1,1,,1188-D,"[""20220306"",""900695""]",
cor:accountDescription,,Demo Inventory Adjustment,1,1,,1188-D,"[""20220306"",""900695""]",
cor:subaccountDescription,,Demo Logistics,1,1,,1188-D,"[""20220306"",""900695""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,1188-D,"[""20220306"",""900695""]",auxiliary-account
cor:subaccountId,,D04,1,1,,1188-D,"[""20220306"",""900695""]",department
cor:subaccountId,,V006,1,1,,1188-D,"[""20220306"",""900695""]",auxiliary-account
cor:type,,department,1,1,,1188-D,"[""20220306"",""900695""]",department
cor:type,,auxiliary-account,1,1,,1188-D,"[""20220306"",""900695""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900695,1,,,1188-D,"[""20220306"",""900695""]",
cor:monetaryAmount,iso4217:JPY,39690,1,,,1188-D,"[""20220306"",""900695""]",
cor:debitCreditIndicator,,D,1,,,1188-D,"[""20220306"",""900695""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1188-C,"[""20220306"",""900695""]",
cor:taxCategory,,00,1,,1,1188-C,"[""20220306"",""900695""]",
cor:accountNumber,,2000,1,1,,1188-C,"[""20220306"",""900695""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,1188-C,"[""20220306"",""900695""]",
cor:subaccountDescription,,Demo Logistics,1,1,,1188-C,"[""20220306"",""900695""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,1188-C,"[""20220306"",""900695""]",auxiliary-account
cor:subaccountId,,D04,1,1,,1188-C,"[""20220306"",""900695""]",department
cor:subaccountId,,V006,1,1,,1188-C,"[""20220306"",""900695""]",auxiliary-account
cor:type,,department,1,1,,1188-C,"[""20220306"",""900695""]",department
cor:type,,auxiliary-account,1,1,,1188-C,"[""20220306"",""900695""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900695,1,,,1188-C,"[""20220306"",""900695""]",
cor:monetaryAmount,iso4217:JPY,39690,1,,,1188-C,"[""20220306"",""900695""]",
cor:debitCreditIndicator,,C,1,,,1188-C,"[""20220306"",""900695""]",
cor:entryDatePosted,,2022-03-07,1,,,,"[""20220307"",""900654""]",
cor:entryId,,900654,1,,,,"[""20220307"",""900654""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1189-D,"[""20220307"",""900654""]",
cor:taxCategory,,00,1,,1,1189-D,"[""20220307"",""900654""]",
cor:accountNumber,,1100,1,1,,1189-D,"[""20220307"",""900654""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,1189-D,"[""20220307"",""900654""]",
cor:subaccountDescription,,Demo Sales,1,1,,1189-D,"[""20220307"",""900654""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,1189-D,"[""20220307"",""900654""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1189-D,"[""20220307"",""900654""]",department
cor:subaccountId,,B001,1,1,,1189-D,"[""20220307"",""900654""]",auxiliary-account
cor:type,,department,1,1,,1189-D,"[""20220307"",""900654""]",department
cor:type,,auxiliary-account,1,1,,1189-D,"[""20220307"",""900654""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900654,1,,,1189-D,"[""20220307"",""900654""]",
cor:monetaryAmount,iso4217:JPY,510450,1,,,1189-D,"[""20220307"",""900654""]",
cor:debitCreditIndicator,,D,1,,,1189-D,"[""20220307"",""900654""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1189-C,"[""20220307"",""900654""]",
cor:taxCategory,,00,1,,1,1189-C,"[""20220307"",""900654""]",
cor:accountNumber,,1200,1,1,,1189-C,"[""20220307"",""900654""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,1189-C,"[""20220307"",""900654""]",
cor:subaccountDescription,,Demo Sales,1,1,,1189-C,"[""20220307"",""900654""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,1189-C,"[""20220307"",""900654""]",auxiliary-account
cor:subaccountId,,D01,1,1,,1189-C,"[""20220307"",""900654""]",department
cor:subaccountId,,C003,1,1,,1189-C,"[""20220307"",""900654""]",auxiliary-account
cor:type,,department,1,1,,1189-C,"[""20220307"",""900654""]",department
cor:type,,auxiliary-account,1,1,,1189-C,"[""20220307"",""900654""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900654,1,,,1189-C,"[""20220307"",""900654""]",
cor:monetaryAmount,iso4217:JPY,510450,1,,,1189-C,"[""20220307"",""900654""]",
cor:debitCreditIndicator,,C,1,,,1189-C,"[""20220307"",""900654""]",
cor:entryDatePosted,,2022-03-07,1,,,,"[""20220307"",""900693""]",
cor:entryId,,900693,1,,,,"[""20220307"",""900693""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1190-D,"[""20220307"",""900693""]",
cor:taxCategory,,00,1,,1,1190-D,"[""20220307"",""900693""]",
cor:accountNumber,,1000,1,1,,1190-D,"[""20220307"",""900693""]",
cor:accountDescription,,Demo Cash,1,1,,1190-D,"[""20220307"",""900693""]",
cor:subaccountDescription,,Demo Management,1,1,,1190-D,"[""20220307"",""900693""]",department
cor:subaccountId,,D06,1,1,,1190-D,"[""20220307"",""900693""]",department
cor:type,,department,1,1,,1190-D,"[""20220307"",""900693""]",department
cor:detailDescription,,Synthetic demo low-frequency account event 900693,1,,,1190-D,"[""20220307"",""900693""]",
cor:monetaryAmount,iso4217:JPY,89150,1,,,1190-D,"[""20220307"",""900693""]",
cor:debitCreditIndicator,,D,1,,,1190-D,"[""20220307"",""900693""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1190-C,"[""20220307"",""900693""]",
cor:taxCategory,,00,1,,1,1190-C,"[""20220307"",""900693""]",
cor:accountNumber,,8010,1,1,,1190-C,"[""20220307"",""900693""]",
cor:accountDescription,,Demo Clearing,1,1,,1190-C,"[""20220307"",""900693""]",
cor:subaccountDescription,,Demo Management,1,1,,1190-C,"[""20220307"",""900693""]",department
cor:subaccountId,,D06,1,1,,1190-C,"[""20220307"",""900693""]",department
cor:type,,department,1,1,,1190-C,"[""20220307"",""900693""]",department
cor:detailDescription,,Synthetic demo low-frequency account event 900693,1,,,1190-C,"[""20220307"",""900693""]",
cor:monetaryAmount,iso4217:JPY,89150,1,,,1190-C,"[""20220307"",""900693""]",
cor:debitCreditIndicator,,C,1,,,1190-C,"[""20220307"",""900693""]",
cor:entryDatePosted,,2022-03-09,1,,,,"[""20220309"",""900676""]",
cor:entryId,,900676,1,,,,"[""20220309"",""900676""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1191-D,"[""20220309"",""900676""]",
cor:taxCategory,,00,1,,1,1191-D,"[""20220309"",""900676""]",
cor:accountNumber,,1010,1,1,,1191-D,"[""20220309"",""900676""]",
cor:accountDescription,,Demo Petty Cash,1,1,,1191-D,"[""20220309"",""900676""]",
cor:subaccountDescription,,Demo Management,1,1,,1191-D,"[""20220309"",""900676""]",department
cor:subaccountId,,D06,1,1,,1191-D,"[""20220309"",""900676""]",department
cor:type,,department,1,1,,1191-D,"[""20220309"",""900676""]",department
cor:detailDescription,,Synthetic demo low-frequency account event 900676,1,,,1191-D,"[""20220309"",""900676""]",
cor:monetaryAmount,iso4217:JPY,153050,1,,,1191-D,"[""20220309"",""900676""]",
cor:debitCreditIndicator,,D,1,,,1191-D,"[""20220309"",""900676""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1191-C,"[""20220309"",""900676""]",
cor:taxCategory,,00,1,,1,1191-C,"[""20220309"",""900676""]",
cor:accountNumber,,8010,1,1,,1191-C,"[""20220309"",""900676""]",
cor:accountDescription,,Demo Clearing,1,1,,1191-C,"[""20220309"",""900676""]",
cor:subaccountDescription,,Demo Management,1,1,,1191-C,"[""20220309"",""900676""]",department
cor:subaccountId,,D06,1,1,,1191-C,"[""20220309"",""900676""]",department
cor:type,,department,1,1,,1191-C,"[""20220309"",""900676""]",department
cor:detailDescription,,Synthetic demo low-frequency account event 900676,1,,,1191-C,"[""20220309"",""900676""]",
cor:monetaryAmount,iso4217:JPY,153050,1,,,1191-C,"[""20220309"",""900676""]",
cor:debitCreditIndicator,,C,1,,,1191-C,"[""20220309"",""900676""]",
cor:entryDatePosted,,2022-03-09,1,,,,"[""20220309"",""900680""]",
cor:entryId,,900680,1,,,,"[""20220309"",""900680""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1192-D,"[""20220309"",""900680""]",
cor:taxCategory,,00,1,,1,1192-D,"[""20220309"",""900680""]",
cor:accountNumber,,1210,1,1,,1192-D,"[""20220309"",""900680""]",
cor:accountDescription,,Demo Notes Receivable,1,1,,1192-D,"[""20220309"",""900680""]",
cor:subaccountDescription,,Demo Management,1,1,,1192-D,"[""20220309"",""900680""]",department
cor:subaccountId,,D06,1,1,,1192-D,"[""20220309"",""900680""]",department
cor:type,,department,1,1,,1192-D,"[""20220309"",""900680""]",department
cor:detailDescription,,Synthetic demo low-frequency account event 900680,1,,,1192-D,"[""20220309"",""900680""]",
cor:monetaryAmount,iso4217:JPY,34600,1,,,1192-D,"[""20220309"",""900680""]",
cor:debitCreditIndicator,,D,1,,,1192-D,"[""20220309"",""900680""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,1192-C,"[""20220309"",""900680""]",
cor:taxCategory,,00,1,,1,1192-C,"[""20220309"",""900680""]",
cor:accountNumber,,8010,1,1,,1192-C,"[""20220309"",""900680""]",
cor:accountDescription,,Demo Clearing,1,1,,1192-C,"[""20220309"",""900680""]",
cor:subaccountDescription,,Demo Management,1,1,,1192-C,"[""20220309"",""900680""]",department
cor:subaccountId,,D06,1,1,,1192-C,"[""20220309"",""900680""]",department
cor:type,,department,1,1,,1192-C,"[""20220309"",""900680""]",department
cor:detailDescription,,Synthetic demo low-frequency account event 900680,1,,,1192-C,"[""20220309"",""900680""]",
cor:monetaryAmount,iso4217:JPY,34600,1,,,1192-C,"[""20220309"",""900680""]",
