concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:subaccountId,,V008,1,1,,129-D,"[""20210504"",""900097""]",auxiliary-account
cor:type,,department,1,1,,129-D,"[""20210504"",""900097""]",department
cor:type,,auxiliary-account,1,1,,129-D,"[""20210504"",""900097""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900097,1,,,129-D,"[""20210504"",""900097""]",
cor:monetaryAmount,iso4217:JPY,161700,1,,,129-D,"[""20210504"",""900097""]",
cor:debitCreditIndicator,,D,1,,,129-D,"[""20210504"",""900097""]",
cor:detailDescription,,Synthetic demo operating cost bundle 900097,1,,,129-C,"[""20210504"",""900097""]",
cor:debitCreditIndicator,,C,1,,,129-C,"[""20210504"",""900097""]",
cor:entryDatePosted,,2021-05-04,1,,,,"[""20210504"",""900101""]",
cor:entryId,,900101,1,,,,"[""20210504"",""900101""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,130-D,"[""20210504"",""900101""]",
cor:taxCategory,,00,1,,1,130-D,"[""20210504"",""900101""]",
cor:accountNumber,,1200,1,1,,130-D,"[""20210504"",""900101""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,130-D,"[""20210504"",""900101""]",
cor:subaccountDescription,,Demo Sales,1,1,,130-D,"[""20210504"",""900101""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,130-D,"[""20210504"",""900101""]",auxiliary-account
cor:subaccountId,,D01,1,1,,130-D,"[""20210504"",""900101""]",department
cor:subaccountId,,C004,1,1,,130-D,"[""20210504"",""900101""]",auxiliary-account
cor:type,,department,1,1,,130-D,"[""20210504"",""900101""]",department
cor:type,,auxiliary-account,1,1,,130-D,"[""20210504"",""900101""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900101,1,,,130-D,"[""20210504"",""900101""]",
cor:monetaryAmount,iso4217:JPY,266140,1,,,130-D,"[""20210504"",""900101""]",
cor:debitCreditIndicator,,D,1,,,130-D,"[""20210504"",""900101""]",
cor:amountOfTaxes,iso4217:JPY,24195,1,,1,130-C,"[""20210504"",""900101""]",
cor:taxCategory,,B5,1,,1,130-C,"[""20210504"",""900101""]",
cor:accountNumber,,4020,1,1,,130-C,"[""20210504"",""900101""]",
cor:accountDescription,,Demo Other Operating Revenue,1,1,,130-C,"[""20210504"",""900101""]",
cor:subaccountDescription,,Demo Sales,1,1,,130-C,"[""20210504"",""900101""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,130-C,"[""20210504"",""900101""]",auxiliary-account
cor:subaccountId,,D01,1,1,,130-C,"[""20210504"",""900101""]",department
cor:subaccountId,,C004,1,1,,130-C,"[""20210504"",""900101""]",auxiliary-account
cor:type,,department,1,1,,130-C,"[""20210504"",""900101""]",department
cor:type,,auxiliary-account,1,1,,130-C,"[""20210504"",""900101""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900101,1,,,130-C,"[""20210504"",""900101""]",
cor:monetaryAmount,iso4217:JPY,266140,1,,,130-C,"[""20210504"",""900101""]",
cor:debitCreditIndicator,,C,1,,,130-C,"[""20210504"",""900101""]",
cor:entryDatePosted,,2021-05-05,1,,,,"[""20210505"",""900094""]",
cor:entryId,,900094,1,,,,"[""20210505"",""900094""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,131-D,"[""20210505"",""900094""]",
cor:taxCategory,,00,1,,1,131-D,"[""20210505"",""900094""]",
cor:accountNumber,,1110,1,1,,131-D,"[""20210505"",""900094""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,131-D,"[""20210505"",""900094""]",
cor:subaccountDescription,,Demo Sales,1,1,,131-D,"[""20210505"",""900094""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,131-D,"[""20210505"",""900094""]",auxiliary-account
cor:subaccountId,,D01,1,1,,131-D,"[""20210505"",""900094""]",department
cor:subaccountId,,B002,1,1,,131-D,"[""20210505"",""900094""]",auxiliary-account
cor:type,,department,1,1,,131-D,"[""20210505"",""900094""]",department
cor:type,,auxiliary-account,1,1,,131-D,"[""20210505"",""900094""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900094,1,,,131-D,"[""20210505"",""900094""]",
cor:monetaryAmount,iso4217:JPY,467140,1,,,131-D,"[""20210505"",""900094""]",
cor:debitCreditIndicator,,D,1,,,131-D,"[""20210505"",""900094""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,131-C,"[""20210505"",""900094""]",
cor:taxCategory,,00,1,,1,131-C,"[""20210505"",""900094""]",
cor:accountNumber,,1200,1,1,,131-C,"[""20210505"",""900094""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,131-C,"[""20210505"",""900094""]",
cor:subaccountDescription,,Demo Sales,1,1,,131-C,"[""20210505"",""900094""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,131-C,"[""20210505"",""900094""]",auxiliary-account
cor:subaccountId,,D01,1,1,,131-C,"[""20210505"",""900094""]",department
cor:subaccountId,,C003,1,1,,131-C,"[""20210505"",""900094""]",auxiliary-account
cor:type,,department,1,1,,131-C,"[""20210505"",""900094""]",department
cor:type,,auxiliary-account,1,1,,131-C,"[""20210505"",""900094""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900094,1,,,131-C,"[""20210505"",""900094""]",
cor:monetaryAmount,iso4217:JPY,467140,1,,,131-C,"[""20210505"",""900094""]",
cor:debitCreditIndicator,,C,1,,,131-C,"[""20210505"",""900094""]",
cor:entryDatePosted,,2021-05-06,1,,,,"[""20210506"",""900091""]",
cor:entryId,,900091,1,,,,"[""20210506"",""900091""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,132-D,"[""20210506"",""900091""]",
cor:taxCategory,,00,1,,1,132-D,"[""20210506"",""900091""]",
cor:accountNumber,,1200,1,1,,132-D,"[""20210506"",""900091""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,132-D,"[""20210506"",""900091""]",
cor:subaccountDescription,,Demo Sales,1,1,,132-D,"[""20210506"",""900091""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,132-D,"[""20210506"",""900091""]",auxiliary-account
cor:subaccountId,,D01,1,1,,132-D,"[""20210506"",""900091""]",department
cor:subaccountId,,C004,1,1,,132-D,"[""20210506"",""900091""]",auxiliary-account
cor:type,,department,1,1,,132-D,"[""20210506"",""900091""]",department
cor:type,,auxiliary-account,1,1,,132-D,"[""20210506"",""900091""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900091,1,,,132-D,"[""20210506"",""900091""]",
cor:monetaryAmount,iso4217:JPY,124120,1,,,132-D,"[""20210506"",""900091""]",
cor:debitCreditIndicator,,D,1,,,132-D,"[""20210506"",""900091""]",
cor:amountOfTaxes,iso4217:JPY,11284,1,,1,132-C,"[""20210506"",""900091""]",
cor:taxCategory,,B5,1,,1,132-C,"[""20210506"",""900091""]",
cor:accountNumber,,4010,1,1,,132-C,"[""20210506"",""900091""]",
cor:accountDescription,,Demo Service Revenue,1,1,,132-C,"[""20210506"",""900091""]",
cor:subaccountDescription,,Demo Sales,1,1,,132-C,"[""20210506"",""900091""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,132-C,"[""20210506"",""900091""]",auxiliary-account
cor:subaccountId,,D01,1,1,,132-C,"[""20210506"",""900091""]",department
cor:subaccountId,,C004,1,1,,132-C,"[""20210506"",""900091""]",auxiliary-account
cor:type,,department,1,1,,132-C,"[""20210506"",""900091""]",department
cor:type,,auxiliary-account,1,1,,132-C,"[""20210506"",""900091""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900091,1,,,132-C,"[""20210506"",""900091""]",
cor:monetaryAmount,iso4217:JPY,124120,1,,,132-C,"[""20210506"",""900091""]",
cor:debitCreditIndicator,,C,1,,,132-C,"[""20210506"",""900091""]",
cor:entryDatePosted,,2021-05-07,1,,,,"[""20210507"",""900095""]",
cor:entryId,,900095,1,,,,"[""20210507"",""900095""]",
cor:amountOfTaxes,iso4217:JPY,31872,1,,1,133-D,"[""20210507"",""900095""]",
cor:taxCategory,,Q5,1,,1,133-D,"[""20210507"",""900095""]",
cor:accountNumber,,5020,1,1,,133-D,"[""20210507"",""900095""]",
cor:accountDescription,,Demo Inventory Adjustment,1,1,,133-D,"[""20210507"",""900095""]",
cor:subaccountDescription,,Demo Logistics,1,1,,133-D,"[""20210507"",""900095""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,133-D,"[""20210507"",""900095""]",auxiliary-account
cor:subaccountId,,D04,1,1,,133-D,"[""20210507"",""900095""]",department
cor:subaccountId,,V006,1,1,,133-D,"[""20210507"",""900095""]",auxiliary-account
cor:type,,department,1,1,,133-D,"[""20210507"",""900095""]",department
cor:type,,auxiliary-account,1,1,,133-D,"[""20210507"",""900095""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900095,1,,,133-D,"[""20210507"",""900095""]",
cor:monetaryAmount,iso4217:JPY,350590,1,,,133-D,"[""20210507"",""900095""]",
cor:debitCreditIndicator,,D,1,,,133-D,"[""20210507"",""900095""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,133-C,"[""20210507"",""900095""]",
cor:taxCategory,,00,1,,1,133-C,"[""20210507"",""900095""]",
cor:accountNumber,,2000,1,1,,133-C,"[""20210507"",""900095""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,133-C,"[""20210507"",""900095""]",
cor:subaccountDescription,,Demo Logistics,1,1,,133-C,"[""20210507"",""900095""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,133-C,"[""20210507"",""900095""]",auxiliary-account
cor:subaccountId,,D04,1,1,,133-C,"[""20210507"",""900095""]",department
cor:subaccountId,,V006,1,1,,133-C,"[""20210507"",""900095""]",auxiliary-account
cor:type,,department,1,1,,133-C,"[""20210507"",""900095""]",department
cor:type,,auxiliary-account,1,1,,133-C,"[""20210507"",""900095""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900095,1,,,133-C,"[""20210507"",""900095""]",
cor:monetaryAmount,iso4217:JPY,350590,1,,,133-C,"[""20210507"",""900095""]",
cor:debitCreditIndicator,,C,1,,,133-C,"[""20210507"",""900095""]",
cor:entryDatePosted,,2021-05-07,1,,,,"[""20210507"",""900100""]",
cor:entryId,,900100,1,,,,"[""20210507"",""900100""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,134-D,"[""20210507"",""900100""]",
cor:taxCategory,,00,1,,1,134-D,"[""20210507"",""900100""]",
cor:accountNumber,,1200,1,1,,134-D,"[""20210507"",""900100""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,134-D,"[""20210507"",""900100""]",
cor:subaccountDescription,,Demo Sales,1,1,,134-D,"[""20210507"",""900100""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,134-D,"[""20210507"",""900100""]",auxiliary-account
cor:subaccountId,,D01,1,1,,134-D,"[""20210507"",""900100""]",department
cor:subaccountId,,C001,1,1,,134-D,"[""20210507"",""900100""]",auxiliary-account
cor:type,,department,1,1,,134-D,"[""20210507"",""900100""]",department
cor:type,,auxiliary-account,1,1,,134-D,"[""20210507"",""900100""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900100,1,,,134-D,"[""20210507"",""900100""]",
cor:monetaryAmount,iso4217:JPY,536790,1,,,134-D,"[""20210507"",""900100""]",
cor:debitCreditIndicator,,D,1,,,134-D,"[""20210507"",""900100""]",
cor:amountOfTaxes,iso4217:JPY,48799,1,,1,134-C,"[""20210507"",""900100""]",
cor:taxCategory,,B5,1,,1,134-C,"[""20210507"",""900100""]",
cor:accountNumber,,4010,1,1,,134-C,"[""20210507"",""900100""]",
cor:accountDescription,,Demo Service Revenue,1,1,,134-C,"[""20210507"",""900100""]",
cor:subaccountDescription,,Demo Sales,1,1,,134-C,"[""20210507"",""900100""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,134-C,"[""20210507"",""900100""]",auxiliary-account
cor:subaccountId,,D01,1,1,,134-C,"[""20210507"",""900100""]",department
cor:subaccountId,,C001,1,1,,134-C,"[""20210507"",""900100""]",auxiliary-account
cor:type,,department,1,1,,134-C,"[""20210507"",""900100""]",department
cor:type,,auxiliary-account,1,1,,134-C,"[""20210507"",""900100""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900100,1,,,134-C,"[""20210507"",""900100""]",
cor:monetaryAmount,iso4217:JPY,536790,1,,,134-C,"[""20210507"",""900100""]",
cor:debitCreditIndicator,,C,1,,,134-C,"[""20210507"",""900100""]",
cor:entryDatePosted,,2021-05-08,1,,,,"[""20210508"",""900092""]",
cor:entryId,,900092,1,,,,"[""20210508"",""900092""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,135-D,"[""20210508"",""900092""]",
cor:taxCategory,,00,1,,1,135-D,"[""20210508"",""900092""]",
cor:accountNumber,,1200,1,1,,135-D,"[""20210508"",""900092""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,135-D,"[""20210508"",""900092""]",
cor:subaccountDescription,,Demo Sales,1,1,,135-D,"[""20210508"",""900092""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,135-D,"[""20210508"",""900092""]",auxiliary-account
cor:subaccountId,,D01,1,1,,135-D,"[""20210508"",""900092""]",department
cor:subaccountId,,C007,1,1,,135-D,"[""20210508"",""900092""]",auxiliary-account
cor:type,,department,1,1,,135-D,"[""20210508"",""900092""]",department
cor:type,,auxiliary-account,1,1,,135-D,"[""20210508"",""900092""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900092,1,,,135-D,"[""20210508"",""900092""]",
cor:monetaryAmount,iso4217:JPY,569760,1,,,135-D,"[""20210508"",""900092""]",
cor:debitCreditIndicator,,D,1,,,135-D,"[""20210508"",""900092""]",
cor:amountOfTaxes,iso4217:JPY,51796,1,,1,135-C,"[""20210508"",""900092""]",
cor:taxCategory,,B5,1,,1,135-C,"[""20210508"",""900092""]",
cor:accountNumber,,4020,1,1,,135-C,"[""20210508"",""900092""]",
cor:accountDescription,,Demo Other Operating Revenue,1,1,,135-C,"[""20210508"",""900092""]",
cor:subaccountDescription,,Demo Sales,1,1,,135-C,"[""20210508"",""900092""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,135-C,"[""20210508"",""900092""]",auxiliary-account
cor:subaccountId,,D01,1,1,,135-C,"[""20210508"",""900092""]",department
cor:subaccountId,,C007,1,1,,135-C,"[""20210508"",""900092""]",auxiliary-account
cor:type,,department,1,1,,135-C,"[""20210508"",""900092""]",department
cor:type,,auxiliary-account,1,1,,135-C,"[""20210508"",""900092""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900092,1,,,135-C,"[""20210508"",""900092""]",
cor:monetaryAmount,iso4217:JPY,569760,1,,,135-C,"[""20210508"",""900092""]",
cor:debitCreditIndicator,,C,1,,,135-C,"[""20210508"",""900092""]",
cor:entryDatePosted,,2021-05-08,1,,,,"[""20210508"",""900111""]",
cor:entryId,,900111,1,,,,"[""20210508"",""900111""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,136-D,"[""20210508"",""900111""]",
cor:taxCategory,,00,1,,1,136-D,"[""20210508"",""900111""]",
cor:accountNumber,,1200,1,1,,136-D,"[""20210508"",""900111""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,136-D,"[""20210508"",""900111""]",
cor:subaccountDescription,,Demo Sales,1,1,,136-D,"[""20210508"",""900111""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,136-D,"[""20210508"",""900111""]",auxiliary-account
cor:subaccountId,,D01,1,1,,136-D,"[""20210508"",""900111""]",department
cor:subaccountId,,C004,1,1,,136-D,"[""20210508"",""900111""]",auxiliary-account
cor:type,,department,1,1,,136-D,"[""20210508"",""900111""]",department
cor:type,,auxiliary-account,1,1,,136-D,"[""20210508"",""900111""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900111,1,,,136-D,"[""20210508"",""900111""]",
cor:monetaryAmount,iso4217:JPY,311690,1,,,136-D,"[""20210508"",""900111""]",
cor:debitCreditIndicator,,D,1,,,136-D,"[""20210508"",""900111""]",
cor:amountOfTaxes,iso4217:JPY,23088,1,,1,136-C,"[""20210508"",""900111""]",
cor:taxCategory,,R5,1,,1,136-C,"[""20210508"",""900111""]",
cor:accountNumber,,4000,1,1,,136-C,"[""20210508"",""900111""]",
cor:accountDescription,,Demo Product Sales,1,1,,136-C,"[""20210508"",""900111""]",
cor:subaccountDescription,,Demo Sales,1,1,,136-C,"[""20210508"",""900111""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,136-C,"[""20210508"",""900111""]",auxiliary-account
cor:subaccountId,,D01,1,1,,136-C,"[""20210508"",""900111""]",department
cor:subaccountId,,C004,1,1,,136-C,"[""20210508"",""900111""]",auxiliary-account
cor:type,,department,1,1,,136-C,"[""20210508"",""900111""]",department
cor:type,,auxiliary-account,1,1,,136-C,"[""20210508"",""900111""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900111,1,,,136-C,"[""20210508"",""900111""]",
cor:monetaryAmount,iso4217:JPY,311690,1,,,136-C,"[""20210508"",""900111""]",
cor:debitCreditIndicator,,C,1,,,136-C,"[""20210508"",""900111""]",
cor:entryDatePosted,,2021-05-09,1,,,,"[""20210509"",""900066""]",
cor:entryId,,900066,1,,,,"[""20210509"",""900066""]",
cor:amountOfTaxes,iso4217:JPY,4669,1,,1,137-D,"[""20210509"",""900066""]",
cor:taxCategory,,Q5,1,,1,137-D,"[""20210509"",""900066""]",
cor:accountNumber,,5000,1,1,,137-D,"[""20210509"",""900066""]",
cor:accountDescription,,Demo Purchases,1,1,,137-D,"[""20210509"",""900066""]",
cor:subaccountDescription,,Demo Logistics,1,1,,137-D,"[""20210509"",""900066""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,137-D,"[""20210509"",""900066""]",auxiliary-account
cor:subaccountId,,D04,1,1,,137-D,"[""20210509"",""900066""]",department
cor:subaccountId,,V001,1,1,,137-D,"[""20210509"",""900066""]",auxiliary-account
cor:type,,department,1,1,,137-D,"[""20210509"",""900066""]",department
cor:type,,auxiliary-account,1,1,,137-D,"[""20210509"",""900066""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900066,1,,,137-D,"[""20210509"",""900066""]",
cor:monetaryAmount,iso4217:JPY,51360,1,,,137-D,"[""20210509"",""900066""]",
cor:debitCreditIndicator,,D,1,,,137-D,"[""20210509"",""900066""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,137-C,"[""20210509"",""900066""]",
cor:taxCategory,,00,1,,1,137-C,"[""20210509"",""900066""]",
cor:accountNumber,,2000,1,1,,137-C,"[""20210509"",""900066""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,137-C,"[""20210509"",""900066""]",
cor:subaccountDescription,,Demo Logistics,1,1,,137-C,"[""20210509"",""900066""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,137-C,"[""20210509"",""900066""]",auxiliary-account
cor:subaccountId,,D04,1,1,,137-C,"[""20210509"",""900066""]",department
cor:subaccountId,,V001,1,1,,137-C,"[""20210509"",""900066""]",auxiliary-account
cor:type,,department,1,1,,137-C,"[""20210509"",""900066""]",department
cor:type,,auxiliary-account,1,1,,137-C,"[""20210509"",""900066""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900066,1,,,137-C,"[""20210509"",""900066""]",
cor:monetaryAmount,iso4217:JPY,51360,1,,,137-C,"[""20210509"",""900066""]",
cor:debitCreditIndicator,,C,1,,,137-C,"[""20210509"",""900066""]",
cor:entryDatePosted,,2021-05-09,1,,,,"[""20210509"",""900068""]",
cor:entryId,,900068,1,,,,"[""20210509"",""900068""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,138-D,"[""20210509"",""900068""]",
cor:taxCategory,,00,1,,1,138-D,"[""20210509"",""900068""]",
cor:accountNumber,,1120,1,1,,138-D,"[""20210509"",""900068""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,138-D,"[""20210509"",""900068""]",
cor:subaccountDescription,,Demo Sales,1,1,,138-D,"[""20210509"",""900068""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,138-D,"[""20210509"",""900068""]",auxiliary-account
cor:subaccountId,,D01,1,1,,138-D,"[""20210509"",""900068""]",department
cor:subaccountId,,B003,1,1,,138-D,"[""20210509"",""900068""]",auxiliary-account
cor:type,,department,1,1,,138-D,"[""20210509"",""900068""]",department
cor:type,,auxiliary-account,1,1,,138-D,"[""20210509"",""900068""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900068,1,,,138-D,"[""20210509"",""900068""]",
cor:monetaryAmount,iso4217:JPY,273730,1,,,138-D,"[""20210509"",""900068""]",
cor:debitCreditIndicator,,D,1,,,138-D,"[""20210509"",""900068""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900068,1,,,138-C,"[""20210509"",""900068""]",
cor:debitCreditIndicator,,C,1,,,138-C,"[""20210509"",""900068""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,139-D,"[""20210509"",""900068""]",
cor:taxCategory,,00,1,,1,139-D,"[""20210509"",""900068""]",
cor:accountNumber,,1200,1,1,,139-D,"[""20210509"",""900068""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,139-D,"[""20210509"",""900068""]",
cor:subaccountDescription,,Demo Sales,1,1,,139-D,"[""20210509"",""900068""]",department
cor:subaccountDescription,,Demo Customer Indigo,1,1,,139-D,"[""20210509"",""900068""]",auxiliary-account
cor:subaccountId,,D01,1,1,,139-D,"[""20210509"",""900068""]",department
cor:subaccountId,,C009,1,1,,139-D,"[""20210509"",""900068""]",auxiliary-account
cor:type,,department,1,1,,139-D,"[""20210509"",""900068""]",department
cor:type,,auxiliary-account,1,1,,139-D,"[""20210509"",""900068""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900068,1,,,139-D,"[""20210509"",""900068""]",
cor:monetaryAmount,iso4217:JPY,91250,1,,,139-D,"[""20210509"",""900068""]",
cor:debitCreditIndicator,,D,1,,,139-D,"[""20210509"",""900068""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900068,1,,,139-C,"[""20210509"",""900068""]",
cor:debitCreditIndicator,,C,1,,,139-C,"[""20210509"",""900068""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900068,1,,,140-D,"[""20210509"",""900068""]",
cor:debitCreditIndicator,,D,1,,,140-D,"[""20210509"",""900068""]",
cor:amountOfTaxes,iso4217:JPY,12608,1,,1,140-C,"[""20210509"",""900068""]",
cor:taxCategory,,B5,1,,1,140-C,"[""20210509"",""900068""]",
cor:accountNumber,,4000,1,1,,140-C,"[""20210509"",""900068""]",
cor:accountDescription,,Demo Product Sales,1,1,,140-C,"[""20210509"",""900068""]",
cor:subaccountDescription,,Demo Sales,1,1,,140-C,"[""20210509"",""900068""]",department
cor:subaccountDescription,,Demo Customer Juniper,1,1,,140-C,"[""20210509"",""900068""]",auxiliary-account
cor:subaccountId,,D01,1,1,,140-C,"[""20210509"",""900068""]",department
cor:subaccountId,,C010,1,1,,140-C,"[""20210509"",""900068""]",auxiliary-account
cor:type,,department,1,1,,140-C,"[""20210509"",""900068""]",department
cor:type,,auxiliary-account,1,1,,140-C,"[""20210509"",""900068""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900068,1,,,140-C,"[""20210509"",""900068""]",
cor:monetaryAmount,iso4217:JPY,138690,1,,,140-C,"[""20210509"",""900068""]",
cor:debitCreditIndicator,,C,1,,,140-C,"[""20210509"",""900068""]",
cor:detailDescription,,Synthetic demo mixed sales and receipt 900068,1,,,141-D,"[""20210509"",""900068""]",
cor:debitCreditIndicator,,D,1,,,141-D,"[""20210509"",""900068""]",
cor:amountOfTaxes,iso4217:JPY,20572,1,,1,141-C,"[""20210509"",""900068""]",
cor:taxCategory,,B5,1,,1,141-C,"[""20210509"",""900068""]",
cor:accountNumber,,4010,1,1,,141-C,"[""20210509"",""900068""]",
cor:accountDescription,,Demo Service Revenue,1,1,,141-C,"[""20210509"",""900068""]",
cor:subaccountDescription,,Demo Sales,1,1,,141-C,"[""20210509"",""900068""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,141-C,"[""20210509"",""900068""]",auxiliary-account
cor:subaccountId,,D01,1,1,,141-C,"[""20210509"",""900068""]",department
cor:subaccountId,,C001,1,1,,141-C,"[""20210509"",""900068""]",auxiliary-account
cor:type,,department,1,1,,141-C,"[""20210509"",""900068""]",department
cor:type,,auxiliary-account,1,1,,141-C,"[""20210509"",""900068""]",auxiliary-account
cor:detailDescription,,Synthetic demo mixed sales and receipt 900068,1,,,141-C,"[""20210509"",""900068""]",
cor:monetaryAmount,iso4217:JPY,226290,1,,,141-C,"[""20210509"",""900068""]",
cor:debitCreditIndicator,,C,1,,,141-C,"[""20210509"",""900068""]",
cor:entryDatePosted,,2021-05-09,1,,,,"[""20210509"",""900075""]",
cor:entryId,,900075,1,,,,"[""20210509"",""900075""]",
cor:amountOfTaxes,iso4217:JPY,34481,1,,1,142-D,"[""20210509"",""900075""]",
cor:taxCategory,,Q5,1,,1,142-D,"[""20210509"",""900075""]",
cor:accountNumber,,5000,1,1,,142-D,"[""20210509"",""900075""]",
cor:accountDescription,,Demo Purchases,1,1,,142-D,"[""20210509"",""900075""]",
cor:subaccountDescription,,Demo Logistics,1,1,,142-D,"[""20210509"",""900075""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,142-D,"[""20210509"",""900075""]",auxiliary-account
cor:subaccountId,,D04,1,1,,142-D,"[""20210509"",""900075""]",department
cor:subaccountId,,V006,1,1,,142-D,"[""20210509"",""900075""]",auxiliary-account
cor:type,,department,1,1,,142-D,"[""20210509"",""900075""]",department
cor:type,,auxiliary-account,1,1,,142-D,"[""20210509"",""900075""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900075,1,,,142-D,"[""20210509"",""900075""]",
cor:monetaryAmount,iso4217:JPY,379290,1,,,142-D,"[""20210509"",""900075""]",
cor:debitCreditIndicator,,D,1,,,142-D,"[""20210509"",""900075""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,142-C,"[""20210509"",""900075""]",
cor:taxCategory,,00,1,,1,142-C,"[""20210509"",""900075""]",
cor:accountNumber,,2000,1,1,,142-C,"[""20210509"",""900075""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,142-C,"[""20210509"",""900075""]",
cor:subaccountDescription,,Demo Logistics,1,1,,142-C,"[""20210509"",""900075""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,142-C,"[""20210509"",""900075""]",auxiliary-account
cor:subaccountId,,D04,1,1,,142-C,"[""20210509"",""900075""]",department
cor:subaccountId,,V006,1,1,,142-C,"[""20210509"",""900075""]",auxiliary-account
cor:type,,department,1,1,,142-C,"[""20210509"",""900075""]",department
cor:type,,auxiliary-account,1,1,,142-C,"[""20210509"",""900075""]",auxiliary-account
cor:detailDescription,,Synthetic demo purchase on account 900075,1,,,142-C,"[""20210509"",""900075""]",
cor:monetaryAmount,iso4217:JPY,379290,1,,,142-C,"[""20210509"",""900075""]",
cor:debitCreditIndicator,,C,1,,,142-C,"[""20210509"",""900075""]",
cor:entryDatePosted,,2021-05-09,1,,,,"[""20210509"",""900082""]",
cor:entryId,,900082,1,,,,"[""20210509"",""900082""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,143-D,"[""20210509"",""900082""]",
cor:taxCategory,,00,1,,1,143-D,"[""20210509"",""900082""]",
cor:accountNumber,,1200,1,1,,143-D,"[""20210509"",""900082""]",
