concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:monetaryAmount,iso4217:JPY,472510,1,,,752-C,"[""20211106"",""900455""]",
cor:debitCreditIndicator,,C,1,,,752-C,"[""20211106"",""900455""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900455,1,,,753-D,"[""20211106"",""900455""]",
cor:debitCreditIndicator,,D,1,,,753-D,"[""20211106"",""900455""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,753-C,"[""20211106"",""900455""]",
cor:taxCategory,,00,1,,1,753-C,"[""20211106"",""900455""]",
cor:accountNumber,,1100,1,1,,753-C,"[""20211106"",""900455""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,753-C,"[""20211106"",""900455""]",
cor:subaccountDescription,,Demo Sales,1,1,,753-C,"[""20211106"",""900455""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,753-C,"[""20211106"",""900455""]",auxiliary-account
cor:subaccountId,,D01,1,1,,753-C,"[""20211106"",""900455""]",department
cor:subaccountId,,B001,1,1,,753-C,"[""20211106"",""900455""]",auxiliary-account
cor:type,,department,1,1,,753-C,"[""20211106"",""900455""]",department
cor:type,,auxiliary-account,1,1,,753-C,"[""20211106"",""900455""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900455,1,,,753-C,"[""20211106"",""900455""]",
cor:monetaryAmount,iso4217:JPY,232740,1,,,753-C,"[""20211106"",""900455""]",
cor:debitCreditIndicator,,C,1,,,753-C,"[""20211106"",""900455""]",
cor:entryDatePosted,,2021-11-06,1,,,,"[""20211106"",""900465""]",
cor:entryId,,900465,1,,,,"[""20211106"",""900465""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,754-D,"[""20211106"",""900465""]",
cor:taxCategory,,00,1,,1,754-D,"[""20211106"",""900465""]",
cor:accountNumber,,6000,1,1,,754-D,"[""20211106"",""900465""]",
cor:accountDescription,,Demo Salaries,1,1,,754-D,"[""20211106"",""900465""]",
cor:subaccountDescription,,Demo Administration,1,1,,754-D,"[""20211106"",""900465""]",department
cor:subaccountId,,D02,1,1,,754-D,"[""20211106"",""900465""]",department
cor:type,,department,1,1,,754-D,"[""20211106"",""900465""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900465,1,,,754-D,"[""20211106"",""900465""]",
cor:monetaryAmount,iso4217:JPY,124270,1,,,754-D,"[""20211106"",""900465""]",
cor:debitCreditIndicator,,D,1,,,754-D,"[""20211106"",""900465""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,754-C,"[""20211106"",""900465""]",
cor:taxCategory,,00,1,,1,754-C,"[""20211106"",""900465""]",
cor:accountNumber,,1100,1,1,,754-C,"[""20211106"",""900465""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,754-C,"[""20211106"",""900465""]",
cor:subaccountDescription,,Demo Administration,1,1,,754-C,"[""20211106"",""900465""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,754-C,"[""20211106"",""900465""]",auxiliary-account
cor:subaccountId,,D02,1,1,,754-C,"[""20211106"",""900465""]",department
cor:subaccountId,,B001,1,1,,754-C,"[""20211106"",""900465""]",auxiliary-account
cor:type,,department,1,1,,754-C,"[""20211106"",""900465""]",department
cor:type,,auxiliary-account,1,1,,754-C,"[""20211106"",""900465""]",auxiliary-account
cor:detailDescription,,Synthetic demo monthly payroll bundle 900465,1,,,754-C,"[""20211106"",""900465""]",
cor:monetaryAmount,iso4217:JPY,345220,1,,,754-C,"[""20211106"",""900465""]",
cor:debitCreditIndicator,,C,1,,,754-C,"[""20211106"",""900465""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,755-D,"[""20211106"",""900465""]",
cor:taxCategory,,00,1,,1,755-D,"[""20211106"",""900465""]",
cor:accountNumber,,6010,1,1,,755-D,"[""20211106"",""900465""]",
cor:accountDescription,,Demo Statutory Welfare,1,1,,755-D,"[""20211106"",""900465""]",
cor:subaccountDescription,,Demo Administration,1,1,,755-D,"[""20211106"",""900465""]",department
cor:subaccountId,,D02,1,1,,755-D,"[""20211106"",""900465""]",department
cor:type,,department,1,1,,755-D,"[""20211106"",""900465""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900465,1,,,755-D,"[""20211106"",""900465""]",
cor:monetaryAmount,iso4217:JPY,69040,1,,,755-D,"[""20211106"",""900465""]",
cor:debitCreditIndicator,,D,1,,,755-D,"[""20211106"",""900465""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900465,1,,,755-C,"[""20211106"",""900465""]",
cor:debitCreditIndicator,,C,1,,,755-C,"[""20211106"",""900465""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,756-D,"[""20211106"",""900465""]",
cor:taxCategory,,00,1,,1,756-D,"[""20211106"",""900465""]",
cor:accountNumber,,2110,1,1,,756-D,"[""20211106"",""900465""]",
cor:accountDescription,,Demo Payroll Withholding,1,1,,756-D,"[""20211106"",""900465""]",
cor:subaccountDescription,,Demo Administration,1,1,,756-D,"[""20211106"",""900465""]",department
cor:subaccountId,,D02,1,1,,756-D,"[""20211106"",""900465""]",department
cor:type,,department,1,1,,756-D,"[""20211106"",""900465""]",department
cor:detailDescription,,Synthetic demo monthly payroll bundle 900465,1,,,756-D,"[""20211106"",""900465""]",
cor:monetaryAmount,iso4217:JPY,151910,1,,,756-D,"[""20211106"",""900465""]",
cor:debitCreditIndicator,,D,1,,,756-D,"[""20211106"",""900465""]",
cor:detailDescription,,Synthetic demo monthly payroll bundle 900465,1,,,756-C,"[""20211106"",""900465""]",
cor:debitCreditIndicator,,C,1,,,756-C,"[""20211106"",""900465""]",
cor:entryDatePosted,,2021-11-07,1,,,,"[""20211107"",""900439""]",
cor:entryId,,900439,1,,,,"[""20211107"",""900439""]",
cor:amountOfTaxes,iso4217:JPY,11584,1,,1,757-D,"[""20211107"",""900439""]",
cor:taxCategory,,Q5,1,,1,757-D,"[""20211107"",""900439""]",
cor:accountNumber,,6030,1,1,,757-D,"[""20211107"",""900439""]",
cor:accountDescription,,Demo Utilities,1,1,,757-D,"[""20211107"",""900439""]",
cor:subaccountDescription,,Demo Operations,1,1,,757-D,"[""20211107"",""900439""]",department
cor:subaccountDescription,,Demo Energy Services,1,1,,757-D,"[""20211107"",""900439""]",auxiliary-account
cor:subaccountId,,D03,1,1,,757-D,"[""20211107"",""900439""]",department
cor:subaccountId,,S002,1,1,,757-D,"[""20211107"",""900439""]",auxiliary-account
cor:type,,department,1,1,,757-D,"[""20211107"",""900439""]",department
cor:type,,auxiliary-account,1,1,,757-D,"[""20211107"",""900439""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900439,1,,,757-D,"[""20211107"",""900439""]",
cor:monetaryAmount,iso4217:JPY,127420,1,,,757-D,"[""20211107"",""900439""]",
cor:debitCreditIndicator,,D,1,,,757-D,"[""20211107"",""900439""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,757-C,"[""20211107"",""900439""]",
cor:taxCategory,,00,1,,1,757-C,"[""20211107"",""900439""]",
cor:accountNumber,,1110,1,1,,757-C,"[""20211107"",""900439""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,757-C,"[""20211107"",""900439""]",
cor:subaccountDescription,,Demo Operations,1,1,,757-C,"[""20211107"",""900439""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,757-C,"[""20211107"",""900439""]",auxiliary-account
cor:subaccountId,,D03,1,1,,757-C,"[""20211107"",""900439""]",department
cor:subaccountId,,B002,1,1,,757-C,"[""20211107"",""900439""]",auxiliary-account
cor:type,,department,1,1,,757-C,"[""20211107"",""900439""]",department
cor:type,,auxiliary-account,1,1,,757-C,"[""20211107"",""900439""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900439,1,,,757-C,"[""20211107"",""900439""]",
cor:monetaryAmount,iso4217:JPY,509690,1,,,757-C,"[""20211107"",""900439""]",
cor:debitCreditIndicator,,C,1,,,757-C,"[""20211107"",""900439""]",
cor:amountOfTaxes,iso4217:JPY,15290,1,,1,758-D,"[""20211107"",""900439""]",
cor:taxCategory,,Q5,1,,1,758-D,"[""20211107"",""900439""]",
cor:accountNumber,,6040,1,1,,758-D,"[""20211107"",""900439""]",
cor:accountDescription,,Demo Communication,1,1,,758-D,"[""20211107"",""900439""]",
cor:subaccountDescription,,Demo Operations,1,1,,758-D,"[""20211107"",""900439""]",department
cor:subaccountDescription,,Demo Network Services,1,1,,758-D,"[""20211107"",""900439""]",auxiliary-account
cor:subaccountId,,D03,1,1,,758-D,"[""20211107"",""900439""]",department
cor:subaccountId,,S003,1,1,,758-D,"[""20211107"",""900439""]",auxiliary-account
cor:type,,department,1,1,,758-D,"[""20211107"",""900439""]",department
cor:type,,auxiliary-account,1,1,,758-D,"[""20211107"",""900439""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900439,1,,,758-D,"[""20211107"",""900439""]",
cor:monetaryAmount,iso4217:JPY,168190,1,,,758-D,"[""20211107"",""900439""]",
cor:debitCreditIndicator,,D,1,,,758-D,"[""20211107"",""900439""]",
cor:detailDescription,,Synthetic demo operating cost bundle 900439,1,,,758-C,"[""20211107"",""900439""]",
cor:debitCreditIndicator,,C,1,,,758-C,"[""20211107"",""900439""]",
cor:amountOfTaxes,iso4217:JPY,19462,1,,1,759-D,"[""20211107"",""900439""]",
cor:taxCategory,,Q5,1,,1,759-D,"[""20211107"",""900439""]",
cor:accountNumber,,6060,1,1,,759-D,"[""20211107"",""900439""]",
cor:accountDescription,,Demo Office Supplies,1,1,,759-D,"[""20211107"",""900439""]",
cor:subaccountDescription,,Demo Operations,1,1,,759-D,"[""20211107"",""900439""]",department
cor:subaccountDescription,,Demo Vendor Tandem,1,1,,759-D,"[""20211107"",""900439""]",auxiliary-account
cor:subaccountId,,D03,1,1,,759-D,"[""20211107"",""900439""]",department
cor:subaccountId,,V010,1,1,,759-D,"[""20211107"",""900439""]",auxiliary-account
cor:type,,department,1,1,,759-D,"[""20211107"",""900439""]",department
cor:type,,auxiliary-account,1,1,,759-D,"[""20211107"",""900439""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900439,1,,,759-D,"[""20211107"",""900439""]",
cor:monetaryAmount,iso4217:JPY,214080,1,,,759-D,"[""20211107"",""900439""]",
cor:debitCreditIndicator,,D,1,,,759-D,"[""20211107"",""900439""]",
cor:detailDescription,,Synthetic demo operating cost bundle 900439,1,,,759-C,"[""20211107"",""900439""]",
cor:debitCreditIndicator,,C,1,,,759-C,"[""20211107"",""900439""]",
cor:entryDatePosted,,2021-11-07,1,,,,"[""20211107"",""900440""]",
cor:entryId,,900440,1,,,,"[""20211107"",""900440""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,760-D,"[""20211107"",""900440""]",
cor:taxCategory,,00,1,,1,760-D,"[""20211107"",""900440""]",
cor:accountNumber,,1200,1,1,,760-D,"[""20211107"",""900440""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,760-D,"[""20211107"",""900440""]",
cor:subaccountDescription,,Demo Sales,1,1,,760-D,"[""20211107"",""900440""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,760-D,"[""20211107"",""900440""]",auxiliary-account
cor:subaccountId,,D01,1,1,,760-D,"[""20211107"",""900440""]",department
cor:subaccountId,,C001,1,1,,760-D,"[""20211107"",""900440""]",auxiliary-account
cor:type,,department,1,1,,760-D,"[""20211107"",""900440""]",department
cor:type,,auxiliary-account,1,1,,760-D,"[""20211107"",""900440""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900440,1,,,760-D,"[""20211107"",""900440""]",
cor:monetaryAmount,iso4217:JPY,83210,1,,,760-D,"[""20211107"",""900440""]",
cor:debitCreditIndicator,,D,1,,,760-D,"[""20211107"",""900440""]",
cor:amountOfTaxes,iso4217:JPY,7565,1,,1,760-C,"[""20211107"",""900440""]",
cor:taxCategory,,B5,1,,1,760-C,"[""20211107"",""900440""]",
cor:accountNumber,,4020,1,1,,760-C,"[""20211107"",""900440""]",
cor:accountDescription,,Demo Other Operating Revenue,1,1,,760-C,"[""20211107"",""900440""]",
cor:subaccountDescription,,Demo Sales,1,1,,760-C,"[""20211107"",""900440""]",department
cor:subaccountDescription,,Demo Customer Aurora,1,1,,760-C,"[""20211107"",""900440""]",auxiliary-account
cor:subaccountId,,D01,1,1,,760-C,"[""20211107"",""900440""]",department
cor:subaccountId,,C001,1,1,,760-C,"[""20211107"",""900440""]",auxiliary-account
cor:type,,department,1,1,,760-C,"[""20211107"",""900440""]",department
cor:type,,auxiliary-account,1,1,,760-C,"[""20211107"",""900440""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900440,1,,,760-C,"[""20211107"",""900440""]",
cor:monetaryAmount,iso4217:JPY,83210,1,,,760-C,"[""20211107"",""900440""]",
cor:debitCreditIndicator,,C,1,,,760-C,"[""20211107"",""900440""]",
cor:entryDatePosted,,2021-11-07,1,,,,"[""20211107"",""900443""]",
cor:entryId,,900443,1,,,,"[""20211107"",""900443""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,761-D,"[""20211107"",""900443""]",
cor:taxCategory,,00,1,,1,761-D,"[""20211107"",""900443""]",
cor:accountNumber,,1120,1,1,,761-D,"[""20211107"",""900443""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,761-D,"[""20211107"",""900443""]",
cor:subaccountDescription,,Demo Sales,1,1,,761-D,"[""20211107"",""900443""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,761-D,"[""20211107"",""900443""]",auxiliary-account
cor:subaccountId,,D01,1,1,,761-D,"[""20211107"",""900443""]",department
cor:subaccountId,,B003,1,1,,761-D,"[""20211107"",""900443""]",auxiliary-account
cor:type,,department,1,1,,761-D,"[""20211107"",""900443""]",department
cor:type,,auxiliary-account,1,1,,761-D,"[""20211107"",""900443""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900443,1,,,761-D,"[""20211107"",""900443""]",
cor:monetaryAmount,iso4217:JPY,404850,1,,,761-D,"[""20211107"",""900443""]",
cor:debitCreditIndicator,,D,1,,,761-D,"[""20211107"",""900443""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,761-C,"[""20211107"",""900443""]",
cor:taxCategory,,00,1,,1,761-C,"[""20211107"",""900443""]",
cor:accountNumber,,1200,1,1,,761-C,"[""20211107"",""900443""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,761-C,"[""20211107"",""900443""]",
cor:subaccountDescription,,Demo Sales,1,1,,761-C,"[""20211107"",""900443""]",department
cor:subaccountDescription,,Demo Customer Juniper,1,1,,761-C,"[""20211107"",""900443""]",auxiliary-account
cor:subaccountId,,D01,1,1,,761-C,"[""20211107"",""900443""]",department
cor:subaccountId,,C010,1,1,,761-C,"[""20211107"",""900443""]",auxiliary-account
cor:type,,department,1,1,,761-C,"[""20211107"",""900443""]",department
cor:type,,auxiliary-account,1,1,,761-C,"[""20211107"",""900443""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900443,1,,,761-C,"[""20211107"",""900443""]",
cor:monetaryAmount,iso4217:JPY,404850,1,,,761-C,"[""20211107"",""900443""]",
cor:debitCreditIndicator,,C,1,,,761-C,"[""20211107"",""900443""]",
cor:entryDatePosted,,2021-11-07,1,,,,"[""20211107"",""900464""]",
cor:entryId,,900464,1,,,,"[""20211107"",""900464""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,762-D,"[""20211107"",""900464""]",
cor:taxCategory,,00,1,,1,762-D,"[""20211107"",""900464""]",
cor:accountNumber,,1120,1,1,,762-D,"[""20211107"",""900464""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,762-D,"[""20211107"",""900464""]",
cor:subaccountDescription,,Demo Sales,1,1,,762-D,"[""20211107"",""900464""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,762-D,"[""20211107"",""900464""]",auxiliary-account
cor:subaccountId,,D01,1,1,,762-D,"[""20211107"",""900464""]",department
cor:subaccountId,,B003,1,1,,762-D,"[""20211107"",""900464""]",auxiliary-account
cor:type,,department,1,1,,762-D,"[""20211107"",""900464""]",department
cor:type,,auxiliary-account,1,1,,762-D,"[""20211107"",""900464""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900464,1,,,762-D,"[""20211107"",""900464""]",
cor:monetaryAmount,iso4217:JPY,121240,1,,,762-D,"[""20211107"",""900464""]",
cor:debitCreditIndicator,,D,1,,,762-D,"[""20211107"",""900464""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,762-C,"[""20211107"",""900464""]",
cor:taxCategory,,00,1,,1,762-C,"[""20211107"",""900464""]",
cor:accountNumber,,1200,1,1,,762-C,"[""20211107"",""900464""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,762-C,"[""20211107"",""900464""]",
cor:subaccountDescription,,Demo Sales,1,1,,762-C,"[""20211107"",""900464""]",department
cor:subaccountDescription,,Demo Customer Cobalt,1,1,,762-C,"[""20211107"",""900464""]",auxiliary-account
cor:subaccountId,,D01,1,1,,762-C,"[""20211107"",""900464""]",department
cor:subaccountId,,C003,1,1,,762-C,"[""20211107"",""900464""]",auxiliary-account
cor:type,,department,1,1,,762-C,"[""20211107"",""900464""]",department
cor:type,,auxiliary-account,1,1,,762-C,"[""20211107"",""900464""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900464,1,,,762-C,"[""20211107"",""900464""]",
cor:monetaryAmount,iso4217:JPY,121240,1,,,762-C,"[""20211107"",""900464""]",
cor:debitCreditIndicator,,C,1,,,762-C,"[""20211107"",""900464""]",
cor:entryDatePosted,,2021-11-08,1,,,,"[""20211108"",""900449""]",
cor:entryId,,900449,1,,,,"[""20211108"",""900449""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,763-D,"[""20211108"",""900449""]",
cor:taxCategory,,00,1,,1,763-D,"[""20211108"",""900449""]",
cor:accountNumber,,2000,1,1,,763-D,"[""20211108"",""900449""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,763-D,"[""20211108"",""900449""]",
cor:subaccountDescription,,Demo Sales,1,1,,763-D,"[""20211108"",""900449""]",department
cor:subaccountDescription,,Demo Vendor Tandem,1,1,,763-D,"[""20211108"",""900449""]",auxiliary-account
cor:subaccountId,,D01,1,1,,763-D,"[""20211108"",""900449""]",department
cor:subaccountId,,V010,1,1,,763-D,"[""20211108"",""900449""]",auxiliary-account
cor:type,,department,1,1,,763-D,"[""20211108"",""900449""]",department
cor:type,,auxiliary-account,1,1,,763-D,"[""20211108"",""900449""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900449,1,,,763-D,"[""20211108"",""900449""]",
cor:monetaryAmount,iso4217:JPY,401520,1,,,763-D,"[""20211108"",""900449""]",
cor:debitCreditIndicator,,D,1,,,763-D,"[""20211108"",""900449""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900449,1,,,763-C,"[""20211108"",""900449""]",
cor:debitCreditIndicator,,C,1,,,763-C,"[""20211108"",""900449""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,764-D,"[""20211108"",""900449""]",
cor:taxCategory,,00,1,,1,764-D,"[""20211108"",""900449""]",
cor:accountNumber,,2100,1,1,,764-D,"[""20211108"",""900449""]",
cor:accountDescription,,Demo Accrued Payables,1,1,,764-D,"[""20211108"",""900449""]",
cor:subaccountDescription,,Demo Sales,1,1,,764-D,"[""20211108"",""900449""]",department
cor:subaccountDescription,,Demo Vendor Mosaic,1,1,,764-D,"[""20211108"",""900449""]",auxiliary-account
cor:subaccountId,,D01,1,1,,764-D,"[""20211108"",""900449""]",department
cor:subaccountId,,V003,1,1,,764-D,"[""20211108"",""900449""]",auxiliary-account
cor:type,,department,1,1,,764-D,"[""20211108"",""900449""]",department
cor:type,,auxiliary-account,1,1,,764-D,"[""20211108"",""900449""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900449,1,,,764-D,"[""20211108"",""900449""]",
cor:monetaryAmount,iso4217:JPY,156160,1,,,764-D,"[""20211108"",""900449""]",
cor:debitCreditIndicator,,D,1,,,764-D,"[""20211108"",""900449""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900449,1,,,764-C,"[""20211108"",""900449""]",
cor:debitCreditIndicator,,C,1,,,764-C,"[""20211108"",""900449""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900449,1,,,765-D,"[""20211108"",""900449""]",
cor:debitCreditIndicator,,D,1,,,765-D,"[""20211108"",""900449""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,765-C,"[""20211108"",""900449""]",
cor:taxCategory,,00,1,,1,765-C,"[""20211108"",""900449""]",
cor:accountNumber,,1120,1,1,,765-C,"[""20211108"",""900449""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,765-C,"[""20211108"",""900449""]",
cor:subaccountDescription,,Demo Sales,1,1,,765-C,"[""20211108"",""900449""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,765-C,"[""20211108"",""900449""]",auxiliary-account
cor:subaccountId,,D01,1,1,,765-C,"[""20211108"",""900449""]",department
cor:subaccountId,,B003,1,1,,765-C,"[""20211108"",""900449""]",auxiliary-account
cor:type,,department,1,1,,765-C,"[""20211108"",""900449""]",department
cor:type,,auxiliary-account,1,1,,765-C,"[""20211108"",""900449""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900449,1,,,765-C,"[""20211108"",""900449""]",
cor:monetaryAmount,iso4217:JPY,133840,1,,,765-C,"[""20211108"",""900449""]",
cor:debitCreditIndicator,,C,1,,,765-C,"[""20211108"",""900449""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900449,1,,,766-D,"[""20211108"",""900449""]",
cor:debitCreditIndicator,,D,1,,,766-D,"[""20211108"",""900449""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,766-C,"[""20211108"",""900449""]",
cor:taxCategory,,00,1,,1,766-C,"[""20211108"",""900449""]",
cor:accountNumber,,1100,1,1,,766-C,"[""20211108"",""900449""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,766-C,"[""20211108"",""900449""]",
cor:subaccountDescription,,Demo Sales,1,1,,766-C,"[""20211108"",""900449""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,766-C,"[""20211108"",""900449""]",auxiliary-account
cor:subaccountId,,D01,1,1,,766-C,"[""20211108"",""900449""]",department
cor:subaccountId,,B001,1,1,,766-C,"[""20211108"",""900449""]",auxiliary-account
cor:type,,department,1,1,,766-C,"[""20211108"",""900449""]",department
cor:type,,auxiliary-account,1,1,,766-C,"[""20211108"",""900449""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900449,1,,,766-C,"[""20211108"",""900449""]",
cor:monetaryAmount,iso4217:JPY,423840,1,,,766-C,"[""20211108"",""900449""]",
cor:debitCreditIndicator,,C,1,,,766-C,"[""20211108"",""900449""]",
cor:entryDatePosted,,2021-11-09,1,,,,"[""20211109"",""900422""]",
cor:entryId,,900422,1,,,,"[""20211109"",""900422""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,767-D,"[""20211109"",""900422""]",
cor:taxCategory,,00,1,,1,767-D,"[""20211109"",""900422""]",
cor:accountNumber,,1200,1,1,,767-D,"[""20211109"",""900422""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,767-D,"[""20211109"",""900422""]",
cor:subaccountDescription,,Demo Sales,1,1,,767-D,"[""20211109"",""900422""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,767-D,"[""20211109"",""900422""]",auxiliary-account
cor:subaccountId,,D01,1,1,,767-D,"[""20211109"",""900422""]",department
cor:subaccountId,,C007,1,1,,767-D,"[""20211109"",""900422""]",auxiliary-account
cor:type,,department,1,1,,767-D,"[""20211109"",""900422""]",department
cor:type,,auxiliary-account,1,1,,767-D,"[""20211109"",""900422""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900422,1,,,767-D,"[""20211109"",""900422""]",
cor:monetaryAmount,iso4217:JPY,580680,1,,,767-D,"[""20211109"",""900422""]",
cor:debitCreditIndicator,,D,1,,,767-D,"[""20211109"",""900422""]",
cor:amountOfTaxes,iso4217:JPY,52789,1,,1,767-C,"[""20211109"",""900422""]",
cor:taxCategory,,B5,1,,1,767-C,"[""20211109"",""900422""]",
cor:accountNumber,,4020,1,1,,767-C,"[""20211109"",""900422""]",
cor:accountDescription,,Demo Other Operating Revenue,1,1,,767-C,"[""20211109"",""900422""]",
cor:subaccountDescription,,Demo Sales,1,1,,767-C,"[""20211109"",""900422""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,767-C,"[""20211109"",""900422""]",auxiliary-account
cor:subaccountId,,D01,1,1,,767-C,"[""20211109"",""900422""]",department
cor:subaccountId,,C007,1,1,,767-C,"[""20211109"",""900422""]",auxiliary-account
cor:type,,department,1,1,,767-C,"[""20211109"",""900422""]",department
cor:type,,auxiliary-account,1,1,,767-C,"[""20211109"",""900422""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900422,1,,,767-C,"[""20211109"",""900422""]",
cor:monetaryAmount,iso4217:JPY,580680,1,,,767-C,"[""20211109"",""900422""]",
cor:debitCreditIndicator,,C,1,,,767-C,"[""20211109"",""900422""]",
cor:entryDatePosted,,2021-11-09,1,,,,"[""20211109"",""900423""]",
cor:entryId,,900423,1,,,,"[""20211109"",""900423""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,768-D,"[""20211109"",""900423""]",
cor:taxCategory,,00,1,,1,768-D,"[""20211109"",""900423""]",
cor:accountNumber,,1100,1,1,,768-D,"[""20211109"",""900423""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,768-D,"[""20211109"",""900423""]",
cor:subaccountDescription,,Demo Sales,1,1,,768-D,"[""20211109"",""900423""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,768-D,"[""20211109"",""900423""]",auxiliary-account
cor:subaccountId,,D01,1,1,,768-D,"[""20211109"",""900423""]",department
cor:subaccountId,,B001,1,1,,768-D,"[""20211109"",""900423""]",auxiliary-account
cor:type,,department,1,1,,768-D,"[""20211109"",""900423""]",department
cor:type,,auxiliary-account,1,1,,768-D,"[""20211109"",""900423""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900423,1,,,768-D,"[""20211109"",""900423""]",
cor:monetaryAmount,iso4217:JPY,220510,1,,,768-D,"[""20211109"",""900423""]",
cor:debitCreditIndicator,,D,1,,,768-D,"[""20211109"",""900423""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,768-C,"[""20211109"",""900423""]",
cor:taxCategory,,00,1,,1,768-C,"[""20211109"",""900423""]",
cor:accountNumber,,1200,1,1,,768-C,"[""20211109"",""900423""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,768-C,"[""20211109"",""900423""]",
cor:subaccountDescription,,Demo Sales,1,1,,768-C,"[""20211109"",""900423""]",department
cor:subaccountDescription,,Demo Customer Juniper,1,1,,768-C,"[""20211109"",""900423""]",auxiliary-account
cor:subaccountId,,D01,1,1,,768-C,"[""20211109"",""900423""]",department
cor:subaccountId,,C010,1,1,,768-C,"[""20211109"",""900423""]",auxiliary-account
cor:type,,department,1,1,,768-C,"[""20211109"",""900423""]",department
cor:type,,auxiliary-account,1,1,,768-C,"[""20211109"",""900423""]",auxiliary-account
cor:detailDescription,,Synthetic demo customer receipt 900423,1,,,768-C,"[""20211109"",""900423""]",
cor:monetaryAmount,iso4217:JPY,220510,1,,,768-C,"[""20211109"",""900423""]",
