source_application,source_record_key,source_row,source_occurrence_side,source_tax_code,source_tax_rate_lexical,source_tax_inclusion_mode,mapping_rule_id,output_tax_type,output_tax_category,output_tax_rate_ratio,output_transaction_classification,restoration_status,trace_sha256
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""113""]",1580,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,76A1F7F9FEC2E0E808E270A7E34B870D31A9925BE4DA1687DE90BA73D1C15DFC
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""120""]",1581,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,7AE94483AE87E490E22E672089E2200CBA30A4CF15C0F1A007A32473BCC53ED2
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""120""]",1581,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,C3A19203A029780DB9BCF5277E7506A6929D922689DAEECB3AAB11DD890E8079
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""146""]",1582,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,22EB45BD40FF8DF6B326810595D142A98B45AB45C5CEF60240F899BDF3532DD7
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""146""]",1582,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,BFDF00AF964B2C4505FAD5A50511B7A1FFD5AD4D74E7DE78BCCB8FE4B781A067
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""27""]",1575,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,4BC9B2154D8E91EBA8EE4075764F57A5E23E25C966E9059779BC5B9AFB885FAE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""27""]",1575,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,4446A9A3085BB11B133A6630145F4ED3C3196D07297C035DFB5073B094589E71
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""27""]",1576,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,06E984EE2341969DE8E753688BA72F97D000C58C89B250824092A4913545E0AF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""27""]",1577,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,036EC99563D2C5BC583C46C6CC881FF1B44959C4294BD8A648E31A5D35B03FA5
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""73""]",1578,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,EFF17D5A458C8C0CFCC668C487B7C50E1BE2DEF1F4B026FB715270C1538BA3DE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""73""]",1578,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,FDEA4FCC343874F32240C16ECBF1CFB3C8242AF737DCC48FA73A8D0BB2B193F0
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""83""]",1579,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C85F818F79A266FF969878F3F11FC7DD89FC2B8FD7A94AE7E3EC0818A7F897BD
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210726"",""83""]",1579,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,6412159FFE1C85574A2977491063952C663187365A53E7544F80FEA6C0CB257F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""15""]",1583,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,786029D8E3F9D2AA217C665EC4524C5D20B06D05D55372718C80CC09D8C2F9DF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""15""]",1583,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,3A16CE8B1DDF322429B67CF45A9BF965458D218D80BB4884083E179C87BA521A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""30""]",1584,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,FF2A0B24B104F11D6FE66B70519FE8A704793E128E42753AEC972A5CE5AF5AD2
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""30""]",1584,D,P0,,,L5:P0:,VAT,E,,Purchase,STANDARDIZED,72AABE2A81865973F6367021317B708B8DCBE9C6D570BCC8936EC1D28E1487DA
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""37""]",1585,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,1DC67C703A4AA9ABF9EA5E825D803EA45E9A29F26A9146FEB08BFA823C4E9D2A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""37""]",1585,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B6FE999B916B874105EEF24623A4F02358B9C209C1BDE4781001969E521A7E19
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""37""]",1586,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,31D5FC989259C0FF267A4432A7FF2456C8D895FD9A883A5D48152103B421565C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""37""]",1587,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,E759979A628F95BA41874EB1C142912811E52B416497F06CA6D4A7CFBBE2F346
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""39""]",1588,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C2DF79C5E822D79E173F9D505730051A04D8B08F9C97FC4A35EBBD0642702DF6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""39""]",1588,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,8AF951CA2112AE25B93886607C42E2ACAA18E9316795821BD45A4DF03DF8E6F6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""62""]",1589,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,40E5DB98ECECE0643FDE00FC0BD42D3FC60B746C4D7842985CB0B8BE4974C42C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""62""]",1589,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,89919AF6B19D789081D93DD9FE38F12D7DBAA797FE344F5A20D7C5F821EE2080
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""83""]",1590,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,5439EA6EF306CC8405FC99F233DE962223F63CC0D1EB6FB0E4218A525D4527BA
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210727"",""83""]",1590,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,6EA435AB104119D9EB98D6D9D1C734969E4948A03C66CC7BE750C41DCF04AA8C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""121""]",1597,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,B6631AA868C7C6FDC9C07EA4E8E3E98FEB569B8174384ED190364621025A4457
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""121""]",1597,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,9E145A2C58C52C4C0DF770E8C02D29C40C02E531581BAD652FDA6BFAEDC3E9AB
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""138""]",1598,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,D7D836DC15448F3E7227A3F8CD0E03A2F9ADE088CBE38A2A5CD84913C496CF42
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""138""]",1598,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B1396C2E290E9424579FD4FB28AF752F509242D7AE3162CF75EAFF866D7C097C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""138""]",1599,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,E1F33225F5F4AB3DE49F7B65D30A1DDAFF7382643A285A82935D49D4FD769C2A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""138""]",1600,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,320E0F75ABEF6840E3CF79A329231093990DB95C5278F245F3A85AF524D6A562
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""138""]",1601,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,1BA3C7F1BF73CA110E95A7468CE863AFC801EC0C1DD88526B77B75EA058CE7B7
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""138""]",1602,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,3F9F472FEC28D87EB607CAE9BF73BCA82CF1944F26A225766E3D31CB23722B60
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""138""]",1603,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,8DEA1CB634E5A1E5C8315812763A83A6F1120C3770B0CA22B602CA735EE4DE14
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""72""]",1592,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,10715B3500E12D80E1808D298A9D8E3C33F7354A3F404F78AABB711217B83F99
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""72""]",1592,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,988022D34A3054E15AC5491DB365F815B9B7A64FB16BE7FED1E5A1FD1362D7F7
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""72""]",1593,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,95CDBA81E84E8BA1372621A222C2D9C049D439B71193B45FC57B04C05F3167CF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""72""]",1594,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,E9A519F89BCBA9A1357798608F11A6C85CDEF2B186EF7B8EDFC3A0F79960F089
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""81""]",1595,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C0792C11BB0A9F84FE67442D4B788F7A143E52BD727759913D1BDF42C2AF6586
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""81""]",1595,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,54A0A854FEC9BEF1A9327E8F4F8644D1653480F3D5620621775F679E2315E7AC
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""9""]",1591,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,48AEDB93B763B80DAEA0DF0FD58284B9934B97E2547C73DDD636FD31219BF75C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""9""]",1591,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,5B6C25697637B0D30553D41F9C1380EDEA96EEB4E5DE626430079B6376C1BB0D
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""93""]",1596,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,A33258294EF4A667AF31545FE78B252931D1F794B7D1F61C23CF078FAC5C3DE4
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210728"",""93""]",1596,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,67DF7FF9DB9E85400C2F810E4674EBDE65356CD68E352BF5DD14D3BECD652A43
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210729"",""108""]",1605,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,2EAAA7F17CC6139E23093936A99AD04B1B1498C670C6EDF5D2F429D6AA9FD487
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210729"",""108""]",1605,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,9D3F25FF33B81C55C1591C43EAE599360F01EBD67295E8D0968228F428E3635E
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210729"",""14""]",1604,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,1983A3D971129A764F10F1829F8D4E7C89092B69A1F08F2126FE58CCE9D9076A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210729"",""14""]",1604,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,F1443C764517BCB51854A1FF765BB42A0952C36EB739519AB81F9772AF5F6838
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""100""]",1619,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,A44F543909771B344C2D0135EB2328F68412F7EDFBBCA4C24D3EC146C010900B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""100""]",1619,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,1C96CB928956382089C83C8A2874F6FF6ACF0C00E4F70DF6630D5C569CFA24B9
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""115""]",1620,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,D4A7ED048243DDCBD9253583A2A530CD94F8519A16314AEE969C42F8C1B85D33
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""115""]",1620,D,P0,,,L5:P0:,VAT,E,,Purchase,STANDARDIZED,28C0FFE7529286D3027FF646761E33D9E1BF579104AD43B2346B78EAB54BC892
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""49""]",1606,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,A43906B37F9DD7BF321FC03DF0ED96DC46313930688F449E4A8296D5747E4CAD
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""49""]",1606,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,37C871F74A2CBBBB3B98EFABB7AF984239A9860D1CA43DF8EAD082D6C12CD695
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""49""]",1607,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,706A40E4F796658985638DF7546CCCBFC3DCE56ABD67CCF423BCA13D9E034F17
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""49""]",1607,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,ABD1ED57D1D69F5916CB10C63A1522DFE511B04B9C956FBD7788A91392734EAC
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""61""]",1608,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,9F20EA5B4251CAD0D454D870F0E613C618AACA20E9FAAB3C3C40C74B62223A4F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""61""]",1608,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,0FDC896C71FBC4877CB40453CD81611A6D1BFEA2CB39712F21F405A2FAB16103
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""61""]",1609,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,E82C940DCAB45E6D3D181D059834B9A401AD9081CF92DCBBC2B83FA1D74B78E0
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""61""]",1610,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,EEE8E99A51A80090BF093A06E7643913EEA59C462E01EC979A3328DC66B20797
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""61""]",1611,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,461410B9C19A2A2F4268451F57476A100CBA10FA3D47DA09EBB1601F4DB36493
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""63""]",1612,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,51D759D7AB0A622D68C86ABBDA6E87C274C6F6895548F4B47AD7FFD0D2A151BF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""63""]",1612,D,P0,,,L5:P0:,VAT,E,,Purchase,STANDARDIZED,5289F68E56654A22849637DAFCE5FAFEABF721B75434C370A50F324765E52DDE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""67""]",1613,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,FA86993785E26D003A0E3897200EC597A6C5A3B2E517620BC6E3194EA47F866B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""67""]",1613,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,8F97443B1191229FD06A17F5ACAD3A4B3AEC75944E3EB6EA294FCA5DA5D00F80
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""70""]",1614,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,1450F659A209A289A78F23FF0247B642550A1B34923E612599727259B69A1F2F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""70""]",1614,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,0C6D19919DB86EED68BE73E37E2BDDE2172E0214671FD884589949A46FFD8B76
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""70""]",1615,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,C3CA243B9B63808159DC3FAAC01210B77628D710403D5B3E90BD45516974B9C2
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""70""]",1616,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,90954770910D61E242EB230D06D9F12119E33C4AD8359AA5764D45220E4B20EE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""70""]",1616,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,7674093A0019B0BA9D442DD46D263BA2124F4F76EAC880E73B5EA005878B9C7A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""71""]",1617,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,1A06B6DA2588476B953CE2B7734EB56963607BA3F516C457C0730B146B07C4BB
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""71""]",1617,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,4ADCD9EAC9749AC9613D0D92AABDB19E844C5DADF37B33EED788C42D437EA847
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""96""]",1618,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,05DFD259157F93A0F69BA23B58E9D5C9223DA25452A551924086C2D854BDBF22
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210730"",""96""]",1618,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,F34A50923176820DA320D1D157992A97A33E75A1FF173D8824DEA4DD00046A2C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""1""]",1621,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,014C9B96805CE64B352FAC46D248221F82F811F5308529137FF67CB9A9786765
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""1""]",1621,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,2E7F15F1A53B2FC9A626D9C6522778075BD08A03EC87C9C9D3F882DE05BB955F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1645,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,0D80B669E1250A7BA5A808782C7ECB3038CC0A6B6143B8DB4A6B3ED2A54B0308
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1645,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,352BFC39CAF4EF2B92473E0FA1D6DE74378A96FE4C6552F2E98AA9C9BCEDEE1A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1646,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,8922F60FB525DF752F6588FF4CA744126415903A6191243DBA5DC712F1723028
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1646,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,2CBDC926E3BF3FDE8BC86684EAA27DF4E223285AEFCC469E316EEB7B114D0F52
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1647,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,7C3F46B5CCC95C7A8FFE4779FACFCCC296DEDCB7D24AAA994685C2509D1BA221
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1647,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,266B0A2DD4DCE3D36C725D2476C1FB081BB69D5E98610D72791D95F49C9AE903
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1648,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,D5D9FB9857F9DAE0F657A11E53DC25C7BA73126FA35161F81ED64FFFBC3252B8
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1648,D,C5,,,L4:C5:,VAT,S,0.10,Sales,STANDARDIZED,933E7DB49829D794A415B6754C55CD3E764BDA42DFA0B85F37EF0266B827FC13
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1649,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,86D3979A4CFA04D6C24FB229B1F9280312CE84F9BFEEF7857081F64201797E04
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""113""]",1649,D,C5,,,L4:C5:,VAT,S,0.10,Sales,STANDARDIZED,71E36F353855249521BFBDAA46453C3B9B70F59400DD9FD0A7ACCA7EA0E6686A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1650,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,1DB939B45D791440CBBADA0E66112EF37F71AB5E7D23580D81C0DBB3291E5A5B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1650,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,2B10B628EAA73438F9802A5F1C3F91B22B02A851172C6A0E6A10749B067FDDCD
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1651,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,55F38D329B0DF6882F14AE25FEC9912612824266EC1B0FD81C1837A1F5439871
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1651,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,5B84807D66AF3B5E85E5901E88D1E480AA9D6FBAEABA2DBA22890C428F896000
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1652,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,6AE985A20DE6341FF4C314E11E088A4BDCCABE40AE3CF70A6A59F779C55FB655
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1652,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,AFF71FDBD47C179C2C44E539B91DE90C6F833FA6EF606933EB7A960C70C8E8A1
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1653,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,33FCE2B9C1C4CE6030921DC2357E202159A4061AF6561345DAA625033F89FB23
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1653,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,647A1DD73DADF20D6F005D1949057C28AB939F89A5161FBD72342C8A0A86526D
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1654,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,4934BFE3CFFC84520FCA8D21BD3345E0ABABF64DABED6191D2C37F76B281EEBE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1654,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,1CBE87EE36C5492246D8B124E0BBCAE15AF195034DD871ED15EC2BADFE8F1656
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1655,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,7A8E8E757F1BB900555B7EA7264C7A4CED7C99051F91B932DD44E0AF7F25BA5D
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1655,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,1760E885A4FCEF8F0D46CBF507ED41AFDDF2E904555FB80035A863278A126D6C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1656,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,684D413C107AAF528D467434E0A350E67444EBF4F79DB8122014D129A0B78080
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1656,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,6A754F8F0839C12233AF639EC0C0710B4C4AEF4222C7CE6E7F6F7EFE8BEDDC1A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1657,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,FAD332B70157A9980DD3E6E3463EEABFBF1B172EBC51DA9F1ADF892353D67227
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1657,D,C5,,,L4:C5:,VAT,S,0.10,Sales,STANDARDIZED,91D75623FCE887476B58CA7CF70B2E8502F0CD6E00E9B31FA6E01120CAB97A0C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1658,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,57964039AE08EE355921D49C2A18CBF3A009F61B780E021F886968142F2C584B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1658,D,C5,,,L4:C5:,VAT,S,0.10,Sales,STANDARDIZED,8C0A7FB92C62F572D45F9926EBBDFCF2BB742EED04309B332B119FE3F571A3F7
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1659,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,F07F3FE83C2CAD5A8107769D8F797E6274027105AF25A88C81B0DC7EFAEA7BF7
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1659,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,10A2C17238E6D21BCDA2FBCDE3A7FDF736D034B1881DC312EFD52980B7A52B2E
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1660,C,B5,,,L3:B5:,VAT,S,0.10,Sales,STANDARDIZED,EC733F17CA2C7A63E2DB01E8343B859A7684B5EE38C71DAD9DAB5F3FE004856A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1660,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,C91B564FA44B115A6774C84949E92D2EE7A2FDA4905AF9790447BE96631B4A18
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1661,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,A783A94D00D3D0BC01433619218245F039D67A000A1D8DCFCCAEEA37E3A1F560
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210731"",""114""]",1661,D,C5,,,L4:C5:,VAT,S,0.10,Sales,STANDARDIZED,5A249DD9BBD49F9D765FBA29FA764722025A4110C8915976BA5F36D751E1AB64
