concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:monetaryAmount,iso4217:JPY,5958662,1,,,980-C,"[""20210615"",""109""]",
cor:debitCreditIndicator,,C,1,,,980-C,"[""20210615"",""109""]",
cor:entryDatePosted,,2021-06-15,1,,,,"[""20210615"",""117""]",
cor:entryId,,117,1,,,,"[""20210615"",""117""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,981-D,"[""20210615"",""117""]",
cor:taxCategory,,O,1,,1,981-D,"[""20210615"",""117""]",
cor:accountNumber,,10E201140,1,1,,981-D,"[""20210615"",""117""]",
cor:accountDescription,,諸会費,1,1,,981-D,"[""20210615"",""117""]",
cor:subaccountDescription,,大阪支店,1,1,,981-D,"[""20210615"",""117""]",department
cor:subaccountId,,040,1,1,,981-D,"[""20210615"",""117""]",department
cor:type,,department,1,1,,981-D,"[""20210615"",""117""]",department
cor:detailDescription,,会費,1,,,981-D,"[""20210615"",""117""]",
cor:monetaryAmount,iso4217:JPY,20000,1,,,981-D,"[""20210615"",""117""]",
cor:debitCreditIndicator,,D,1,,,981-D,"[""20210615"",""117""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,981-C,"[""20210615"",""117""]",
cor:taxCategory,,O,1,,1,981-C,"[""20210615"",""117""]",
cor:accountNumber,,10A100020,1,1,,981-C,"[""20210615"",""117""]",
cor:accountDescription,,現金,1,1,,981-C,"[""20210615"",""117""]",
cor:subaccountDescription,,共通部門,1,1,,981-C,"[""20210615"",""117""]",department
cor:subaccountId,,000,1,1,,981-C,"[""20210615"",""117""]",department
cor:type,,department,1,1,,981-C,"[""20210615"",""117""]",department
cor:detailDescription,,会費,1,,,981-C,"[""20210615"",""117""]",
cor:monetaryAmount,iso4217:JPY,20000,1,,,981-C,"[""20210615"",""117""]",
cor:debitCreditIndicator,,C,1,,,981-C,"[""20210615"",""117""]",
cor:entryDatePosted,,2021-06-15,1,,,,"[""20210615"",""130""]",
cor:entryId,,130,1,,,,"[""20210615"",""130""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,982-D,"[""20210615"",""130""]",
cor:taxCategory,,O,1,,1,982-D,"[""20210615"",""130""]",
cor:accountNumber,,10E201140,1,1,,982-D,"[""20210615"",""130""]",
cor:accountDescription,,諸会費,1,1,,982-D,"[""20210615"",""130""]",
cor:subaccountDescription,,大阪支店,1,1,,982-D,"[""20210615"",""130""]",department
cor:subaccountId,,040,1,1,,982-D,"[""20210615"",""130""]",department
cor:type,,department,1,1,,982-D,"[""20210615"",""130""]",department
cor:detailDescription,,会費,1,,,982-D,"[""20210615"",""130""]",
cor:monetaryAmount,iso4217:JPY,24000,1,,,982-D,"[""20210615"",""130""]",
cor:debitCreditIndicator,,D,1,,,982-D,"[""20210615"",""130""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,982-C,"[""20210615"",""130""]",
cor:taxCategory,,O,1,,1,982-C,"[""20210615"",""130""]",
cor:accountNumber,,10A100020,1,1,,982-C,"[""20210615"",""130""]",
cor:accountDescription,,普通預金,1,1,,982-C,"[""20210615"",""130""]",
cor:subaccountDescription,,共通部門,1,1,,982-C,"[""20210615"",""130""]",department
cor:subaccountDescription,,JKL銀行 梅田,1,1,,982-C,"[""20210615"",""130""]",auxiliary-account
cor:subaccountId,,000,1,1,,982-C,"[""20210615"",""130""]",department
cor:subaccountId,,40,1,1,,982-C,"[""20210615"",""130""]",auxiliary-account
cor:type,,department,1,1,,982-C,"[""20210615"",""130""]",department
cor:type,,auxiliary-account,1,1,,982-C,"[""20210615"",""130""]",auxiliary-account
cor:detailDescription,,会費,1,,,982-C,"[""20210615"",""130""]",
cor:monetaryAmount,iso4217:JPY,24000,1,,,982-C,"[""20210615"",""130""]",
cor:debitCreditIndicator,,C,1,,,982-C,"[""20210615"",""130""]",
cor:entryDatePosted,,2021-06-15,1,,,,"[""20210615"",""164""]",
cor:entryId,,164,1,,,,"[""20210615"",""164""]",
cor:amountOfTaxes,iso4217:JPY,273,1,,1,983-D,"[""20210615"",""164""]",
cor:taxCategory,,S,1,,1,983-D,"[""20210615"",""164""]",
cor:accountNumber,,10E201110,1,1,,983-D,"[""20210615"",""164""]",
cor:accountDescription,,事務用消耗品費,1,1,,983-D,"[""20210615"",""164""]",
cor:subaccountDescription,,九州営業所,1,1,,983-D,"[""20210615"",""164""]",department
cor:subaccountId,,050,1,1,,983-D,"[""20210615"",""164""]",department
cor:type,,department,1,1,,983-D,"[""20210615"",""164""]",department
cor:detailDescription,,事務用品,1,,,983-D,"[""20210615"",""164""]",
cor:monetaryAmount,iso4217:JPY,3007,1,,,983-D,"[""20210615"",""164""]",
cor:debitCreditIndicator,,D,1,,,983-D,"[""20210615"",""164""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,983-C,"[""20210615"",""164""]",
cor:taxCategory,,O,1,,1,983-C,"[""20210615"",""164""]",
cor:accountNumber,,10A100020,1,1,,983-C,"[""20210615"",""164""]",
cor:accountDescription,,現金,1,1,,983-C,"[""20210615"",""164""]",
cor:subaccountDescription,,共通部門,1,1,,983-C,"[""20210615"",""164""]",department
cor:subaccountId,,000,1,1,,983-C,"[""20210615"",""164""]",department
cor:type,,department,1,1,,983-C,"[""20210615"",""164""]",department
cor:detailDescription,,事務用品,1,,,983-C,"[""20210615"",""164""]",
cor:monetaryAmount,iso4217:JPY,3007,1,,,983-C,"[""20210615"",""164""]",
cor:debitCreditIndicator,,C,1,,,983-C,"[""20210615"",""164""]",
cor:entryDatePosted,,2021-06-16,1,,,,"[""20210616"",""83""]",
cor:entryId,,83,1,,,,"[""20210616"",""83""]",
cor:amountOfTaxes,iso4217:JPY,450,1,,1,984-D,"[""20210616"",""83""]",
cor:taxCategory,,S,1,,1,984-D,"[""20210616"",""83""]",
cor:accountNumber,,10E201120,1,1,,984-D,"[""20210616"",""83""]",
cor:accountDescription,,車両費,1,1,,984-D,"[""20210616"",""83""]",
cor:subaccountDescription,,九州営業所,1,1,,984-D,"[""20210616"",""83""]",department
cor:subaccountId,,050,1,1,,984-D,"[""20210616"",""83""]",department
cor:type,,department,1,1,,984-D,"[""20210616"",""83""]",department
cor:detailDescription,,ガソリン代,1,,,984-D,"[""20210616"",""83""]",
cor:monetaryAmount,iso4217:JPY,4957,1,,,984-D,"[""20210616"",""83""]",
cor:debitCreditIndicator,,D,1,,,984-D,"[""20210616"",""83""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,984-C,"[""20210616"",""83""]",
cor:taxCategory,,O,1,,1,984-C,"[""20210616"",""83""]",
cor:accountNumber,,10B100630,1,1,,984-C,"[""20210616"",""83""]",
cor:accountDescription,,未払金,1,1,,984-C,"[""20210616"",""83""]",
cor:subaccountDescription,,共通部門,1,1,,984-C,"[""20210616"",""83""]",department
cor:subaccountId,,000,1,1,,984-C,"[""20210616"",""83""]",department
cor:type,,department,1,1,,984-C,"[""20210616"",""83""]",department
cor:detailDescription,,ガソリン代,1,,,984-C,"[""20210616"",""83""]",
cor:monetaryAmount,iso4217:JPY,4957,1,,,984-C,"[""20210616"",""83""]",
cor:debitCreditIndicator,,C,1,,,984-C,"[""20210616"",""83""]",
cor:entryDatePosted,,2021-06-16,1,,,,"[""20210616"",""136""]",
cor:entryId,,136,1,,,,"[""20210616"",""136""]",
cor:amountOfTaxes,iso4217:JPY,1500,1,,1,985-D,"[""20210616"",""136""]",
cor:taxCategory,,S,1,,1,985-D,"[""20210616"",""136""]",
cor:accountNumber,,10E201270,1,1,,985-D,"[""20210616"",""136""]",
cor:accountDescription,,雑費,1,1,,985-D,"[""20210616"",""136""]",
cor:subaccountDescription,,大阪支店,1,1,,985-D,"[""20210616"",""136""]",department
cor:subaccountId,,040,1,1,,985-D,"[""20210616"",""136""]",department
cor:type,,department,1,1,,985-D,"[""20210616"",""136""]",department
cor:detailDescription,,架空清掃会社A代,1,,,985-D,"[""20210616"",""136""]",
cor:monetaryAmount,iso4217:JPY,16500,1,,,985-D,"[""20210616"",""136""]",
cor:debitCreditIndicator,,D,1,,,985-D,"[""20210616"",""136""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,985-C,"[""20210616"",""136""]",
cor:taxCategory,,O,1,,1,985-C,"[""20210616"",""136""]",
cor:accountNumber,,10A100020,1,1,,985-C,"[""20210616"",""136""]",
cor:accountDescription,,現金,1,1,,985-C,"[""20210616"",""136""]",
cor:subaccountDescription,,共通部門,1,1,,985-C,"[""20210616"",""136""]",department
cor:subaccountId,,000,1,1,,985-C,"[""20210616"",""136""]",department
cor:type,,department,1,1,,985-C,"[""20210616"",""136""]",department
cor:detailDescription,,架空清掃会社A代,1,,,985-C,"[""20210616"",""136""]",
cor:monetaryAmount,iso4217:JPY,16500,1,,,985-C,"[""20210616"",""136""]",
cor:debitCreditIndicator,,C,1,,,985-C,"[""20210616"",""136""]",
cor:entryDatePosted,,2021-06-17,1,,,,"[""20210617"",""4""]",
cor:entryId,,4,1,,,,"[""20210617"",""4""]",
cor:amountOfTaxes,iso4217:JPY,2863,1,,1,986-D,"[""20210617"",""4""]",
cor:taxCategory,,S,1,,1,986-D,"[""20210617"",""4""]",
cor:accountNumber,,10E200050,1,1,,986-D,"[""20210617"",""4""]",
cor:accountDescription,,広告宣伝費,1,1,,986-D,"[""20210617"",""4""]",
cor:subaccountDescription,,札幌営業所,1,1,,986-D,"[""20210617"",""4""]",department
cor:subaccountId,,010,1,1,,986-D,"[""20210617"",""4""]",department
cor:type,,department,1,1,,986-D,"[""20210617"",""4""]",department
cor:detailDescription,,広告費,1,,,986-D,"[""20210617"",""4""]",
cor:monetaryAmount,iso4217:JPY,31500,1,,,986-D,"[""20210617"",""4""]",
cor:debitCreditIndicator,,D,1,,,986-D,"[""20210617"",""4""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,986-C,"[""20210617"",""4""]",
cor:taxCategory,,O,1,,1,986-C,"[""20210617"",""4""]",
cor:accountNumber,,10B100630,1,1,,986-C,"[""20210617"",""4""]",
cor:accountDescription,,未払金,1,1,,986-C,"[""20210617"",""4""]",
cor:subaccountDescription,,共通部門,1,1,,986-C,"[""20210617"",""4""]",department
cor:subaccountId,,000,1,1,,986-C,"[""20210617"",""4""]",department
cor:type,,department,1,1,,986-C,"[""20210617"",""4""]",department
cor:detailDescription,,広告費,1,,,986-C,"[""20210617"",""4""]",
cor:monetaryAmount,iso4217:JPY,31500,1,,,986-C,"[""20210617"",""4""]",
cor:debitCreditIndicator,,C,1,,,986-C,"[""20210617"",""4""]",
cor:entryDatePosted,,2021-06-17,1,,,,"[""20210617"",""86""]",
cor:entryId,,86,1,,,,"[""20210617"",""86""]",
cor:amountOfTaxes,iso4217:JPY,727,1,,1,987-D,"[""20210617"",""86""]",
cor:taxCategory,,S,1,,1,987-D,"[""20210617"",""86""]",
cor:accountNumber,,10E200180,1,1,,987-D,"[""20210617"",""86""]",
cor:accountDescription,,通信費,1,1,,987-D,"[""20210617"",""86""]",
cor:subaccountDescription,,名古屋支店,1,1,,987-D,"[""20210617"",""86""]",department
cor:subaccountId,,030,1,1,,987-D,"[""20210617"",""86""]",department
cor:type,,department,1,1,,987-D,"[""20210617"",""86""]",department
cor:detailDescription,,切手代,1,,,987-D,"[""20210617"",""86""]",
cor:monetaryAmount,iso4217:JPY,8000,1,,,987-D,"[""20210617"",""86""]",
cor:debitCreditIndicator,,D,1,,,987-D,"[""20210617"",""86""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,987-C,"[""20210617"",""86""]",
cor:taxCategory,,O,1,,1,987-C,"[""20210617"",""86""]",
cor:accountNumber,,10A100020,1,1,,987-C,"[""20210617"",""86""]",
cor:accountDescription,,現金,1,1,,987-C,"[""20210617"",""86""]",
cor:subaccountDescription,,共通部門,1,1,,987-C,"[""20210617"",""86""]",department
cor:subaccountId,,000,1,1,,987-C,"[""20210617"",""86""]",department
cor:type,,department,1,1,,987-C,"[""20210617"",""86""]",department
cor:detailDescription,,切手代,1,,,987-C,"[""20210617"",""86""]",
cor:monetaryAmount,iso4217:JPY,8000,1,,,987-C,"[""20210617"",""86""]",
cor:debitCreditIndicator,,C,1,,,987-C,"[""20210617"",""86""]",
cor:entryDatePosted,,2021-06-17,1,,,,"[""20210617"",""144""]",
cor:entryId,,144,1,,,,"[""20210617"",""144""]",
cor:amountOfTaxes,iso4217:JPY,502,1,,1,988-D,"[""20210617"",""144""]",
cor:taxCategory,,S,1,,1,988-D,"[""20210617"",""144""]",
cor:accountNumber,,10E201120,1,1,,988-D,"[""20210617"",""144""]",
cor:accountDescription,,車両費,1,1,,988-D,"[""20210617"",""144""]",
cor:subaccountDescription,,大阪支店,1,1,,988-D,"[""20210617"",""144""]",department
cor:subaccountId,,040,1,1,,988-D,"[""20210617"",""144""]",department
cor:type,,department,1,1,,988-D,"[""20210617"",""144""]",department
cor:detailDescription,,ガソリン代,1,,,988-D,"[""20210617"",""144""]",
cor:monetaryAmount,iso4217:JPY,5528,1,,,988-D,"[""20210617"",""144""]",
cor:debitCreditIndicator,,D,1,,,988-D,"[""20210617"",""144""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,988-C,"[""20210617"",""144""]",
cor:taxCategory,,O,1,,1,988-C,"[""20210617"",""144""]",
cor:accountNumber,,10A100020,1,1,,988-C,"[""20210617"",""144""]",
cor:accountDescription,,現金,1,1,,988-C,"[""20210617"",""144""]",
cor:subaccountDescription,,共通部門,1,1,,988-C,"[""20210617"",""144""]",department
cor:subaccountId,,000,1,1,,988-C,"[""20210617"",""144""]",department
cor:type,,department,1,1,,988-C,"[""20210617"",""144""]",department
cor:detailDescription,,ガソリン代,1,,,988-C,"[""20210617"",""144""]",
cor:monetaryAmount,iso4217:JPY,7719,1,,,988-C,"[""20210617"",""144""]",
cor:debitCreditIndicator,,C,1,,,988-C,"[""20210617"",""144""]",
cor:amountOfTaxes,iso4217:JPY,69,1,,1,989-D,"[""20210617"",""144""]",
cor:taxCategory,,S,1,,1,989-D,"[""20210617"",""144""]",
cor:accountNumber,,10E201120,1,1,,989-D,"[""20210617"",""144""]",
cor:accountDescription,,車両費,1,1,,989-D,"[""20210617"",""144""]",
cor:subaccountDescription,,大阪支店,1,1,,989-D,"[""20210617"",""144""]",department
cor:subaccountId,,040,1,1,,989-D,"[""20210617"",""144""]",department
cor:type,,department,1,1,,989-D,"[""20210617"",""144""]",department
cor:detailDescription,,高速代,1,,,989-D,"[""20210617"",""144""]",
cor:monetaryAmount,iso4217:JPY,762,1,,,989-D,"[""20210617"",""144""]",
cor:debitCreditIndicator,,D,1,,,989-D,"[""20210617"",""144""]",
cor:detailDescription,,高速代,1,,,989-C,"[""20210617"",""144""]",
cor:debitCreditIndicator,,C,1,,,989-C,"[""20210617"",""144""]",
cor:amountOfTaxes,iso4217:JPY,129,1,,1,990-D,"[""20210617"",""144""]",
cor:taxCategory,,S,1,,1,990-D,"[""20210617"",""144""]",
cor:accountNumber,,10E201120,1,1,,990-D,"[""20210617"",""144""]",
cor:accountDescription,,車両費,1,1,,990-D,"[""20210617"",""144""]",
cor:subaccountDescription,,大阪支店,1,1,,990-D,"[""20210617"",""144""]",department
cor:subaccountId,,040,1,1,,990-D,"[""20210617"",""144""]",department
cor:type,,department,1,1,,990-D,"[""20210617"",""144""]",department
cor:detailDescription,,駐車代,1,,,990-D,"[""20210617"",""144""]",
cor:monetaryAmount,iso4217:JPY,1429,1,,,990-D,"[""20210617"",""144""]",
cor:debitCreditIndicator,,D,1,,,990-D,"[""20210617"",""144""]",
cor:detailDescription,,駐車代,1,,,990-C,"[""20210617"",""144""]",
cor:debitCreditIndicator,,C,1,,,990-C,"[""20210617"",""144""]",
cor:entryDatePosted,,2021-06-18,1,,,,"[""20210618"",""82""]",
cor:entryId,,82,1,,,,"[""20210618"",""82""]",
cor:amountOfTaxes,iso4217:JPY,2826,1,,1,991-D,"[""20210618"",""82""]",
cor:taxCategory,,S,1,,1,991-D,"[""20210618"",""82""]",
cor:accountNumber,,10E201120,1,1,,991-D,"[""20210618"",""82""]",
cor:accountDescription,,車両費,1,1,,991-D,"[""20210618"",""82""]",
cor:subaccountDescription,,名古屋支店,1,1,,991-D,"[""20210618"",""82""]",department
cor:subaccountId,,030,1,1,,991-D,"[""20210618"",""82""]",department
cor:type,,department,1,1,,991-D,"[""20210618"",""82""]",department
cor:detailDescription,,ガソリン代,1,,,991-D,"[""20210618"",""82""]",
cor:monetaryAmount,iso4217:JPY,31087,1,,,991-D,"[""20210618"",""82""]",
cor:debitCreditIndicator,,D,1,,,991-D,"[""20210618"",""82""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,991-C,"[""20210618"",""82""]",
cor:taxCategory,,O,1,,1,991-C,"[""20210618"",""82""]",
cor:accountNumber,,10B100630,1,1,,991-C,"[""20210618"",""82""]",
cor:accountDescription,,未払金,1,1,,991-C,"[""20210618"",""82""]",
cor:subaccountDescription,,共通部門,1,1,,991-C,"[""20210618"",""82""]",department
cor:subaccountId,,000,1,1,,991-C,"[""20210618"",""82""]",department
cor:type,,department,1,1,,991-C,"[""20210618"",""82""]",department
cor:detailDescription,,ガソリン代,1,,,991-C,"[""20210618"",""82""]",
cor:monetaryAmount,iso4217:JPY,31087,1,,,991-C,"[""20210618"",""82""]",
cor:debitCreditIndicator,,C,1,,,991-C,"[""20210618"",""82""]",
cor:entryDatePosted,,2021-06-18,1,,,,"[""20210618"",""103""]",
cor:entryId,,103,1,,,,"[""20210618"",""103""]",
cor:amountOfTaxes,iso4217:JPY,1142,1,,1,992-D,"[""20210618"",""103""]",
cor:taxCategory,,S,1,,1,992-D,"[""20210618"",""103""]",
cor:accountNumber,,10E200150,1,1,,992-D,"[""20210618"",""103""]",
cor:accountDescription,,交際費,1,1,,992-D,"[""20210618"",""103""]",
cor:subaccountDescription,,大阪支店,1,1,,992-D,"[""20210618"",""103""]",department
cor:subaccountId,,040,1,1,,992-D,"[""20210618"",""103""]",department
cor:type,,department,1,1,,992-D,"[""20210618"",""103""]",department
cor:detailDescription,,ゴルフプレー代,1,,,992-D,"[""20210618"",""103""]",
cor:monetaryAmount,iso4217:JPY,12570,1,,,992-D,"[""20210618"",""103""]",
cor:debitCreditIndicator,,D,1,,,992-D,"[""20210618"",""103""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,992-C,"[""20210618"",""103""]",
cor:taxCategory,,O,1,,1,992-C,"[""20210618"",""103""]",
cor:accountNumber,,10A100020,1,1,,992-C,"[""20210618"",""103""]",
cor:accountDescription,,現金,1,1,,992-C,"[""20210618"",""103""]",
cor:subaccountDescription,,共通部門,1,1,,992-C,"[""20210618"",""103""]",department
cor:subaccountId,,000,1,1,,992-C,"[""20210618"",""103""]",department
cor:type,,department,1,1,,992-C,"[""20210618"",""103""]",department
cor:detailDescription,,ゴルフプレー代,1,,,992-C,"[""20210618"",""103""]",
cor:monetaryAmount,iso4217:JPY,12570,1,,,992-C,"[""20210618"",""103""]",
cor:debitCreditIndicator,,C,1,,,992-C,"[""20210618"",""103""]",
cor:entryDatePosted,,2021-06-19,1,,,,"[""20210619"",""46""]",
cor:entryId,,46,1,,,,"[""20210619"",""46""]",
cor:amountOfTaxes,iso4217:JPY,1144,1,,1,993-D,"[""20210619"",""46""]",
cor:taxCategory,,S,1,,1,993-D,"[""20210619"",""46""]",
cor:accountNumber,,10E201120,1,1,,993-D,"[""20210619"",""46""]",
cor:accountDescription,,車両費,1,1,,993-D,"[""20210619"",""46""]",
cor:subaccountDescription,,東京支店,1,1,,993-D,"[""20210619"",""46""]",department
cor:subaccountId,,020,1,1,,993-D,"[""20210619"",""46""]",department
cor:type,,department,1,1,,993-D,"[""20210619"",""46""]",department
cor:detailDescription,,ガソリン代,1,,,993-D,"[""20210619"",""46""]",
cor:monetaryAmount,iso4217:JPY,12587,1,,,993-D,"[""20210619"",""46""]",
cor:debitCreditIndicator,,D,1,,,993-D,"[""20210619"",""46""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,993-C,"[""20210619"",""46""]",
cor:taxCategory,,O,1,,1,993-C,"[""20210619"",""46""]",
cor:accountNumber,,10A100020,1,1,,993-C,"[""20210619"",""46""]",
cor:accountDescription,,現金,1,1,,993-C,"[""20210619"",""46""]",
cor:subaccountDescription,,共通部門,1,1,,993-C,"[""20210619"",""46""]",department
cor:subaccountId,,000,1,1,,993-C,"[""20210619"",""46""]",department
cor:type,,department,1,1,,993-C,"[""20210619"",""46""]",department
cor:detailDescription,,ガソリン代,1,,,993-C,"[""20210619"",""46""]",
cor:monetaryAmount,iso4217:JPY,12587,1,,,993-C,"[""20210619"",""46""]",
cor:debitCreditIndicator,,C,1,,,993-C,"[""20210619"",""46""]",
cor:entryDatePosted,,2021-06-19,1,,,,"[""20210619"",""74""]",
cor:entryId,,74,1,,,,"[""20210619"",""74""]",
cor:amountOfTaxes,iso4217:JPY,2945,1,,1,994-D,"[""20210619"",""74""]",
cor:taxCategory,,S,1,,1,994-D,"[""20210619"",""74""]",
cor:accountNumber,,10E200150,1,1,,994-D,"[""20210619"",""74""]",
cor:accountDescription,,交際費,1,1,,994-D,"[""20210619"",""74""]",
cor:subaccountDescription,,東京支店,1,1,,994-D,"[""20210619"",""74""]",department
cor:subaccountId,,020,1,1,,994-D,"[""20210619"",""74""]",department
cor:type,,department,1,1,,994-D,"[""20210619"",""74""]",department
cor:detailDescription,,飲食代 架空店舗019 4名,1,,,994-D,"[""20210619"",""74""]",
cor:monetaryAmount,iso4217:JPY,32400,1,,,994-D,"[""20210619"",""74""]",
cor:debitCreditIndicator,,D,1,,,994-D,"[""20210619"",""74""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,994-C,"[""20210619"",""74""]",
cor:taxCategory,,O,1,,1,994-C,"[""20210619"",""74""]",
cor:accountNumber,,10A100020,1,1,,994-C,"[""20210619"",""74""]",
cor:accountDescription,,現金,1,1,,994-C,"[""20210619"",""74""]",
cor:subaccountDescription,,共通部門,1,1,,994-C,"[""20210619"",""74""]",department
cor:subaccountId,,000,1,1,,994-C,"[""20210619"",""74""]",department
cor:type,,department,1,1,,994-C,"[""20210619"",""74""]",department
cor:detailDescription,,飲食代 架空店舗019 4名,1,,,994-C,"[""20210619"",""74""]",
cor:monetaryAmount,iso4217:JPY,32400,1,,,994-C,"[""20210619"",""74""]",
cor:debitCreditIndicator,,C,1,,,994-C,"[""20210619"",""74""]",
cor:entryDatePosted,,2021-06-20,1,,,,"[""20210620"",""1""]",
cor:entryId,,1,1,,,,"[""20210620"",""1""]",
cor:amountOfTaxes,iso4217:JPY,2400,1,,1,995-D,"[""20210620"",""1""]",
cor:taxCategory,,AA,1,,1,995-D,"[""20210620"",""1""]",
cor:accountNumber,,10E200140,1,1,,995-D,"[""20210620"",""1""]",
cor:accountDescription,,福利厚生費,1,1,,995-D,"[""20210620"",""1""]",
cor:subaccountDescription,,共通部門,1,1,,995-D,"[""20210620"",""1""]",department
cor:subaccountId,,000,1,1,,995-D,"[""20210620"",""1""]",department
cor:type,,department,1,1,,995-D,"[""20210620"",""1""]",department
cor:detailDescription,,残業夜食　軽減税率,1,,,995-D,"[""20210620"",""1""]",
cor:monetaryAmount,iso4217:JPY,32400,1,,,995-D,"[""20210620"",""1""]",
cor:debitCreditIndicator,,D,1,,,995-D,"[""20210620"",""1""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,995-C,"[""20210620"",""1""]",
cor:taxCategory,,O,1,,1,995-C,"[""20210620"",""1""]",
cor:accountNumber,,10A100020,1,1,,995-C,"[""20210620"",""1""]",
cor:accountDescription,,現金,1,1,,995-C,"[""20210620"",""1""]",
cor:subaccountDescription,,共通部門,1,1,,995-C,"[""20210620"",""1""]",department
cor:subaccountId,,000,1,1,,995-C,"[""20210620"",""1""]",department
cor:type,,department,1,1,,995-C,"[""20210620"",""1""]",department
cor:detailDescription,,残業夜食　軽減税率,1,,,995-C,"[""20210620"",""1""]",
cor:monetaryAmount,iso4217:JPY,32400,1,,,995-C,"[""20210620"",""1""]",
cor:debitCreditIndicator,,C,1,,,995-C,"[""20210620"",""1""]",
cor:entryDatePosted,,2021-06-20,1,,,,"[""20210620"",""3""]",
cor:entryId,,3,1,,,,"[""20210620"",""3""]",
cor:amountOfTaxes,iso4217:JPY,2837,1,,1,996-D,"[""20210620"",""3""]",
cor:taxCategory,,S,1,,1,996-D,"[""20210620"",""3""]",
cor:accountNumber,,10E200140,1,1,,996-D,"[""20210620"",""3""]",
cor:accountDescription,,福利厚生費,1,1,,996-D,"[""20210620"",""3""]",
cor:subaccountDescription,,札幌営業所,1,1,,996-D,"[""20210620"",""3""]",department
cor:subaccountId,,010,1,1,,996-D,"[""20210620"",""3""]",department
cor:type,,department,1,1,,996-D,"[""20210620"",""3""]",department
cor:detailDescription,,宿泊代,1,,,996-D,"[""20210620"",""3""]",
cor:monetaryAmount,iso4217:JPY,31210,1,,,996-D,"[""20210620"",""3""]",
cor:debitCreditIndicator,,D,1,,,996-D,"[""20210620"",""3""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,996-C,"[""20210620"",""3""]",
cor:taxCategory,,O,1,,1,996-C,"[""20210620"",""3""]",
cor:accountNumber,,10B100630,1,1,,996-C,"[""20210620"",""3""]",
cor:accountDescription,,未払金,1,1,,996-C,"[""20210620"",""3""]",
cor:subaccountDescription,,共通部門,1,1,,996-C,"[""20210620"",""3""]",department
cor:subaccountId,,000,1,1,,996-C,"[""20210620"",""3""]",department
cor:type,,department,1,1,,996-C,"[""20210620"",""3""]",department
cor:detailDescription,,宿泊代,1,,,996-C,"[""20210620"",""3""]",
cor:monetaryAmount,iso4217:JPY,31210,1,,,996-C,"[""20210620"",""3""]",
cor:debitCreditIndicator,,C,1,,,996-C,"[""20210620"",""3""]",
cor:entryDatePosted,,2021-06-20,1,,,,"[""20210620"",""6""]",
cor:entryId,,6,1,,,,"[""20210620"",""6""]",
cor:amountOfTaxes,iso4217:JPY,454,1,,1,997-D,"[""20210620"",""6""]",
cor:taxCategory,,S,1,,1,997-D,"[""20210620"",""6""]",
cor:accountNumber,,10E200050,1,1,,997-D,"[""20210620"",""6""]",
cor:accountDescription,,広告宣伝費,1,1,,997-D,"[""20210620"",""6""]",
cor:subaccountDescription,,札幌営業所,1,1,,997-D,"[""20210620"",""6""]",department
cor:subaccountId,,010,1,1,,997-D,"[""20210620"",""6""]",department
cor:type,,department,1,1,,997-D,"[""20210620"",""6""]",department
cor:detailDescription,,広告料,1,,,997-D,"[""20210620"",""6""]",
cor:monetaryAmount,iso4217:JPY,5000,1,,,997-D,"[""20210620"",""6""]",
cor:debitCreditIndicator,,D,1,,,997-D,"[""20210620"",""6""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,997-C,"[""20210620"",""6""]",
cor:taxCategory,,O,1,,1,997-C,"[""20210620"",""6""]",
cor:accountNumber,,10A100020,1,1,,997-C,"[""20210620"",""6""]",
cor:accountDescription,,現金,1,1,,997-C,"[""20210620"",""6""]",
cor:subaccountDescription,,共通部門,1,1,,997-C,"[""20210620"",""6""]",department
cor:subaccountId,,000,1,1,,997-C,"[""20210620"",""6""]",department
cor:type,,department,1,1,,997-C,"[""20210620"",""6""]",department
cor:detailDescription,,広告料,1,,,997-C,"[""20210620"",""6""]",
cor:monetaryAmount,iso4217:JPY,5000,1,,,997-C,"[""20210620"",""6""]",
cor:debitCreditIndicator,,C,1,,,997-C,"[""20210620"",""6""]",
cor:entryDatePosted,,2021-06-20,1,,,,"[""20210620"",""31""]",
cor:entryId,,31,1,,,,"[""20210620"",""31""]",
cor:amountOfTaxes,iso4217:JPY,250,1,,1,998-D,"[""20210620"",""31""]",
