source_application,source_record_key,source_row,source_occurrence_side,source_tax_code,source_tax_rate_lexical,source_tax_inclusion_mode,mapping_rule_id,output_tax_type,output_tax_category,output_tax_rate_ratio,output_transaction_classification,restoration_status,trace_sha256
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",394,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1ED35BD8D22D544C87EEDF4123D1AF8883AC8ED9D78120F403241FF64F8F7DE7
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",394,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,8DC3F28D23F99A56F20F07C012115DFEB20076B0CF90E6E71E97D7CE6FB8F033
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",395,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,8E8087321B328C870A32A004DDBD81D24209299D9852D6486BBF6A6821609E95
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",395,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,2946A1573573DF8B2642B1FE47745856066B5377C695FC60917A17E266E67A42
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",396,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,2EEF1C3E9811423F1BFDE12AB74AD9D30F85F34ED8E8488F84B9BB52C6ED7FBE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",396,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,CE5ACC273C6B605191276FCEDF39D41DF1F52CB6C2296D1C4B6E2B48B7D79ADE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",397,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,A63FC9561FC8B3576CE0C6D7F6519B2693E0455AC8C93C0AC29B178C458DBC3D
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",397,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,A43F6273D0E66F50B24761582009F76A1CDA3614A078CBE60706C57410058C39
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",398,C,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,D42FC21248C28C296E72DA7584C1A4A2E44F0165B41EAF2A594593FB6332B8A1
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",398,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,DFCE4940DD2336C949565932EB299BCBE01CCE1AEBCC74483BC572F54BD5B771
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",399,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,8DD7BA2864982A5504FCF06AAD51B7E6CEEB736484BCDA970C810FFDB2DD6154
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",399,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,0A96AF03F0B96BEF108D92A80980D206FDC1EFDE49321BF9A04D49771BA0320E
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",400,C,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,8E5D578A70B9BC587DCE30BA4D64718D542F0A16604F2C6423DCA11E42305F17
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""285""]",400,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,E8A25BA452A259192BACDA2F86582A0C467F19DC67D282F8AA775D5C3DA8C8B7
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",401,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,64ABDBF118894A4DA0B8AA106BEF436AB84D699ACFBF1782BA0F4FCD8C379678
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",401,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,CD2AF1E99C4DF0997ABAA49A07916300EAF9F2681613BE48133EC2E6B4EF1CB9
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",402,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,4A1A00BEEDD74B9EC2682E1B1501239B617D3D7C936630A36358CA04822C73B7
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",402,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,6FD2835FBE0A1035C38421343136F98E8F2DCAA668CF2C5C66438E52B581DF58
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",403,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,75C1B1F89750A4850C665E29F1A9D30D139844DFEEB7C39A97F2B9FE367E73EC
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",403,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,FFBE417E2D32C8534EB9D2FCE39749D021B15D9C0C056DC62201B3635FCA2E22
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",404,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,F444619F1F4A295FDE36D92F535AD00CEE5D0E12769021C39D0B2A85E75DB094
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",404,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,1F1D5F985727F772C6CD33E47C162625AC70502A10450713F9AD224BE7ADE31C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",405,C,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,5097FA041963E1466EDB83DD94F6298342C93061CD09BFABBF135367FF277784
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",405,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,7AE84C2E9537C523CB8CF7D225364F7A82EA320FFDCDCCC3265670A71CA1624B
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",406,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,B30965B1F3843D4106A4576ECF2AFB0D79967A6990EE2D89B1EAF4F1D3509A65
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",406,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,ABDAB2D99DFA2CFFEC7557C9B0A1E4BE81C0E0F06393275EA32C3868667B2F2F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",407,C,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,B09C57CE2B242405EC5D00D60F2985B4004ECB5D78A076835BF7957337E12C15
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""286""]",407,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,D4820E71613B191861AABF58F78D8F53C09EEF0BD3B855B8F5F5E7C1CA70C48D
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",408,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,4D182E783B06FE1EF86C4EA6D628F0FAB47EC73AF99233F2DC0A4E6C0319B472
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",408,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,CA519D9A43139FE3CFE9F523A29300C1F80F32F6F1F92D149DEC3C2DCF3EBB5A
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",409,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,F963C8B0634115434F596E9898F77C25639F8573E812E364F17520918463B49B
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",409,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,71992958BCE2B9152FE3D9D42987712ADC03AEFFE78565CB7B2CB4F1D8EBD63A
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",410,C,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,EB645B458E2F2CFA599817DF14E9117CEA850C4BB5293997A332078E7557C60E
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",410,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,C5A7363DF07978A7D56098CE49BD9CEC944BBA75BFD17188DA0048512B87C0F2
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",411,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,E909EAA4145EC2BA4C53169B3DCDA49DFEE7FEAA8589FE14EC07F53F23AF2F89
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",411,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,AFC6B2B7638B4BAF356F224436040650B76E545BBF50CEB883547CA0DD98C1E3
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",412,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,E88C503EE1B6AAEEDFE47B6EA3D4D2564AA2C90051586A16785F0306FB8CBEFA
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",412,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,5856AF55AB4FA428F8A51F71242D220D158846C7F40D8DBCF0F439F6C50186EE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",413,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,18078933366BECBCE86A9CE4ABD1F9C3FD528997CDCADAF617CD198C84B12BF5
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",413,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,F3C2FC2B5BCD1E1FECEA3F9A8EBB6F96ADD4617621A55AA7AC172D8B4D6158FA
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",414,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,31C43B5BFD7F114DFC3B31A8F21167CFC2A1A96C8914D9A687A45EAA3854C7B8
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",414,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,615EC38E647CFA59E4B7F0DDC31FEEF17D2EE9C60E98DF6EF68869035B3038F5
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",415,C,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,278FECCC85402820A9738F3AA8039A61FC3054FE3E91328DD38612273D20A457
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",415,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,85156E29C1F390A697288F31CBCC981FD90A9541B621A02D6C86A24EB5878061
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",416,C,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,A4237107E5F5A7AC249D880ABE90EA98A3E8C0B737DA40EEA5270F195628A97D
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""287""]",416,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,91A85F3546A51978DA3035BA9692166955C82845CB922AABC882D001DE99043D
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""288""]",417,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,96D696396E11BF1FD68CF469C87B41B9CD7951AE13E0EF3D955FD1B0312850DD
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""288""]",417,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,826D738531CE805A714F9872744EBF8005CC9FA1DC4353E1A125A9305CA45763
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""288""]",418,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,513EF033B58A8D4CF7729E26FCB643976BE411F18951BC0012A933B285CE8BB7
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""288""]",418,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,208F1D60DE52020B7EB1C38AFAF04CB11BCEA75B242234F7F9BF86EB9BAB5F5F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""289""]",419,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,3CBE94C935F33033F8EEA94B4053694BA8182BAEF8330CBFA1ED99FAF80A8BAA
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""289""]",419,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,4D901FB2449AF8B5E2A60833BC04BB3A8C0D6B6CD699530702E37D9B4C0765EC
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""290""]",420,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,9610D179F52C323DA5B2C038E4EFC3248ACABC09B1FCDAEF027EACE2E8A3B81F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""290""]",420,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1C4F55CABB29CAFBE798A04EFEF958E3B5CDBA8B69EBFAA6E58D63C10B77BFFC
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""291""]",421,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,7AB4355252E46B26F6081DBC116DA3470AC795DAA4C4EABAB326437F5325C518
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""291""]",421,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,FF2B94223962B18F724FCC8CF717827B371F64F9FB4A7CA05410B833737CFA18
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""292""]",422,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,B394549A58DAEEDC454FB4DD93177E018737C728D5FBCB7A3E9BF8FAB2071771
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""292""]",422,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,3C8F2CD5757D890C863C8395A454246E64A6BAAD7F16FB52621E9F7ADA939C40
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""293""]",423,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,74EAFFAB54C95826811D932ED91D0F31A78BF1B26D6E9C66CFC0925C4A0CE209
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""293""]",423,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,4B7443EA41292379328E067A6442A8D9D3054A167E617D6ECF51C6BA3AE5F377
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""294""]",424,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,5DBD6D5B8D5FD54DF89C9BA1566A3833F95C6CBDEC6DB746508B5663300F7BF0
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""294""]",424,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,FE09C0D8D7775DFCF7A931F21692D09D401EC0C26878CA3610228053FCD66D98
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""295""]",425,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,8795090FF1DEEC512F42A7F90DA3441755CC448D9065C57C908F49D45098F26F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""295""]",425,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,4DBCEAAFF1C54F26B4D29A4F1F46895F9A2E995C0E21AD77ACF71B299A22AE14
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""296""]",426,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,435FBC9CC6E52AC4326506CA29844221D521D6FB2E50F909A26C3C575BD15491
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""296""]",426,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,B31E6A45014DF2FF2BEF802EAE3BF451EC13A88ACCEB7196AFCCEF0402FA5206
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""297""]",427,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,5CB58E20F1C42EF18E63F06E344E34575B38AD9D09F9737A7F4C113CFAA87230
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""297""]",427,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,F38478951FC6ACFA4903257E886D1EEFB42B2AD22B9F7C5B2FA74A16FFC42C23
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""300""]",428,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,E95BDD85923BCAE11594907797ABFB353BD265CC24FA6F64C83070CBA5C3CCCC
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""300""]",428,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,DFC837239E0ECAC95A4796034A0864904C85787C6844529009AFC431F575ED36
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""300""]",429,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,AAD835063AB183A63867525565027F7CA24A1B7B42BC18EFE3D16A013D143161
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""300""]",429,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,008DD0739BE681526E61787E335533D6C91EA72355399F40A8A3681A7E85D4A9
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""300""]",430,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,85D0E761CB67B650FFFC157EAE87C89A150E7A9395F68A6A6E4D02BE5C5B13DA
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""300""]",430,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,1532A6A6827D447340716A802FB1D8C67DEB72F7F1CF0049A6E398032F829BEE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""303""]",431,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,14222C3FEB8E129D50BB61C67BA32139298C7E740643050E6B04A2CF9716B2EA
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""303""]",431,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,79482C1C70996C93A7550CB1B89909DB095928198F728D7CC9EF5B2F0289EFC8
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""306""]",432,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,D4A9E090B8DD5B84AB858995C12AE6CFF3857D484E8F2060EEF1A1AA651D4FD0
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""306""]",432,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,307B13F875FAD7B019A3C56DACF30475DD32968EF86FD996FC231776EAE666BC
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""308""]",433,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,43C9658C8EA9AECBA40B0E4199EA40CA3D8C41C117332676326D010220CA02C6
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""308""]",433,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,2243E096B836D94FCF7F4C1971127082DFDBD774CCE4A5A7742C7A5FF014FBBB
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""313""]",434,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,B33E72F02AE9E34103127E172A13ECAF03A32DB87CB77A3C99CA437DC277DA9C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""313""]",434,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,5B6C85C5360057CB81278203F4E22C538B4226AFEA1EAE507DBB61AA2F46F4ED
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""313""]",435,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,89C2F92A9CDB1D9DA7F1338CEBA84A6C49981707634AE8CFCC9681233C6F4D8F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""313""]",435,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,318A36FE1335494FE707FFA6932AD462BB0859D45B07C603F2DC4656EB7B3B4B
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""314""]",436,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,D1C3DD6B530E2D21AEF3D411186633EF9413D0982E72CEB16FCD797C68199392
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""314""]",436,D,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,676B00B77F38D6046FB8FA94C946213586AEEF9BB3CC2E25A1D8D06E93636489
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""314""]",437,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,69452E17117570DABBBBE65FBF7CB3951DC58AD97C69CB1BE49A0ABBB5A1513C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""314""]",437,D,30,,non-taxable,L6:30:,VAT,E,,Purchase,STANDARDIZED,22E28D067B858DC34A6888C9610C4B0E78DE2AF29C2C55006BF88B629F87EF6A
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""36""]",299,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,9423FD87F3D9225FFFBB27E1190566F7D524B35BE0C09A30709B041B99BB3D0C
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""36""]",299,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,ADFE304B54CB62297A957796D8270CD79ED8D69A8C83006BEB7FD89EB9455E2A
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""36""]",300,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,DD4AED92D6C4876C6B0DF4DEE2F007AC518AE98C2056244B911C473100750FF3
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""36""]",300,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,9A271EAC82447E9ACED3E9033AD14E03D64FDECC82F603BAE7FBB311BD001E52
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""40""]",301,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,05E86A263B4E8A53C4670985BC1F5BE75F3BE662DB24F6B101928FD6BFD6B826
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""40""]",301,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,7DF1FBF89803508B1607C58E7C5BA27A1B4AD78C264E2FB256442218326DAEFE
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""49""]",302,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,773DA514F59C201E684A0D62E1C03F3770AEB0AE5229B9F82FDD268CD6E7F087
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""49""]",302,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,A9113774336D7FD338E276229CFFD4BCB30A42200256C5B31C75320A83AEEBF7
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""49""]",303,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,62F180675B281E5FA8D8A124658E6B2984AB82E41BC1F82BBB243816448DFE51
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""49""]",303,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,68926D637D3434691838A09AE9BFB403E7120DEBB6AF98A20064F0B060435F66
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""49""]",304,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,E6F2BCC40E56DA4638309418F083E44DB034B80FEF34BC579AA0691890C3D020
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""49""]",304,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,9D3721DE29363C8BBE94433AF0C608D0238B02C50B9CA65BD3575FF9F16EFA83
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""5""]",298,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,362F8977327C7D41CECA96AC58CA568F0D98FC32631112DF40015C0F28CABB6F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""5""]",298,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,AB87E57416F699FC31B812A566FD6EBCA52ED7B8816989F341AB0506D89DDA1E
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""55""]",305,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,22BDF5B47F092D3A3359FB8774357F345A542E25133BBE6E916B2A502372A8A8
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""55""]",305,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,7B664DB28A278B7439B10DADA5596E11D487A82AFA8661798C3BA77A0BAAF54F
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""55""]",306,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,F0F72D9993765C14B3D4D4B9B5917594010284FB88A3FF987D8196CB9002E05D
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""55""]",306,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,AFFC53849556D5EB91686BB10649ECC3369DC6C93BEE0F2131FB4126351B1578
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""55""]",307,C,00,,out-of-scope,L2:00:,VAT,O,,,STANDARDIZED,0CEF497E0CD823E1D0009AE7DA23D071E65CDAD636A7E4E39385C6DBA127615D
EPSON_ZaimuKaikeiR4_43col_NTA_Fallback,"[""20210430"",""55""]",307,D,31,10,tax-exclusive,L7:31:,VAT,S,0.10,Purchase,STANDARDIZED,547607913AAAF3258B8DBD3A7BC147D6E8B53280611881D7BE69403D7135A27A
