concept,unit,value,d_cor_accountingEntries,d_cor_detailAccountIdentifier,d_cor_detailTax,d_cor_entryDetail,d_cor_entryHeader,d_cor_subaccount
cor:subaccountId,,C007,1,1,,83-C,"[""20210423"",""900002""]",auxiliary-account
cor:type,,department,1,1,,83-C,"[""20210423"",""900002""]",department
cor:type,,auxiliary-account,1,1,,83-C,"[""20210423"",""900002""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900002,1,,,83-C,"[""20210423"",""900002""]",
cor:monetaryAmount,iso4217:JPY,152170,1,,,83-C,"[""20210423"",""900002""]",
cor:debitCreditIndicator,,C,1,,,83-C,"[""20210423"",""900002""]",
cor:entryDatePosted,,2021-04-23,1,,,,"[""20210423"",""900041""]",
cor:entryId,,900041,1,,,,"[""20210423"",""900041""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,84-D,"[""20210423"",""900041""]",
cor:taxCategory,,00,1,,1,84-D,"[""20210423"",""900041""]",
cor:accountNumber,,1200,1,1,,84-D,"[""20210423"",""900041""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,84-D,"[""20210423"",""900041""]",
cor:subaccountDescription,,Demo Sales,1,1,,84-D,"[""20210423"",""900041""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,84-D,"[""20210423"",""900041""]",auxiliary-account
cor:subaccountId,,D01,1,1,,84-D,"[""20210423"",""900041""]",department
cor:subaccountId,,C004,1,1,,84-D,"[""20210423"",""900041""]",auxiliary-account
cor:type,,department,1,1,,84-D,"[""20210423"",""900041""]",department
cor:type,,auxiliary-account,1,1,,84-D,"[""20210423"",""900041""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900041,1,,,84-D,"[""20210423"",""900041""]",
cor:monetaryAmount,iso4217:JPY,97700,1,,,84-D,"[""20210423"",""900041""]",
cor:debitCreditIndicator,,D,1,,,84-D,"[""20210423"",""900041""]",
cor:amountOfTaxes,iso4217:JPY,8882,1,,1,84-C,"[""20210423"",""900041""]",
cor:taxCategory,,B5,1,,1,84-C,"[""20210423"",""900041""]",
cor:accountNumber,,4020,1,1,,84-C,"[""20210423"",""900041""]",
cor:accountDescription,,Demo Other Operating Revenue,1,1,,84-C,"[""20210423"",""900041""]",
cor:subaccountDescription,,Demo Sales,1,1,,84-C,"[""20210423"",""900041""]",department
cor:subaccountDescription,,Demo Customer Dawn,1,1,,84-C,"[""20210423"",""900041""]",auxiliary-account
cor:subaccountId,,D01,1,1,,84-C,"[""20210423"",""900041""]",department
cor:subaccountId,,C004,1,1,,84-C,"[""20210423"",""900041""]",auxiliary-account
cor:type,,department,1,1,,84-C,"[""20210423"",""900041""]",department
cor:type,,auxiliary-account,1,1,,84-C,"[""20210423"",""900041""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900041,1,,,84-C,"[""20210423"",""900041""]",
cor:monetaryAmount,iso4217:JPY,97700,1,,,84-C,"[""20210423"",""900041""]",
cor:debitCreditIndicator,,C,1,,,84-C,"[""20210423"",""900041""]",
cor:entryDatePosted,,2021-04-23,1,,,,"[""20210423"",""900052""]",
cor:entryId,,900052,1,,,,"[""20210423"",""900052""]",
cor:amountOfTaxes,iso4217:JPY,8744,1,,1,85-D,"[""20210423"",""900052""]",
cor:taxCategory,,Q5,1,,1,85-D,"[""20210423"",""900052""]",
cor:accountNumber,,6030,1,1,,85-D,"[""20210423"",""900052""]",
cor:accountDescription,,Demo Utilities,1,1,,85-D,"[""20210423"",""900052""]",
cor:subaccountDescription,,Demo Operations,1,1,,85-D,"[""20210423"",""900052""]",department
cor:subaccountDescription,,Demo Energy Services,1,1,,85-D,"[""20210423"",""900052""]",auxiliary-account
cor:subaccountId,,D03,1,1,,85-D,"[""20210423"",""900052""]",department
cor:subaccountId,,S002,1,1,,85-D,"[""20210423"",""900052""]",auxiliary-account
cor:type,,department,1,1,,85-D,"[""20210423"",""900052""]",department
cor:type,,auxiliary-account,1,1,,85-D,"[""20210423"",""900052""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900052,1,,,85-D,"[""20210423"",""900052""]",
cor:monetaryAmount,iso4217:JPY,96180,1,,,85-D,"[""20210423"",""900052""]",
cor:debitCreditIndicator,,D,1,,,85-D,"[""20210423"",""900052""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,85-C,"[""20210423"",""900052""]",
cor:taxCategory,,00,1,,1,85-C,"[""20210423"",""900052""]",
cor:accountNumber,,1110,1,1,,85-C,"[""20210423"",""900052""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,85-C,"[""20210423"",""900052""]",
cor:subaccountDescription,,Demo Operations,1,1,,85-C,"[""20210423"",""900052""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,85-C,"[""20210423"",""900052""]",auxiliary-account
cor:subaccountId,,D03,1,1,,85-C,"[""20210423"",""900052""]",department
cor:subaccountId,,B002,1,1,,85-C,"[""20210423"",""900052""]",auxiliary-account
cor:type,,department,1,1,,85-C,"[""20210423"",""900052""]",department
cor:type,,auxiliary-account,1,1,,85-C,"[""20210423"",""900052""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900052,1,,,85-C,"[""20210423"",""900052""]",
cor:monetaryAmount,iso4217:JPY,246630,1,,,85-C,"[""20210423"",""900052""]",
cor:debitCreditIndicator,,C,1,,,85-C,"[""20210423"",""900052""]",
cor:amountOfTaxes,iso4217:JPY,5381,1,,1,86-D,"[""20210423"",""900052""]",
cor:taxCategory,,Q5,1,,1,86-D,"[""20210423"",""900052""]",
cor:accountNumber,,6040,1,1,,86-D,"[""20210423"",""900052""]",
cor:accountDescription,,Demo Communication,1,1,,86-D,"[""20210423"",""900052""]",
cor:subaccountDescription,,Demo Operations,1,1,,86-D,"[""20210423"",""900052""]",department
cor:subaccountDescription,,Demo Network Services,1,1,,86-D,"[""20210423"",""900052""]",auxiliary-account
cor:subaccountId,,D03,1,1,,86-D,"[""20210423"",""900052""]",department
cor:subaccountId,,S003,1,1,,86-D,"[""20210423"",""900052""]",auxiliary-account
cor:type,,department,1,1,,86-D,"[""20210423"",""900052""]",department
cor:type,,auxiliary-account,1,1,,86-D,"[""20210423"",""900052""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900052,1,,,86-D,"[""20210423"",""900052""]",
cor:monetaryAmount,iso4217:JPY,59190,1,,,86-D,"[""20210423"",""900052""]",
cor:debitCreditIndicator,,D,1,,,86-D,"[""20210423"",""900052""]",
cor:detailDescription,,Synthetic demo operating cost bundle 900052,1,,,86-C,"[""20210423"",""900052""]",
cor:debitCreditIndicator,,C,1,,,86-C,"[""20210423"",""900052""]",
cor:amountOfTaxes,iso4217:JPY,8296,1,,1,87-D,"[""20210423"",""900052""]",
cor:taxCategory,,Q5,1,,1,87-D,"[""20210423"",""900052""]",
cor:accountNumber,,6060,1,1,,87-D,"[""20210423"",""900052""]",
cor:accountDescription,,Demo Office Supplies,1,1,,87-D,"[""20210423"",""900052""]",
cor:subaccountDescription,,Demo Operations,1,1,,87-D,"[""20210423"",""900052""]",department
cor:subaccountDescription,,Demo Vendor Mosaic,1,1,,87-D,"[""20210423"",""900052""]",auxiliary-account
cor:subaccountId,,D03,1,1,,87-D,"[""20210423"",""900052""]",department
cor:subaccountId,,V003,1,1,,87-D,"[""20210423"",""900052""]",auxiliary-account
cor:type,,department,1,1,,87-D,"[""20210423"",""900052""]",department
cor:type,,auxiliary-account,1,1,,87-D,"[""20210423"",""900052""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating cost bundle 900052,1,,,87-D,"[""20210423"",""900052""]",
cor:monetaryAmount,iso4217:JPY,91260,1,,,87-D,"[""20210423"",""900052""]",
cor:debitCreditIndicator,,D,1,,,87-D,"[""20210423"",""900052""]",
cor:detailDescription,,Synthetic demo operating cost bundle 900052,1,,,87-C,"[""20210423"",""900052""]",
cor:debitCreditIndicator,,C,1,,,87-C,"[""20210423"",""900052""]",
cor:entryDatePosted,,2021-04-24,1,,,,"[""20210424"",""900009""]",
cor:entryId,,900009,1,,,,"[""20210424"",""900009""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,88-D,"[""20210424"",""900009""]",
cor:taxCategory,,00,1,,1,88-D,"[""20210424"",""900009""]",
cor:accountNumber,,2000,1,1,,88-D,"[""20210424"",""900009""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,88-D,"[""20210424"",""900009""]",
cor:subaccountDescription,,Demo Sales,1,1,,88-D,"[""20210424"",""900009""]",department
cor:subaccountDescription,,Demo Vendor Tandem,1,1,,88-D,"[""20210424"",""900009""]",auxiliary-account
cor:subaccountId,,D01,1,1,,88-D,"[""20210424"",""900009""]",department
cor:subaccountId,,V010,1,1,,88-D,"[""20210424"",""900009""]",auxiliary-account
cor:type,,department,1,1,,88-D,"[""20210424"",""900009""]",department
cor:type,,auxiliary-account,1,1,,88-D,"[""20210424"",""900009""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900009,1,,,88-D,"[""20210424"",""900009""]",
cor:monetaryAmount,iso4217:JPY,206960,1,,,88-D,"[""20210424"",""900009""]",
cor:debitCreditIndicator,,D,1,,,88-D,"[""20210424"",""900009""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900009,1,,,88-C,"[""20210424"",""900009""]",
cor:debitCreditIndicator,,C,1,,,88-C,"[""20210424"",""900009""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,89-D,"[""20210424"",""900009""]",
cor:taxCategory,,00,1,,1,89-D,"[""20210424"",""900009""]",
cor:accountNumber,,2100,1,1,,89-D,"[""20210424"",""900009""]",
cor:accountDescription,,Demo Accrued Payables,1,1,,89-D,"[""20210424"",""900009""]",
cor:subaccountDescription,,Demo Sales,1,1,,89-D,"[""20210424"",""900009""]",department
cor:subaccountDescription,,Demo Vendor Mosaic,1,1,,89-D,"[""20210424"",""900009""]",auxiliary-account
cor:subaccountId,,D01,1,1,,89-D,"[""20210424"",""900009""]",department
cor:subaccountId,,V003,1,1,,89-D,"[""20210424"",""900009""]",auxiliary-account
cor:type,,department,1,1,,89-D,"[""20210424"",""900009""]",department
cor:type,,auxiliary-account,1,1,,89-D,"[""20210424"",""900009""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900009,1,,,89-D,"[""20210424"",""900009""]",
cor:monetaryAmount,iso4217:JPY,101950,1,,,89-D,"[""20210424"",""900009""]",
cor:debitCreditIndicator,,D,1,,,89-D,"[""20210424"",""900009""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900009,1,,,89-C,"[""20210424"",""900009""]",
cor:debitCreditIndicator,,C,1,,,89-C,"[""20210424"",""900009""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900009,1,,,90-D,"[""20210424"",""900009""]",
cor:debitCreditIndicator,,D,1,,,90-D,"[""20210424"",""900009""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,90-C,"[""20210424"",""900009""]",
cor:taxCategory,,00,1,,1,90-C,"[""20210424"",""900009""]",
cor:accountNumber,,1100,1,1,,90-C,"[""20210424"",""900009""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,90-C,"[""20210424"",""900009""]",
cor:subaccountDescription,,Demo Sales,1,1,,90-C,"[""20210424"",""900009""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,90-C,"[""20210424"",""900009""]",auxiliary-account
cor:subaccountId,,D01,1,1,,90-C,"[""20210424"",""900009""]",department
cor:subaccountId,,B001,1,1,,90-C,"[""20210424"",""900009""]",auxiliary-account
cor:type,,department,1,1,,90-C,"[""20210424"",""900009""]",department
cor:type,,auxiliary-account,1,1,,90-C,"[""20210424"",""900009""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900009,1,,,90-C,"[""20210424"",""900009""]",
cor:monetaryAmount,iso4217:JPY,52510,1,,,90-C,"[""20210424"",""900009""]",
cor:debitCreditIndicator,,C,1,,,90-C,"[""20210424"",""900009""]",
cor:detailDescription,,Synthetic demo multi-vendor settlement 900009,1,,,91-D,"[""20210424"",""900009""]",
cor:debitCreditIndicator,,D,1,,,91-D,"[""20210424"",""900009""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,91-C,"[""20210424"",""900009""]",
cor:taxCategory,,00,1,,1,91-C,"[""20210424"",""900009""]",
cor:accountNumber,,1110,1,1,,91-C,"[""20210424"",""900009""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,91-C,"[""20210424"",""900009""]",
cor:subaccountDescription,,Demo Sales,1,1,,91-C,"[""20210424"",""900009""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,91-C,"[""20210424"",""900009""]",auxiliary-account
cor:subaccountId,,D01,1,1,,91-C,"[""20210424"",""900009""]",department
cor:subaccountId,,B002,1,1,,91-C,"[""20210424"",""900009""]",auxiliary-account
cor:type,,department,1,1,,91-C,"[""20210424"",""900009""]",department
cor:type,,auxiliary-account,1,1,,91-C,"[""20210424"",""900009""]",auxiliary-account
cor:detailDescription,,Synthetic demo multi-vendor settlement 900009,1,,,91-C,"[""20210424"",""900009""]",
cor:monetaryAmount,iso4217:JPY,256400,1,,,91-C,"[""20210424"",""900009""]",
cor:debitCreditIndicator,,C,1,,,91-C,"[""20210424"",""900009""]",
cor:entryDatePosted,,2021-04-24,1,,,,"[""20210424"",""900019""]",
cor:entryId,,900019,1,,,,"[""20210424"",""900019""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,92-D,"[""20210424"",""900019""]",
cor:taxCategory,,00,1,,1,92-D,"[""20210424"",""900019""]",
cor:accountNumber,,1400,1,1,,92-D,"[""20210424"",""900019""]",
cor:accountDescription,,Demo Prepaid Expenses,1,1,,92-D,"[""20210424"",""900019""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,92-D,"[""20210424"",""900019""]",department
cor:subaccountDescription,,Demo Energy Services,1,1,,92-D,"[""20210424"",""900019""]",auxiliary-account
cor:subaccountId,,D05,1,1,,92-D,"[""20210424"",""900019""]",department
cor:subaccountId,,S002,1,1,,92-D,"[""20210424"",""900019""]",auxiliary-account
cor:type,,department,1,1,,92-D,"[""20210424"",""900019""]",department
cor:type,,auxiliary-account,1,1,,92-D,"[""20210424"",""900019""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900019,1,,,92-D,"[""20210424"",""900019""]",
cor:monetaryAmount,iso4217:JPY,83490,1,,,92-D,"[""20210424"",""900019""]",
cor:debitCreditIndicator,,D,1,,,92-D,"[""20210424"",""900019""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,92-C,"[""20210424"",""900019""]",
cor:taxCategory,,00,1,,1,92-C,"[""20210424"",""900019""]",
cor:accountNumber,,1110,1,1,,92-C,"[""20210424"",""900019""]",
cor:accountDescription,,Demo North Current Deposit,1,1,,92-C,"[""20210424"",""900019""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,92-C,"[""20210424"",""900019""]",department
cor:subaccountDescription,,North Demo Bank,1,1,,92-C,"[""20210424"",""900019""]",auxiliary-account
cor:subaccountId,,D05,1,1,,92-C,"[""20210424"",""900019""]",department
cor:subaccountId,,B002,1,1,,92-C,"[""20210424"",""900019""]",auxiliary-account
cor:type,,department,1,1,,92-C,"[""20210424"",""900019""]",department
cor:type,,auxiliary-account,1,1,,92-C,"[""20210424"",""900019""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900019,1,,,92-C,"[""20210424"",""900019""]",
cor:monetaryAmount,iso4217:JPY,83490,1,,,92-C,"[""20210424"",""900019""]",
cor:debitCreditIndicator,,C,1,,,92-C,"[""20210424"",""900019""]",
cor:entryDatePosted,,2021-04-24,1,,,,"[""20210424"",""900038""]",
cor:entryId,,900038,1,,,,"[""20210424"",""900038""]",
cor:amountOfTaxes,iso4217:JPY,3175,1,,1,93-D,"[""20210424"",""900038""]",
cor:taxCategory,,Q5,1,,1,93-D,"[""20210424"",""900038""]",
cor:accountNumber,,6040,1,1,,93-D,"[""20210424"",""900038""]",
cor:accountDescription,,Demo Communication,1,1,,93-D,"[""20210424"",""900038""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,93-D,"[""20210424"",""900038""]",department
cor:subaccountDescription,,Demo Vendor Keystone,1,1,,93-D,"[""20210424"",""900038""]",auxiliary-account
cor:subaccountId,,D05,1,1,,93-D,"[""20210424"",""900038""]",department
cor:subaccountId,,V001,1,1,,93-D,"[""20210424"",""900038""]",auxiliary-account
cor:type,,department,1,1,,93-D,"[""20210424"",""900038""]",department
cor:type,,auxiliary-account,1,1,,93-D,"[""20210424"",""900038""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900038,1,,,93-D,"[""20210424"",""900038""]",
cor:monetaryAmount,iso4217:JPY,34930,1,,,93-D,"[""20210424"",""900038""]",
cor:debitCreditIndicator,,D,1,,,93-D,"[""20210424"",""900038""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,93-C,"[""20210424"",""900038""]",
cor:taxCategory,,00,1,,1,93-C,"[""20210424"",""900038""]",
cor:accountNumber,,1120,1,1,,93-C,"[""20210424"",""900038""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,93-C,"[""20210424"",""900038""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,93-C,"[""20210424"",""900038""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,93-C,"[""20210424"",""900038""]",auxiliary-account
cor:subaccountId,,D05,1,1,,93-C,"[""20210424"",""900038""]",department
cor:subaccountId,,B003,1,1,,93-C,"[""20210424"",""900038""]",auxiliary-account
cor:type,,department,1,1,,93-C,"[""20210424"",""900038""]",department
cor:type,,auxiliary-account,1,1,,93-C,"[""20210424"",""900038""]",auxiliary-account
cor:detailDescription,,Synthetic demo operating expense 900038,1,,,93-C,"[""20210424"",""900038""]",
cor:monetaryAmount,iso4217:JPY,34930,1,,,93-C,"[""20210424"",""900038""]",
cor:debitCreditIndicator,,C,1,,,93-C,"[""20210424"",""900038""]",
cor:entryDatePosted,,2021-04-25,1,,,,"[""20210425"",""900042""]",
cor:entryId,,900042,1,,,,"[""20210425"",""900042""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,94-D,"[""20210425"",""900042""]",
cor:taxCategory,,00,1,,1,94-D,"[""20210425"",""900042""]",
cor:accountNumber,,1200,1,1,,94-D,"[""20210425"",""900042""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,94-D,"[""20210425"",""900042""]",
cor:subaccountDescription,,Demo Sales,1,1,,94-D,"[""20210425"",""900042""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,94-D,"[""20210425"",""900042""]",auxiliary-account
cor:subaccountId,,D01,1,1,,94-D,"[""20210425"",""900042""]",department
cor:subaccountId,,C007,1,1,,94-D,"[""20210425"",""900042""]",auxiliary-account
cor:type,,department,1,1,,94-D,"[""20210425"",""900042""]",department
cor:type,,auxiliary-account,1,1,,94-D,"[""20210425"",""900042""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900042,1,,,94-D,"[""20210425"",""900042""]",
cor:monetaryAmount,iso4217:JPY,70700,1,,,94-D,"[""20210425"",""900042""]",
cor:debitCreditIndicator,,D,1,,,94-D,"[""20210425"",""900042""]",
cor:amountOfTaxes,iso4217:JPY,6427,1,,1,94-C,"[""20210425"",""900042""]",
cor:taxCategory,,B5,1,,1,94-C,"[""20210425"",""900042""]",
cor:accountNumber,,4000,1,1,,94-C,"[""20210425"",""900042""]",
cor:accountDescription,,Demo Product Sales,1,1,,94-C,"[""20210425"",""900042""]",
cor:subaccountDescription,,Demo Sales,1,1,,94-C,"[""20210425"",""900042""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,94-C,"[""20210425"",""900042""]",auxiliary-account
cor:subaccountId,,D01,1,1,,94-C,"[""20210425"",""900042""]",department
cor:subaccountId,,C007,1,1,,94-C,"[""20210425"",""900042""]",auxiliary-account
cor:type,,department,1,1,,94-C,"[""20210425"",""900042""]",department
cor:type,,auxiliary-account,1,1,,94-C,"[""20210425"",""900042""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900042,1,,,94-C,"[""20210425"",""900042""]",
cor:monetaryAmount,iso4217:JPY,70700,1,,,94-C,"[""20210425"",""900042""]",
cor:debitCreditIndicator,,C,1,,,94-C,"[""20210425"",""900042""]",
cor:entryDatePosted,,2021-04-26,1,,,,"[""20210426"",""900057""]",
cor:entryId,,900057,1,,,,"[""20210426"",""900057""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,95-D,"[""20210426"",""900057""]",
cor:taxCategory,,00,1,,1,95-D,"[""20210426"",""900057""]",
cor:accountNumber,,2000,1,1,,95-D,"[""20210426"",""900057""]",
cor:accountDescription,,Demo Accounts Payable,1,1,,95-D,"[""20210426"",""900057""]",
cor:subaccountDescription,,Demo Logistics,1,1,,95-D,"[""20210426"",""900057""]",department
cor:subaccountDescription,,Demo Vendor Prairie,1,1,,95-D,"[""20210426"",""900057""]",auxiliary-account
cor:subaccountId,,D04,1,1,,95-D,"[""20210426"",""900057""]",department
cor:subaccountId,,V006,1,1,,95-D,"[""20210426"",""900057""]",auxiliary-account
cor:type,,department,1,1,,95-D,"[""20210426"",""900057""]",department
cor:type,,auxiliary-account,1,1,,95-D,"[""20210426"",""900057""]",auxiliary-account
cor:detailDescription,,Synthetic demo vendor settlement 900057,1,,,95-D,"[""20210426"",""900057""]",
cor:monetaryAmount,iso4217:JPY,122790,1,,,95-D,"[""20210426"",""900057""]",
cor:debitCreditIndicator,,D,1,,,95-D,"[""20210426"",""900057""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,95-C,"[""20210426"",""900057""]",
cor:taxCategory,,00,1,,1,95-C,"[""20210426"",""900057""]",
cor:accountNumber,,1100,1,1,,95-C,"[""20210426"",""900057""]",
cor:accountDescription,,Demo Central Ordinary Deposit,1,1,,95-C,"[""20210426"",""900057""]",
cor:subaccountDescription,,Demo Logistics,1,1,,95-C,"[""20210426"",""900057""]",department
cor:subaccountDescription,,Demo Central Bank,1,1,,95-C,"[""20210426"",""900057""]",auxiliary-account
cor:subaccountId,,D04,1,1,,95-C,"[""20210426"",""900057""]",department
cor:subaccountId,,B001,1,1,,95-C,"[""20210426"",""900057""]",auxiliary-account
cor:type,,department,1,1,,95-C,"[""20210426"",""900057""]",department
cor:type,,auxiliary-account,1,1,,95-C,"[""20210426"",""900057""]",auxiliary-account
cor:detailDescription,,Synthetic demo vendor settlement 900057,1,,,95-C,"[""20210426"",""900057""]",
cor:monetaryAmount,iso4217:JPY,122790,1,,,95-C,"[""20210426"",""900057""]",
cor:debitCreditIndicator,,C,1,,,95-C,"[""20210426"",""900057""]",
cor:entryDatePosted,,2021-04-26,1,,,,"[""20210426"",""900059""]",
cor:entryId,,900059,1,,,,"[""20210426"",""900059""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,96-D,"[""20210426"",""900059""]",
cor:taxCategory,,00,1,,1,96-D,"[""20210426"",""900059""]",
cor:accountNumber,,1400,1,1,,96-D,"[""20210426"",""900059""]",
cor:accountDescription,,Demo Prepaid Expenses,1,1,,96-D,"[""20210426"",""900059""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,96-D,"[""20210426"",""900059""]",department
cor:subaccountDescription,,Demo Insurance Services,1,1,,96-D,"[""20210426"",""900059""]",auxiliary-account
cor:subaccountId,,D05,1,1,,96-D,"[""20210426"",""900059""]",department
cor:subaccountId,,S006,1,1,,96-D,"[""20210426"",""900059""]",auxiliary-account
cor:type,,department,1,1,,96-D,"[""20210426"",""900059""]",department
cor:type,,auxiliary-account,1,1,,96-D,"[""20210426"",""900059""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900059,1,,,96-D,"[""20210426"",""900059""]",
cor:monetaryAmount,iso4217:JPY,249310,1,,,96-D,"[""20210426"",""900059""]",
cor:debitCreditIndicator,,D,1,,,96-D,"[""20210426"",""900059""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,96-C,"[""20210426"",""900059""]",
cor:taxCategory,,00,1,,1,96-C,"[""20210426"",""900059""]",
cor:accountNumber,,1120,1,1,,96-C,"[""20210426"",""900059""]",
cor:accountDescription,,Demo Harbor Ordinary Deposit,1,1,,96-C,"[""20210426"",""900059""]",
cor:subaccountDescription,,Demo Digital Services,1,1,,96-C,"[""20210426"",""900059""]",department
cor:subaccountDescription,,Harbor Demo Bank,1,1,,96-C,"[""20210426"",""900059""]",auxiliary-account
cor:subaccountId,,D05,1,1,,96-C,"[""20210426"",""900059""]",department
cor:subaccountId,,B003,1,1,,96-C,"[""20210426"",""900059""]",auxiliary-account
cor:type,,department,1,1,,96-C,"[""20210426"",""900059""]",department
cor:type,,auxiliary-account,1,1,,96-C,"[""20210426"",""900059""]",auxiliary-account
cor:detailDescription,,Synthetic demo prepaid service 900059,1,,,96-C,"[""20210426"",""900059""]",
cor:monetaryAmount,iso4217:JPY,249310,1,,,96-C,"[""20210426"",""900059""]",
cor:debitCreditIndicator,,C,1,,,96-C,"[""20210426"",""900059""]",
cor:entryDatePosted,,2021-04-27,1,,,,"[""20210427"",""900022""]",
cor:entryId,,900022,1,,,,"[""20210427"",""900022""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,97-D,"[""20210427"",""900022""]",
cor:taxCategory,,00,1,,1,97-D,"[""20210427"",""900022""]",
cor:accountNumber,,1200,1,1,,97-D,"[""20210427"",""900022""]",
cor:accountDescription,,Demo Accounts Receivable,1,1,,97-D,"[""20210427"",""900022""]",
cor:subaccountDescription,,Demo Sales,1,1,,97-D,"[""20210427"",""900022""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,97-D,"[""20210427"",""900022""]",auxiliary-account
cor:subaccountId,,D01,1,1,,97-D,"[""20210427"",""900022""]",department
cor:subaccountId,,C007,1,1,,97-D,"[""20210427"",""900022""]",auxiliary-account
cor:type,,department,1,1,,97-D,"[""20210427"",""900022""]",department
cor:type,,auxiliary-account,1,1,,97-D,"[""20210427"",""900022""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900022,1,,,97-D,"[""20210427"",""900022""]",
cor:monetaryAmount,iso4217:JPY,545850,1,,,97-D,"[""20210427"",""900022""]",
cor:debitCreditIndicator,,D,1,,,97-D,"[""20210427"",""900022""]",
cor:amountOfTaxes,iso4217:JPY,49623,1,,1,97-C,"[""20210427"",""900022""]",
cor:taxCategory,,B5,1,,1,97-C,"[""20210427"",""900022""]",
cor:accountNumber,,4010,1,1,,97-C,"[""20210427"",""900022""]",
cor:accountDescription,,Demo Service Revenue,1,1,,97-C,"[""20210427"",""900022""]",
cor:subaccountDescription,,Demo Sales,1,1,,97-C,"[""20210427"",""900022""]",department
cor:subaccountDescription,,Demo Customer Grove,1,1,,97-C,"[""20210427"",""900022""]",auxiliary-account
cor:subaccountId,,D01,1,1,,97-C,"[""20210427"",""900022""]",department
cor:subaccountId,,C007,1,1,,97-C,"[""20210427"",""900022""]",auxiliary-account
cor:type,,department,1,1,,97-C,"[""20210427"",""900022""]",department
cor:type,,auxiliary-account,1,1,,97-C,"[""20210427"",""900022""]",auxiliary-account
cor:detailDescription,,Synthetic demo credit sale 900022,1,,,97-C,"[""20210427"",""900022""]",
cor:monetaryAmount,iso4217:JPY,545850,1,,,97-C,"[""20210427"",""900022""]",
cor:debitCreditIndicator,,C,1,,,97-C,"[""20210427"",""900022""]",
cor:entryDatePosted,,2021-04-27,1,,,,"[""20210427"",""900061""]",
cor:entryId,,900061,1,,,,"[""20210427"",""900061""]",
cor:amountOfTaxes,iso4217:JPY,0,1,,1,98-D,"[""20210427"",""900061""]",
cor:taxCategory,,00,1,,1,98-D,"[""20210427"",""900061""]",
