20210430,285,,,,020,東京支店,541,商品仕入高,,,Q5,,2915080,265007,,000,共通部門,312,買掛金,3,青凪商事株式会社,00,,2915080,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,285,,,,020,東京支店,541,商品仕入高,,,Q5,,2584863,234987,,000,共通部門,312,買掛金,14,合同会社あかね商会,00,,2584863,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,285,,,,020,東京支店,541,商品仕入高,,,Q5,,409145,37195,,000,共通部門,312,買掛金,2,株式会社双葉物産,00,,409145,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,285,,,,000,共通部門,312,買掛金,1,株式会社北辰商事,00,,73207,0,,020,東京支店,551,仕入値引戻し高,,,R5,,73207,6655,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,285,,,,020,東京支店,541,商品仕入高,,,Q5,,189504,17227,,000,共通部門,312,買掛金,8,株式会社白樺商事,00,,189504,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,285,,,,000,共通部門,312,買掛金,3,青凪商事株式会社,00,,21672,0,,020,東京支店,551,仕入値引戻し高,,,R5,,21672,1970,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,286,,,,030,名古屋支店,541,商品仕入高,,,Q5,,1733105,157555,,000,共通部門,312,買掛金,9,東原産業株式会社,00,,1733105,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,286,,,,030,名古屋支店,541,商品仕入高,,,Q5,,1113366,101215,,000,共通部門,312,買掛金,15,株式会社麦穂商事,00,,1113366,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,286,,,,030,名古屋支店,541,商品仕入高,,,Q5,,3387545,307958,,000,共通部門,312,買掛金,7,株式会社夕凪商会,00,,3387545,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,286,,,,030,名古屋支店,541,商品仕入高,,,Q5,,152913,13901,,000,共通部門,312,買掛金,2,株式会社双葉物産,00,,152913,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,286,,,,000,共通部門,312,買掛金,15,株式会社麦穂商事,00,,16968,0,,030,名古屋支店,551,仕入値引戻し高,,,R5,,16968,1542,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,286,,,,030,名古屋支店,541,商品仕入高,,,Q5,,42638,3876,,000,共通部門,312,買掛金,8,株式会社白樺商事,00,,42638,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,286,,,,000,共通部門,312,買掛金,9,東原産業株式会社,00,,11793,0,,030,名古屋支店,551,仕入値引戻し高,,,R5,,11793,1072,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,287,,,,040,大阪支店,541,商品仕入高,,,Q5,,905555,82323,,000,共通部門,312,買掛金,4,株式会社和泉流通,00,,905555,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,287,,,,040,大阪支店,541,商品仕入高,,,Q5,,2891993,262908,,000,共通部門,312,買掛金,10,光野販売株式会社,00,,2891993,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,287,,,,000,共通部門,312,買掛金,10,光野販売株式会社,00,,34587,0,,040,大阪支店,551,仕入値引戻し高,,,R5,,34587,3144,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,287,,,,040,大阪支店,541,商品仕入高,,,Q5,,3320176,301834,,000,共通部門,312,買掛金,6,株式会社日向産業,00,,3320176,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,287,,,,040,大阪支店,541,商品仕入高,,,Q5,,3445686,313244,,000,共通部門,312,買掛金,5,千草商事株式会社,00,,3445686,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,287,,,,040,大阪支店,541,商品仕入高,,,Q5,,71064,6460,,000,共通部門,312,買掛金,8,株式会社白樺商事,00,,71064,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,287,,,,040,大阪支店,541,商品仕入高,,,Q5,,293427,26675,,000,共通部門,312,買掛金,2,株式会社双葉物産,00,,293427,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,287,,,,000,共通部門,312,買掛金,6,株式会社日向産業,00,,22478,0,,040,大阪支店,551,仕入値引戻し高,,,R5,,22478,2043,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,287,,,,000,共通部門,312,買掛金,5,千草商事株式会社,00,,21674,0,,040,大阪支店,551,仕入値引戻し高,,,R5,,21674,1970,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,288,,,,050,九州営業所,541,商品仕入高,,,Q5,,74390,6762,,000,共通部門,312,買掛金,2,株式会社双葉物産,00,,74390,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,288,,,,050,九州営業所,541,商品仕入高,,,Q5,,23688,2153,,000,共通部門,312,買掛金,8,株式会社白樺商事,00,,23688,0,4月1日～4月30日分仕入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,289,,,,000,共通部門,312,買掛金,10,光野販売株式会社,00,,4640751,0,,000,共通部門,301,支払手形,,,00,,4640751,0,4月30日伝票No124光野販売株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,290,,,,000,共通部門,312,買掛金,12,株式会社泉川商事,00,,497372,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,497372,0,4月30日伝票No125株式会社泉川商事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,291,,,,000,共通部門,312,買掛金,13,朝日野産業株式会社,00,,1370598,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,1370598,0,4月30日伝票No128朝日野産業株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,292,,,,000,共通部門,312,買掛金,14,合同会社あかね商会,00,,4036321,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,4036321,0,4月30日伝票No129合同会社あかね商会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,293,,,,000,共通部門,312,買掛金,15,株式会社麦穂商事,00,,1710087,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,1710087,0,4月30日伝票No131株式会社麦穂商事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,294,,,,000,共通部門,312,買掛金,2,株式会社双葉物産,00,,1829520,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,1829520,0,4月30日伝票No279株式会社双葉物産,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,295,,,,000,共通部門,312,買掛金,5,千草商事株式会社,00,,5237507,0,,000,共通部門,301,支払手形,,,00,,5237507,0,4月30日伝票No282千草商事株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,296,,,,000,共通部門,312,買掛金,7,株式会社夕凪商会,00,,5522383,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,5522383,0,4月30日伝票No285株式会社夕凪商会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,297,,,,000,共通部門,312,買掛金,9,東原産業株式会社,00,,2599235,0,,000,共通部門,301,支払手形,,,00,,2599235,0,4月30日伝票No286東原産業株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,300,,,,000,共通部門,301,支払手形,,,00,,4787688,0,,000,共通部門,121,当座預金,1,ABC銀行,00,,4787688,0,手形期日落日 千草商事株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,300,,,,000,共通部門,301,支払手形,,,00,,2317977,0,,000,共通部門,121,当座預金,1,ABC銀行,00,,2317977,0,手形期日落日 東原産業株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,300,,,,000,共通部門,301,支払手形,,,00,,3900829,0,,000,共通部門,121,当座預金,1,ABC銀行,00,,3900829,0,手形期日落日 光野販売株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,303,,,,000,共通部門,121,当座預金,1,ABC銀行,00,,7022119,0,,000,共通部門,150,受取手形,,,00,,7022119,0,手形満期 株式会社青葉百貨店 | 仮手形番号=U20210430-303-28;受取仕訳未特定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,306,,,,000,共通部門,322,未払金,,,00,,7584692,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,7584692,0,3月分支払,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,308,,,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,40000,0,,000,共通部門,183,短期貸付金,,,00,,40000,0,貸付金返済,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,313,,,,000,共通部門,148,定期積金,,,00,,500000,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,625000,0,定期積立金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,313,,,,000,共通部門,248,保険積立金,,,00,,125000,0,,,,,,,,,,,,保険積立金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,314,,,,000,共通部門,321,短期借入金,,,00,,653500,0,,000,共通部門,121,当座預金,1,ABC銀行,00,,686175,0,借入金返済,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,314,,,,020,東京支店,821,支払利息,,,P0,,32675,0,,,,,,,,,,,,利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,990001,,,,010,札幌営業所,713,賞与,,,00,,110000,0,,010,札幌営業所,337,賞与引当金,,,00,,110000,0,サンプル定義：賞与半年均等引当 202104 部門010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,990001,,,,020,東京支店,713,賞与,,,00,,261667,0,,020,東京支店,337,賞与引当金,,,00,,261667,0,サンプル定義：賞与半年均等引当 202104 部門020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,990001,,,,030,名古屋支店,713,賞与,,,00,,102667,0,,030,名古屋支店,337,賞与引当金,,,00,,102667,0,サンプル定義：賞与半年均等引当 202104 部門030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,990001,,,,040,大阪支店,713,賞与,,,00,,120333,0,,040,大阪支店,337,賞与引当金,,,00,,120333,0,サンプル定義：賞与半年均等引当 202104 部門040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210430,990001,,,,050,九州営業所,713,賞与,,,00,,79000,0,,050,九州営業所,337,賞与引当金,,,00,,79000,0,サンプル定義：賞与半年均等引当 202104 部門050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210501,18,,,,010,札幌営業所,726,旅費交通費,,,Q5,,24800,2254,,000,共通部門,111,現金,,,00,,24800,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210501,148,,,,010,札幌営業所,724,福利厚生費,,,Q5,,53500,4863,,000,共通部門,322,未払金,,,00,,53500,0,制服代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210502,122,,,,020,東京支店,727,通信費,,,Q5,,1050,95,,000,共通部門,111,現金,,,00,,1050,0,証明書発行手数料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210502,124,,,,010,札幌営業所,738,租税公課,,,00,,6000,0,,000,共通部門,111,現金,,,00,,6000,0,収入印紙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210502,149,,,,030,名古屋支店,724,福利厚生費,,,Q5,,70325,6393,,000,共通部門,322,未払金,,,00,,70325,0,制服代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210503,10,,,,010,札幌営業所,740,車両費,,,Q5,,3642,331,,000,共通部門,111,現金,,,00,,3642,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210503,19,,,,010,札幌営業所,726,旅費交通費,,,Q5,,15000,1363,,000,共通部門,111,現金,,,00,,15000,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210505,56,,,,020,東京支店,726,旅費交通費,,,Q5,,41500,3772,,000,共通部門,111,現金,,,00,,41500,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210505,80,,,,030,名古屋支店,726,旅費交通費,,,Q5,,9500,863,,000,共通部門,111,現金,,,00,,9500,0,タクシー代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210505,89,,,,000,共通部門,131,普通預金,50,MNO銀行 北九州,00,,1040992,0,,000,共通部門,152,売掛金,22,株式会社豊原産業,00,,1040992,0,5月5日伝票No207株式会社豊原産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210505,89,,,,050,九州営業所,741,支払手数料,,,Q5,,472,42,,000,共通部門,152,売掛金,22,株式会社豊原産業,00,,472,0,5月5日伝票No207株式会社豊原産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210505,90,,,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,975874,0,,000,共通部門,152,売掛金,26,若松販売株式会社,00,,975874,0,5月5日伝票No208若松販売株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210505,90,,,,020,東京支店,741,支払手数料,,,Q5,,630,57,,000,共通部門,152,売掛金,26,若松販売株式会社,00,,630,0,5月5日伝票No208若松販売株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210505,91,,,,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,,883909,0,,000,共通部門,152,売掛金,27,晴海物産株式会社,00,,883909,0,5月5日伝票No209晴海物産株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210505,139,,,,050,九州営業所,724,福利厚生費,,,Q5,,55630,5057,,000,共通部門,322,未払金,,,00,,55630,0,制服代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210506,20,,,,010,札幌営業所,726,旅費交通費,,,Q5,,41000,3727,,000,共通部門,111,現金,,,00,,41000,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210506,42,,,,020,東京支店,733,交際接待費,,,Q5,,16650,1513,,000,共通部門,111,現金,,,00,,16650,0,食事代 株式会社桜丘百貨店2名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210506,106,,,,040,大阪支店,733,交際接待費,,,Q5,,14352,1304,,000,共通部門,111,現金,,,00,,14352,0,食事代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210506,110,,,,040,大阪支店,726,旅費交通費,,,Q5,,3290,299,,000,共通部門,111,現金,,,00,,3290,0,タクシー代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210506,133,,,,020,東京支店,746,支払報酬,,,Q5,,139710,12700,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,139710,0,税理士報酬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210507,22,,,,010,札幌営業所,726,旅費交通費,,,Q5,,50000,4545,,000,共通部門,111,現金,,,00,,50000,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210507,57,,,,040,大阪支店,726,旅費交通費,,,Q5,,97800,8890,,000,共通部門,111,現金,,,00,,97800,0,架空鉄道会社A代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210507,58,,,,020,東京支店,726,旅費交通費,,,Q5,,70000,6363,,000,共通部門,111,現金,,,00,,70000,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210507,69,,,,040,大阪支店,791,雑費,,,Q5,,2398,218,,000,共通部門,111,現金,,,00,,2398,0,洗剤代他,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210507,81,,,,030,名古屋支店,726,旅費交通費,,,Q5,,10000,909,,000,共通部門,111,現金,,,00,,10000,0,旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210507,102,,,,040,大阪支店,733,交際接待費,,,Q5,,1050,95,,000,共通部門,111,現金,,,00,,1050,0,差し入れ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210507,158,,,,040,大阪支店,726,旅費交通費,,,Q5,,10300,936,,000,共通部門,111,現金,,,00,,10300,0,出張旅費,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210508,17,,,,010,札幌営業所,740,車両費,,,Q5,,7560,687,,000,共通部門,111,現金,,,00,,7900,0,夏用ワイパー代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210508,17,,,,010,札幌営業所,740,車両費,,,Q5,,340,30,,,,,,,,,,,,ウォッシャー液,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210508,41,,,,040,大阪支店,733,交際接待費,,,Q5,,10000,909,,000,共通部門,111,現金,,,00,,10000,0,出産祝い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210508,43,,,,020,東京支店,733,交際接待費,,,Q5,,1200,109,,000,共通部門,111,現金,,,00,,1200,0,コーヒー代2名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210508,142,,,,040,大阪支店,740,車両費,,,Q5,,762,69,,000,共通部門,111,現金,,,00,,7572,0,駐車代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210508,142,,,,040,大阪支店,740,車両費,,,Q5,,6810,619,,,,,,,,,,,,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210508,147,,,,050,九州営業所,740,車両費,,,Q5,,6642,603,,000,共通部門,322,未払金,,,00,,6642,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210508,154,,,,000,共通部門,111,現金,,,00,,1000000,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,1000000,0,引き出し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210509,84,,,,010,札幌営業所,727,通信費,,,Q5,,47680,4334,,000,共通部門,111,現金,,,00,,47680,0,切手代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,21,,,,010,札幌営業所,726,旅費交通費,,,Q5,,82400,7490,,000,共通部門,111,現金,,,00,,82400,0,架空鉄道会社A代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,46,,,,020,東京支店,740,車両費,,,Q5,,2858,259,,000,共通部門,111,現金,,,00,,10735,0,ガソリン代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,46,,,,020,東京支店,740,車両費,,,Q5,,1429,129,,,,,,,,,,,,駐車代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,46,,,,020,東京支店,740,車両費,,,Q5,,6448,586,,,,,,,,,,,,高速代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,65,,,,000,共通部門,326,預り金,3,源泉税,00,,264713,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,739913,0,源泉税支払,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,65,,,,000,共通部門,326,預り金,2,住民税,00,,475200,0,,,,,,,,,,,,住民税支払,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,68,,,,010,札幌営業所,791,雑費,,,Q5,,5000,454,,000,共通部門,322,未払金,,,00,,39286,0,有線,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,68,,,,010,札幌営業所,791,雑費,,,Q5,,34286,3116,,,,,,,,,,,,警備料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,69,,,,010,札幌営業所,791,雑費,,,Q5,,976,88,,000,共通部門,111,現金,,,00,,976,0,ティッシュ他,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,92,,,,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,,818175,0,,000,共通部門,152,売掛金,19,株式会社南風商会,00,,818175,0,5月10日伝票No210株式会社南風商会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,92,,,,030,名古屋支店,741,支払手数料,,,Q5,,735,66,,000,共通部門,152,売掛金,19,株式会社南風商会,00,,735,0,5月10日伝票No210株式会社南風商会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,93,,,,000,共通部門,150,受取手形,,,00,,4692307,0,,000,共通部門,152,売掛金,28,株式会社青葉百貨店,00,,4692307,0,5月10日伝票No211株式会社青葉百貨店 | 売上伝票=20210430-279;手形番号=R20210510-93-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,94,,,,000,共通部門,312,買掛金,3,青凪商事株式会社,00,,736072,0,,000,共通部門,152,売掛金,3,青凪商事株式会社,00,,736072,0,5月10日伝票No473青凪商事株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,95,,,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,7350592,0,,000,共通部門,152,売掛金,14,株式会社花咲商事,00,,7350592,0,5月10日伝票No495株式会社花咲商事東京本社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,95,,,,020,東京支店,741,支払手数料,,,Q5,,840,76,,000,共通部門,152,売掛金,14,株式会社花咲商事,00,,840,0,5月10日伝票No495株式会社花咲商事東京本社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,96,,,,000,共通部門,312,買掛金,3,青凪商事株式会社,00,,2157336,0,,000,共通部門,301,支払手形,,,00,,2157336,0,5月10日伝票No137青凪商事株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,97,,,,000,共通部門,312,買掛金,8,株式会社白樺商事,00,,634838,0,,000,共通部門,131,普通預金,20,ABC銀行 本店,00,,634838,0,5月10日伝票No139株式会社白樺商事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,139,,,,000,共通部門,301,支払手形,,,00,,5177928,0,,000,共通部門,121,当座預金,1,ABC銀行,00,,5177928,0,青凪商事株式会社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,141,,,,040,大阪支店,726,旅費交通費,,,Q5,,45000,4090,,000,共通部門,111,現金,,,00,,45000,0,架空鉄道会社A代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210510,150,,,,050,九州営業所,733,交際接待費,,,Q5,,24064,2187,,000,共通部門,111,現金,,,00,,24064,0,飲食代 架空店舗060 4名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
