source_application,source_record_key,source_row,source_occurrence_side,source_tax_code,source_tax_rate_lexical,source_tax_inclusion_mode,mapping_rule_id,output_tax_type,output_tax_category,output_tax_rate_ratio,output_transaction_classification,restoration_status,trace_sha256
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""101""]",542,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,1AB315BB0ABB0BAA75ABBA0BAF7FDAE9EC780025F630BDD58A4DE703F30306FB
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""101""]",542,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,24BF85B39ECECF21AE460B53B7C6C99689DF54C885E8BBD7C8D9EBEC29F7EAF8
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""101""]",543,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,9B10E8BEDA67FDAF09BF4BE4FCC12D24F12821BE26D7E4D15C49DD243FE9140F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""101""]",543,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,CBC88CAC9E3428BC30410436AEC335B61FC08FE0627D6EAA926BF7BC059E31DF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""102""]",544,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,9AFF0CF1ADA62D3AF42AB07567EAE6E961786009163FFA20BAE5A99E99873A22
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""102""]",544,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,B8BDEAE4417F2DE52B14F7C0A411BF811B25DF283FDE2F0552C9C87ED1E3D4AF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""103""]",545,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,7DBA6B7CF0B2FACDCC0D2782D8621E2B2E17359CA1FF76206812AD067432994C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""103""]",545,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,EB65625E128039E009E2069694287DFE4ED2E24D06A47B86ABCF7B50B4627588
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""11""]",525,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,751E5A5545C722B465590A99BFC44ACF359E9124C28CDB3091FAE4A34FFDAD38
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""11""]",525,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,0B3B14E5D5C5C54A5661D3979DF733177794A246BE2F583543787CB9DC28154A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""117""]",546,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C55A7B8384B89EE9BDB8A3F22FCEB31CB9778CE778119E9231DBF15A90CEE879
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""117""]",546,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,8F7B2A68788FC3682DFEECEA7D66FB2EEC0741D0AAD49FEC2992FC6D39AFF945
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""130""]",547,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,BA7C8026B8CEEA808B92E8F97B5947999F32C652D84C150E731500EDAA548B52
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""130""]",547,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,0A7927CEB6CD4F3B085F4135C3E4853D4F4D72050F69DB2051780D3D988D157A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""157""]",548,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,8F09F3A5C0AB958A318729EBFCDDDB9BB7B483CE09AA340773FF1C976E8CE0AF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""157""]",548,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,E853309CDE2E476AF39D4099A69849FDB55DFD1980CDE7D7A18E4284753A4C30
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""157""]",549,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,87270B988B20AB493BB729AFAD99D03AAF03547798FD27C21F8D98696864F19B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""52""]",526,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,7773D5E0A00262F8F5829098E60BB0D754B8B74454CF6F7DE349B9D481F5CBEC
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""52""]",526,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,EF7414B61BCAB5050B97705268FACDAD63BEA82E4A7CDB56ED2E8E7D99D2CF27
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""52""]",527,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,1B54335F00FFD4898C42504335481DC53AB09DBEE5A9B1D008923190A644040B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""52""]",528,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B287418830ECEC86E116EE41F27547CDB481A9A8C94C2931637367BA247EDB85
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""61""]",529,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,78EFA7867D4822025B4EDC93FF970858BFE87C0C6A9BEFEA11FEAFB2AF4858DD
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""61""]",529,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,E168E720A3DB0A0ABB4977645C86692E04EA24B5CF076EA308B65B017AE891A0
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""72""]",530,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,D2D9E6E007A98A675D6EEB7C34A687076E3BBDCED115AB09BDBE7C3F79D7F6D5
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""72""]",530,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,1890D8116AE0B8A080F21740E93E9782219DE23E78FC35F491811B5DFAA1EC66
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""79""]",531,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,2729BE5EB1D1AEF987459AB1FB00607E5C01578EA1056A92D1B3C3004F20BC57
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""79""]",531,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,CFC8086995675A9895B5113BC7EC3D0282AB8451110751FB22E0FFBE16D28999
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""85""]",532,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,3F5A951E03E95B7334C74E8F0F1EA3ACB1F765CBA569113FFD97BA3A4D8D0812
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""85""]",532,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,8F7777E17596B82A9046FE5431D3FF839CD758C1D102BDFA9A5051C2407F93DA
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""85""]",533,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,A3708A09E2D3209504CD539175231F6B96F0D951C3E96E9830DBC78A665B553A
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""88""]",534,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,52212C24DED34F77BDDAF02425143332F5811F9F2D6FEFDDEE7E78F503426817
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""88""]",534,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,C5661DCA7633DE1DBF7F7E911CA28995AB4D2C9A0A8361D3492A9D39245D3B7D
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""88""]",535,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C5A8F19ABCAA2CD8533B4D99A7FE149A92A3F7D6E75482CA7A7476D4EEFF5C02
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""88""]",535,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,16B1CB1F6F45241675DDFC2792D002AD656B083B6E98CAEFD044D13DE6AF88E7
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""9""]",523,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,1B6CF125E69632F5087C9D84AE76261393848E8173FC65144B44B813A36986EE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""9""]",523,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,DE561CAB94F0CDB5026E6DBF2D0D3B2A751D3933689E20A096472A06D234622B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""9""]",524,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,285437A02BF2CA183380DE801B4CF5D23A292F786C7EEB1C8E000042E8E163E2
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""98""]",536,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,1F1FE7DAA881F7BFEED03DC877B6992E1C63F6CD44DE7E073A26704CF4450934
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""98""]",536,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,08C30DA0BB48F53379574EE2DC2EB87DE1D041D81F9B229B208B3BC688813AD5
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""98""]",537,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,D3B410B32E36E3A7B5CD35DDDE53CCFB31AF2C518E0F38B6EF592962895A40D6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""98""]",537,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,74C229DE59A9496278240CDAB7FDBD446303FDC62F6E926CCFA6FECC9E3C878F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""99""]",538,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,72BEED415BA9234C2A6B091CACD09109C087AD517A1437FA6DE1A52278C88E4D
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""99""]",538,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,EB1F94DB45C1D176192333B7F2F5C5FD512319246A516C325E43E6F9FB004FC0
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""99""]",539,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,DA5573AF9D7743C9AC1A8062A00B03E0F9E048C25740B9DAA246D95C1CC973C9
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210515"",""99""]",539,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,1CFA562DD488C123EBF98DA0C2F7F0FEBF2712436103A15622804636568AB30D
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210516"",""136""]",551,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,79750B5369F194B326DFBC3E91EDF888ACE5D3F39FAEB9641AA89B1A70832EEE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210516"",""136""]",551,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,10B4ECA0AAA1CEF3D447D22F9DCF8B35953AC9FEC16EA02E9EB292E5D281C38C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210516"",""44""]",550,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,01D530510C7985D68BE46B28FA534CC8D44C269CA08845A14EFDD7587DFE4EF3
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210516"",""44""]",550,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,3831DA13485018246B2E0BD85549AF11BCF9DC35C0D2600023BABE54181918C9
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210517"",""94""]",552,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,0B1FFF684B84AB7110E24D50EE88C7F262BF4EF7C5DAD3D51F4C9CE4FA45BD6C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210517"",""94""]",552,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,385D6880D4C57DDDB09838BA21E6E4A568286538720ACC3B4924293953011329
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210518"",""105""]",555,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,851FE0CB965177012239B0B366FF32B135BAD951F225914CF017CF86A0BD4B60
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210518"",""105""]",555,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,4EC4EE05448BB2E1563C6D48F95D5071F85716270A2311AE9D5D90B799AB48C9
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210518"",""109""]",556,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,FE28FA2ABDD5D3B1A63F2AC9EEEE4078320E7B03D053E5B68CF536E12920CB60
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210518"",""109""]",556,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,A2CBB4B19E8E46651216A3E135F76CFF421CAC6442DC8657C7C1414D545DC094
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210518"",""153""]",557,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,F6E2DCDE7E1C05C9EB304B9DE11ED21C2DC64ECC3B92EB0685C97266FF3585E6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210518"",""153""]",557,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,154F4BD313CBCBF538C790114EC5921B256387EC788F55D3FC713F740E63709B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210518"",""47""]",553,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,CD001483A98AF2846AAC32A84B585FCD362DF9B7D894DF9BCA8AF4B44E17ECB4
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210518"",""47""]",553,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,D3680B89F40CCEDADE88608D5825A2C788B57B7F1626565F35E013D3FB623AAD
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210518"",""47""]",554,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,CBFB34E88B99CE29EB094A067D81C28CCE7CE35639B55705818E9E37A862DB6D
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210519"",""6""]",558,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,8662D76C7E483D885285DE1B8CD05CC2A44691F0B7BD8E6214A6755344178342
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210519"",""6""]",558,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,4416B9B62C9F64430D156FB81F486520B7B7434BFB91324247E12530EDDD6744
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""1""]",559,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,FA1649A427B97E50BECE96E6B1A174E6D95C8EAF51DBF3EC003F1928129883CA
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""1""]",559,D,Q6,,,L7:Q6:,VAT,AA,0.08,Purchase,STANDARDIZED,6AC3B4136E672157581FA1922A7885D7233518F248483D084D4FAB923024928F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""101""]",576,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,FF888213A7DCC991FF707EAE8DAC919BB1B6DA7EEE83CEC35ADD407069C61770
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""101""]",576,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,1F0DAE1B3B11F69367215DC31670644CDF8C703A2ED42DA2AFC314E28F329F43
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""104""]",577,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,FABAADF07A10BFFF1C51A7ED5D82D9903B83B8465BD3FB5D250C81640625C277
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""104""]",577,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,271A43E8DC203578EC700663AD4FCF092EF5BCF32FE587C4CFB87492792309CA
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""105""]",578,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,D45C1952E14617FDAD6A54CC705E583C8B9BFFF37159C407F1E58248E2A97EB1
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""105""]",578,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,2B292078B9EF980915EC7E580FB4E266DE90F856D0BB429C8F0778EBD527EFBC
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""105""]",579,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,6D0ADAB59F7821FA443F6C488665985F16A105CBFF52C15544CD9ADB07B8A1A6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""105""]",579,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,EBF69AF3DDC12CDE40D3323CEE0D16A6965670221D40CF0A3DB0800E5E217698
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""106""]",580,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,7B1E9FA9834AB68A21704D1FF0E31CFBCE93028CFE7B0DD0E6915F649E2F57B6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""106""]",580,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,236C3C0D0A834DE40DC2D051E58416923069422594761D49BDB3B846BA26D845
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""106""]",581,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,DACEDFB1CFE55AD2788AE0AECF953D09A2949483E210F1A685A3DAB3CD7755C3
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""106""]",581,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,F1E167344B4816D40A97DB2929686B3CAF308508A818A66C131328E0370284D1
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""107""]",582,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C6751D7EAD9CE82C9A9CCC14D5708083A5EC6D0BD7DF1F8C82E2E4ADECC3D6FF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""107""]",582,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,BFA2009FF743E42E0D3EC3C55470F4B14CFF53ED87F2D692BA9FF5F70A3504AF
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""108""]",583,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,F74B07C3ADB7211209D2C7BCBB739C8928D539968E13EBA21113106B89430E88
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""108""]",583,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,9BC5227597AB74094CBA6D8152D358A02D76412B3E76B658D9970F40FC9DB113
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""109""]",584,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,326A8C6DEFE234E8E649374293D55B87D873D40E7D7A125D8DD63825F7252011
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""109""]",584,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,E4849DA057FB00BACDAAAAB684D8B5CCE611A09EDFF9DAB23B391A29C431E67C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""118""]",585,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,E5EA99A88C0600405493547354CC359CAB0F0D5719E4761EEE4089F09F9EB7B1
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""118""]",585,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,ADBA39087AE571A495FC50C5DCB839C28ADF344F944CE0A1D506DF0EB3295C35
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""119""]",586,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,CB341EFF5A6AACFC2C0F2336F55ED8A075A3DB51CB58345D4CA2A67D4AB80281
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""119""]",586,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,9A38591E8DF5FCF08B1C3E10A3D63FE317B2B9C55C58648F609E90BED7720C45
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""13""]",560,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,90215F411E5A973A81530BE978E50B4B9F86A17721536576A69F5EC55CED3891
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""13""]",560,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,C122BF690545A70CD8478AB08283F112DB3D0628E7B7580B6BE0A66C921443B3
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""144""]",587,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,22CADE02F18CC964E51857E282412C81136D4B248DCB72AF5FBFD5D874D68253
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""144""]",587,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,2BC182145844A4F331A35E5B8F446A721D3E429CB824EBD507F3C2BDB521B282
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""144""]",588,D,P0,,,L5:P0:,VAT,E,,Purchase,STANDARDIZED,5928E8BC50CB22F2EC2371604A115EE502AF31CF157DA1EBD919518AC30EBF32
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""145""]",589,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,B803AA0A6C98B7735089DEA3377235E9D03B60F062BFEEB1EF9AB8A3E8189C06
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""145""]",589,D,00,,,L2:00:,VAT,O,,,STANDARDIZED,5D545436645D5420CEE6F535602FF22776E435C1F4E7A62186BFD76BAF6B83A6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""24""]",561,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,6ABD4176A547981F7DCBB0940994294385395B92F42A6ACC182467D3E766B98F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""24""]",561,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,1A10CC5D4414A37F13B588340871A4D508F970D013DB4D8779AE0B799D472ACE
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""31""]",562,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,E8EB76C92710C698808C938D5BB9BF0CC2B70416307F8BFDC1DCF5C78E7FCAF3
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""31""]",562,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,B4D607B318CE75F425FCED2988D993596DA48DCB628A4AF5348F35E7051E9F87
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""53""]",563,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,6F257E591BD38F1C29BB5561C8AC6A32C49A776ED7C1CB0FE9AB7A1ED67AC227
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""53""]",563,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,A0C997F0325FA109EDD60C3DB2891CDF490B4A088DED645C2DAFD3BDA8E9724B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""70""]",564,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,380E9431E9783489A2C238343335585CBC8C0514A136D63320FF6ADEF2C3D95B
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""70""]",564,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,CA4F5858091B33ADB69AD0934F2B8179824BA985D7555287E88A1DD841E72B79
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""71""]",565,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,14736B9627D0428A20DD075520412DBD0005E5D07786DBCC716EECD38E76AD6E
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""71""]",565,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,3883D8AFEEA4D1641C4B5F283408626C6ECDBD6888E18A7C7298B441F8153447
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""71""]",566,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,954D60ACD2382C0A59BA3084F72A5222BCF076E0FA49B3E54BB8719FF780E693
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""71""]",567,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,C73C842406261B7212D909AAD6DAE5F84A18DBDA7F0102564F6641B8D72F3B7F
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""71""]",567,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,6F8B3F07DEDA70031A6401820B2962AC148AF64202325CDED79FCC1290F80238
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""76""]",568,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,07E4B0A6C26994F5F5F6C5FF22B9709E5E8A1C2F1B47624259505F52AC6527F5
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""76""]",568,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,E45E8B814E0EFA8D1712EE29446AF8655C45974D49BE7487F63B09EDAC6A3A0C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""76""]",569,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,50FFA49FE938180666C6F578F96FB080554477C48090D48001818C1F5B56BEE6
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""76""]",570,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,692856E302852321B4FE64A5A1AB419B25D37EFF8D0BF7B00277EF21A4AF672C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""82""]",571,C,00,,,L2:00:,VAT,O,,,STANDARDIZED,68AA121845DEAF474F6C7A00C7560FF5A76A33132D783FE51DAE31DDE5BF4B3C
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""82""]",571,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,4B71BC9BA06D925711FAF4B3E127481621B94DCF939E6A46F00A11C47E251120
PCA_Accounting_81col_AnonymousEvaluation_V17_V14,"[""20210520"",""82""]",572,D,Q5,,,L6:Q5:,VAT,S,0.10,Purchase,STANDARDIZED,A23451FD69FF8A7607F331FDE0FC3ED0C3E6095924722B98495C9E6E74EA18BF
